p_val	avg_logFC	pct.1	pct.2	p_val_adj
Col5a2	7.40843189532273e-49	-2.5261404209141	0.034	0.38	9.93544801481732e-45
Il21r	1.29669030613984e-48	0.479271539145614	0.258	0.052	1.73899136956414e-44
Col18a1	1.55129722025095e-48	-2.02857652756154	0.021	0.367	2.08044470207855e-44
Neu1	1.68350862131034e-48	0.792965330105965	0.397	0.144	2.2577534120393e-44
Gpc1	2.24144388735325e-48	-0.986148949576412	0.055	0.419	3.00600039732945e-44
Npdc1	2.89947946564861e-48	-0.808286307438323	0.019	0.367	3.88849191138135e-44
Itgal	3.79124558811823e-48	0.470824945679462	0.254	0.051	5.08443945822535e-44
Col1a1	4.08153860961122e-48	-2.87331953806409	0.03	0.373	5.47375142934961e-44
Il10rb	5.77293027267995e-48	0.748732184171771	0.418	0.16	7.74207678869108e-44
Thy1	5.88538945393546e-48	-1.80354338507755	0.019	0.361	7.89289579667285e-44
Nudt4	7.73234606747475e-48	-0.912313953614958	0.149	0.527	1.03698493110904e-43
Smtn	8.41148040534975e-48	-0.841795194017791	0.015	0.36	1.12806363716145e-43
Col6a1	1.70002375955374e-47	-2.25178217822344	0.026	0.364	2.27990186393752e-43
Col1a2	1.90828905053275e-47	-3.2796064194981	0.09	0.425	2.55920644566947e-43
Agrn	2.0476419433149e-47	-0.851492518325122	0.032	0.384	2.74609261017961e-43
Fscn1	2.43052733372397e-47	-1.05307637564016	0.021	0.364	3.25958020725721e-43
Fnip2	2.957962359528e-47	0.794968930694633	0.358	0.119	3.966923320363e-43
Angptl2	3.53380346760425e-47	-1.26863550955622	0.013	0.349	4.73918383040406e-43
Tsc22d1	6.7204710608917e-47	-1.07988315727924	0.111	0.479	9.01282373976186e-43
Slc7a11	1.10517463940528e-46	0.442450618546953	0.269	0.06	1.48214970890643e-42
Bgn	1.45296778197565e-46	-2.69194855205959	0.043	0.376	1.94857509240755e-42
Dnmt3a	2.65697672992831e-46	0.807570399968595	0.326	0.101	3.56327149250686e-42
Fstl1	2.7517640664554e-46	-2.21093002166457	0.041	0.374	3.69039078952334e-42
Sfn	3.02394030990226e-46	-2.10601077568061	0.081	0.417	4.05540634960992e-42
Nid1	4.02419757810574e-46	-1.38809529014808	0.026	0.36	5.39685137199761e-42
Nbl1	5.59354415393425e-46	-1.07127398228717	0.049	0.396	7.50150206484122e-42
Col5a1	5.96733821384196e-46	-1.95719087025133	0.015	0.345	8.00279727858345e-42
Ifitm3	1.06884277133021e-45	-0.830952971544338	0.29	0.656	1.43342504063094e-41
Oaf	1.19267887623745e-45	-1.08016673883776	0.038	0.38	1.59950164092204e-41
Pdlim1	1.35221588248934e-45	-0.841807896882914	0.032	0.369	1.81345672000646e-41
Col6a2	1.71262596726335e-45	-2.08388361415122	0.019	0.347	2.29680268469688e-41
Epha2	1.99332684993115e-45	-1.22795495146944	0.021	0.351	2.67325063844267e-41
Pxdn	2.41548960181738e-45	-0.839403556291772	0.009	0.335	3.23941310499729e-41
Il7r	3.28812764301566e-45	0.385499059663882	0.292	0.07	4.40970798204831e-41
Atp6ap2	4.13911831365028e-45	0.843203024362689	0.652	0.44	5.55097157043639e-41
Crem	4.65422237776169e-45	0.502997760242391	0.546	0.246	6.24177763081621e-41
Htra1	5.06204080057943e-45	-1.26353577536602	0.038	0.373	6.78870291765708e-41
Col8a1	6.92235295120348e-45	-1.69104216205354	0.021	0.347	9.28356754285898e-41
Naaa	7.29080778846076e-45	0.660231268743352	0.288	0.079	9.77770232510473e-41
Fbn1	7.96345130680633e-45	-1.70738934797734	0.026	0.35	1.0679784547558e-40
Myl12a	1.33813908975331e-44	-0.714315193473621	0.687	0.836	1.79457833326817e-40
Atp6v0b	1.61734733038002e-44	0.672346206772662	0.753	0.561	2.16902450477265e-40
Grb2	1.84004770465814e-44	0.741302462391603	0.614	0.37	2.46768797671703e-40
Rab7b	2.0627146749742e-44	0.84820048962404	0.311	0.096	2.76630665060789e-40
Phlda1	2.08336216330383e-44	-1.01273225380556	0.367	0.677	2.79399699720676e-40
Serpine1	2.48487051077489e-44	-1.41130187616771	0.077	0.418	3.33245984200021e-40
AI607873	2.9343023276932e-44	0.89780053994073	0.286	0.078	3.93519285166936e-40
Serping1	3.15654117795128e-44	-2.21039756645975	0.038	0.36	4.23323737375047e-40
Col5a3	3.81407570645181e-44	-1.70302881079544	0.034	0.361	5.11505692992253e-40
Abr	4.76613529677566e-44	0.782549316709036	0.446	0.19	6.39186404650584e-40
Akr1a1	5.04193251683782e-44	0.640258347938651	0.825	0.639	6.76173569833121e-40
Spry2	8.77095501125649e-44	-0.848733981251689	0.028	0.361	1.17627277655961e-39
Gng2	1.40050248440395e-43	0.633062063262593	0.313	0.094	1.87821388183414e-39
Abhd12	1.74710522372068e-43	0.846591510087625	0.433	0.19	2.34304281553181e-39
Col3a1	2.61901966474585e-43	-2.8118051204282	0.055	0.374	3.51236727239066e-39
Clu	2.70304626650694e-43	-1.99075258903508	0.049	0.373	3.62505534801246e-39
Mir692.1	3.08408801481691e-43	0.682438153348719	0.33	0.109	4.13607043667096e-39
Thbs2	3.79336501505753e-43	-2.28299391245963	0.043	0.36	5.08728182169366e-39
Gdpd3	4.94850027327378e-43	0.466324186495751	0.493	0.202	6.63643371648747e-39
Fxyd3	5.96838399101353e-43	-1.60195603916573	0.045	0.363	8.00419977034825e-39
Lmna	7.75791013863005e-43	-0.83879011634804	0.761	0.822	1.04041332869168e-38
Osmr	9.5446089600501e-43	-0.811182917807964	0.013	0.325	1.28002750763232e-38
Tbc1d9	1.04444759530023e-42	0.764962117491635	0.311	0.097	1.40070867005714e-38
Ckap4	1.26785198104836e-42	-0.93172494080966	0.09	0.426	1.70031629178395e-38
Tpm2	1.33585971313597e-42	-1.22180768660102	0.028	0.347	1.79152146128665e-38
Il1a	1.45846595631052e-42	0.464707025699035	0.335	0.103	1.95594869400804e-38
Prcp	1.87193442948103e-42	0.714337566437211	0.326	0.107	2.51045126337701e-38
Klf5	2.23286614413248e-42	-0.875803738621077	0.023	0.34	2.99449678589607e-38
Cpe	2.39514730901228e-42	-1.39364098730731	0.03	0.343	3.21213205611636e-38
Atf5	2.55547933424406e-42	-0.810061613317623	0.032	0.352	3.4271533351547e-38
Perp	3.042744559695e-42	-1.64090306536267	0.021	0.333	4.08062472900697e-38
F3	3.34767923311775e-42	-1.31454726967401	0.03	0.346	4.48957261953422e-38
Axl	3.96185022957183e-42	0.8482991184356	0.629	0.403	5.31323734287878e-38
Itgb1	4.58222163936823e-42	-0.913268742139616	0.548	0.722	6.14521744055673e-38
Rhoc	6.28228261787835e-42	-0.777663132470333	0.19	0.543	8.42516921883665e-38
Irx2	1.03487511011964e-41	-0.905748218835657	0.013	0.32	1.38787101018145e-37
Metrnl	1.26111861315817e-41	0.855773327154007	0.493	0.239	1.69128617210642e-37
Ndrg1	1.516051840155e-41	-0.988053737209997	0.273	0.606	2.03317712283187e-37
Clta	1.56914394491572e-41	0.633820751404135	0.77	0.612	2.10437894452647e-37
Pcolce	1.57401918688329e-41	-1.44979172149512	0.017	0.321	2.11091713152918e-37
Parva	2.88497847342519e-41	-0.675935863635386	0.019	0.329	3.86904463071052e-37
Wipf1	2.89265601947691e-41	0.700237013581802	0.441	0.192	3.87934098772048e-37
Fkbp9	4.56495175012308e-41	-0.771626277496917	0.032	0.347	6.12205679209006e-37
Nupr1	5.38364569920305e-41	-0.850033933028473	0.122	0.469	7.22000724720122e-37
Snx18	5.71783881091713e-41	0.589922170275712	0.362	0.129	7.66819362932097e-37
Ptpn1	7.80868837115028e-41	0.69875584341432	0.62	0.395	1.04722319745496e-36
Col12a1	8.40044733862005e-41	-2.10423499219224	0.043	0.349	1.12658399258233e-36
Serpinf1	9.50304544182359e-41	-1.6137336827589	0.049	0.354	1.27445342420296e-36
Dazap2	1.44263531500539e-40	0.564357506068116	0.723	0.512	1.93471822095372e-36
Igf2r	1.78220264233131e-40	-0.693683282624714	0.032	0.348	2.39011196363052e-36
Krt7	2.21883925548252e-40	-1.6939010616449	0.045	0.349	2.97568532552761e-36
Fxyd5	2.34449371660175e-40	0.605012813838486	0.699	0.461	3.14420052333461e-36
Ptprf	2.92122742472817e-40	-0.809720490548923	0.011	0.311	3.91765809930294e-36
Ets1	3.22520716892527e-40	-0.942962318839033	0.028	0.334	4.32532533424568e-36
Mast4	3.31702549966548e-40	-0.83262915539493	0.017	0.318	4.44846289760138e-36
Col6a3	3.46827234839114e-40	-2.16374890540326	0.092	0.396	4.65130004642736e-36
Adamts2	3.88797082401554e-40	-1.51108253599406	0.015	0.312	5.21415767208724e-36
Rftn1	4.0305953107522e-40	0.742602293996252	0.35	0.126	5.40543137124978e-36
Tubb2b	4.94479118754131e-40	-0.714053034649014	0.017	0.318	6.63145946161165e-36
Fhl2	8.69712176810064e-40	-0.845453678933325	0.009	0.301	1.16637100031998e-35
Ppt1	1.31540021142578e-39	0.745214834562781	0.441	0.208	1.76408322354312e-35
Rbfox2	1.33004545374206e-39	-0.656846147266249	0.021	0.325	1.78372395801347e-35
Taldo1	2.49337622360157e-39	0.719314042373035	0.612	0.386	3.34386685347207e-35
Egr1	3.06852251737914e-39	-0.979024497546325	0.111	0.448	4.11519554805717e-35
Prkcdbp	4.56459388933025e-39	-0.7663925929693	0.011	0.302	6.1215768649808e-35
X1500015O10Rik	5.6951492202684e-39	-1.51522736554389	0.041	0.339	7.63776461930195e-35
Tnfsf12	6.48268218226123e-39	0.694801838679592	0.29	0.093	8.69392507463053e-35
Lamc2	8.75174749601708e-39	-1.87254689763549	0.017	0.31	1.17369685669085e-34
Prss23	1.15078005662653e-38	-1.07745252692995	0.023	0.318	1.54331113394183e-34
Sptbn1	1.55383238197645e-38	-0.747937606975489	0.115	0.446	2.08384460746862e-34
Yap1	1.85958693118797e-38	-0.624697999259721	0.009	0.295	2.49389203341618e-34
Loxl1	2.05137464934364e-38	-1.40479655473587	0.019	0.308	2.75109854223476e-34
Myc	2.26662012208554e-38	-0.904231784123536	0.064	0.374	3.03976424572892e-34
Sfr1	2.68295015635037e-38	-0.712664941239112	0.211	0.547	3.59810445468148e-34
Ptpre	2.79953343524858e-38	0.688487827439215	0.424	0.188	3.75445429001187e-34
Flna	2.98058707438841e-38	-0.791567658355025	0.446	0.71	3.9972653254623e-34
Prnp	3.38715822315616e-38	-0.710376678964607	0.053	0.364	4.54251789307472e-34
Pdxk	4.05685221665606e-38	0.751156031239509	0.32	0.111	5.44064450775744e-34
Efemp2	5.91197162904782e-38	-0.84037441544558	0.038	0.337	7.92854515171603e-34
Myl6	1.49550841503353e-37	-0.777006533449965	0.32	0.637	2.00562633540147e-33
Fmnl1	1.52424299789935e-37	0.347146201658189	0.264	0.069	2.04416228448281e-33
Sdc2	1.90081861091686e-37	-0.696428615954874	0.013	0.295	2.5491878391006e-33
Plod2	2.44213591045971e-37	-0.675381840754328	0.009	0.287	3.27514846951752e-33
Actn1	2.46379987446129e-37	-0.829045730814753	0.235	0.558	3.30420201164004e-33
Tnk2	2.46584103873642e-37	-0.898971440566175	0.017	0.302	3.30693941704941e-33
Gas2l3	2.65335697935695e-37	0.729444637668952	0.299	0.1	3.5584170450156e-33
Vcan	2.68197001661935e-37	-0.786606673306497	0.032	0.325	3.59678998928821e-33
Nfe2l2	4.92816752542421e-37	0.805901748335532	0.635	0.452	6.60916546834641e-33
Lhfpl2	5.13275084728217e-37	0.816386571784987	0.454	0.223	6.88353216129011e-33
Slc38a1	6.53856367250084e-37	0.585564691093107	0.32	0.11	8.76886774119087e-33
Lhfp	6.95998349538442e-37	-0.754610366434221	0.013	0.293	9.33403386566005e-33
Kdelr2	7.07697148022851e-37	-0.744638509968702	0.19	0.51	9.49092645213445e-33
Pgf	8.17720062468878e-37	1.21578474316871	0.452	0.223	1.09664437577701e-32
Gns	1.1310407503969e-36	0.787610091760392	0.52	0.309	1.51683875035729e-32
Fuca2	1.17093542932018e-36	0.653661813782353	0.335	0.126	1.57034150426129e-32
Rhbdf1	1.17206421851252e-36	-0.691940556629256	0.034	0.326	1.57185532344715e-32
Itgb4	1.71394048380547e-36	-1.26634623290846	0.009	0.282	2.29856558283151e-32
Myo1g	2.10451324429482e-36	0.369320216466984	0.264	0.07	2.82236271192378e-32
Nes	2.32038768720601e-36	-0.815996882283649	0.011	0.286	3.11187192731198e-32
Lamb2	2.36518026404061e-36	-0.702429205528542	0.023	0.307	3.17194325210486e-32
Itga9	3.7814056820184e-36	0.756279144558022	0.279	0.09	5.07124316015488e-32
Cd24a	4.04950923972315e-36	-1.12937109052473	0.104	0.403	5.43079684139272e-32
Ddb1	4.12549119325975e-36	-0.67409721464933	0.373	0.656	5.53269623928065e-32
Plekho2	5.4681408532488e-36	0.712076865611779	0.412	0.184	7.33332369829196e-32
Irak2	5.59028542097412e-36	0.435211962705204	0.254	0.07	7.49713177806839e-32
Ly6a	5.899349976023e-36	-1.31237795266743	0.053	0.343	7.91161825284445e-32
Cdh1	6.271666220891e-36	-1.19296061215134	0.055	0.338	8.41093156883693e-32
Mrc2	7.44052389487424e-36	-1.05541810410144	0.004	0.271	9.97848659541584e-32
Nckap1	7.93248610608513e-36	-0.589123855291478	0.015	0.29	1.06382571168708e-31
Hbegf	9.979913283851e-36	-0.881460396975069	0.215	0.542	1.33840617049726e-31
Cxcl3	1.00770473192382e-35	0.641693248535214	0.384	0.155	1.35143281598304e-31
Moxd1	1.22156171808927e-35	-0.886326879192618	0.019	0.295	1.63823642012952e-31
Frmd6	1.66665553469561e-35	-0.693434805289866	0.038	0.326	2.23515173758029e-31
Kctd11	2.39118831702588e-35	-0.734988308964875	0.013	0.283	3.20682265196341e-31
Creb3l1	3.66933371139477e-35	-0.79742946358059	0.006	0.27	4.92094344035152e-31
Junb	4.75476117256023e-35	0.512317121756282	0.917	0.785	6.37661020852053e-31
Ryk	6.0437173834088e-35	-0.541838476058245	0.015	0.285	8.10522938288955e-31
Pls3	6.80205075502105e-35	-0.613888184960739	0.028	0.306	9.12223026755872e-31
Fst	9.30445905451675e-35	-1.14254201648392	0.013	0.278	1.24782100380124e-30
Cep170b	9.69011028283066e-35	-0.70153435628293	0.043	0.324	1.29954069003042e-30
Cpxm1	1.26626984841258e-34	-1.81348713980277	0.023	0.29	1.69819449370611e-30
Dsp	1.66211361092815e-34	-1.13691156184022	0.017	0.282	2.22906056361575e-30
Selplg	1.78677304688656e-34	0.333302695072505	0.29	0.085	2.39624133317957e-30
Bcar1	1.9802191211928e-34	-0.693839937837951	0.009	0.27	2.65567186343166e-30
Fkbp10	1.99693539458372e-34	-0.760080591078194	0.004	0.261	2.67809005767623e-30
Mxra8	2.27050778604878e-34	-0.841202410179596	0.021	0.289	3.04497799187002e-30
Arpc1b	2.31828871461254e-34	0.48567883840563	0.793	0.651	3.10905699516687e-30
St6galnac4	2.40294109880799e-34	0.789390378782966	0.339	0.136	3.2225843076114e-30
Dcn	2.4561948798145e-34	-1.96005654031275	0.03	0.299	3.29400295331923e-30
Ctsk	2.57140528582712e-34	-0.853353605071556	0.045	0.317	3.44851162882275e-30
Areg	2.7117961220049e-34	-1.35416493504551	0.049	0.328	3.63678977922077e-30
Rgs2	2.9066789526361e-34	0.593592913892416	0.512	0.261	3.89814714338027e-30
Ybx3	4.1980940277871e-34	-0.728850746012341	0.241	0.554	5.63006390066528e-30
Loxl2	6.26036923649663e-34	-1.08260812418581	0.015	0.276	8.39578118306563e-30
Sod3	6.96419227723652e-34	-1.07868407255657	0.009	0.265	9.33967826300189e-30
Serinc2	7.00666535775516e-34	-0.681794480534979	0.004	0.259	9.39663891128545e-30
Lad1	7.07353729738746e-34	-0.868439272634122	0.009	0.265	9.48632086952632e-30
Spsb1	7.0832276767082e-34	-0.664051912553178	0.083	0.383	9.49931663723337e-30
Atp6v0d1	7.16359019362371e-34	0.653992398668352	0.588	0.392	9.60709080866876e-30
Nfib	8.06574991440576e-34	-0.753071584883344	0.006	0.261	1.08169772102096e-29
Rap2a	9.24576356802869e-34	0.75358302639893	0.443	0.225	1.23994935210833e-29
Gfpt2	9.64229274447085e-34	-1.05391278174806	0.021	0.287	1.29312787996099e-29
Slc35f6	9.77690970386654e-34	0.651551520992523	0.294	0.106	1.31118136038554e-29
Prkcd	1.06193280575233e-33	0.614744077360196	0.65	0.469	1.42415808579445e-29
Rps29	1.10871670869358e-33	0.395883664645925	0.889	0.799	1.48689997802896e-29
Gpx8	1.12248121222336e-33	-0.647854494458072	0.006	0.262	1.50535955371274e-29
Plin2	1.31845947428051e-33	0.607877319071678	0.648	0.418	1.76818600095759e-29
Tnfaip2	1.53082136345114e-33	0.690104198830169	0.49	0.263	2.05298453052433e-29
Jup	2.14274116824756e-33	-0.85409069867724	0.107	0.391	2.87363018073681e-29
Csrp2	2.27307117281249e-33	-0.847932717656448	0.041	0.312	3.04841574985883e-29
Clstn1	2.50574339858755e-33	-0.612616701289947	0.06	0.347	3.36045247184576e-29
Ahnak	2.53647601678786e-33	-0.553164531779257	0.461	0.747	3.4016679861142e-29
Lamb3	3.16273488352549e-33	-1.49768623141051	0.013	0.267	4.24154375229604e-29
Serpina3n	3.2717349659326e-33	-1.41732492500384	0.021	0.282	4.38772376281221e-29
Pkp3	3.41354675545762e-33	-0.958379666449986	0.019	0.276	4.57790755374421e-29
Gas5	3.46675887042588e-33	-0.643863704761295	0.296	0.609	4.64927032112814e-29
Laptm4a	3.66926328858628e-33	-0.68216087510405	0.531	0.717	4.92084899632306e-29
Meg3	3.70676600965468e-33	-1.56576864904947	0.013	0.267	4.97114389554789e-29
Actn4	4.04903069236336e-33	-0.827291591581588	0.422	0.664	5.43015506152851e-29
Amotl1	4.24406399268183e-33	-0.559942163167384	0.006	0.258	5.6917142205856e-29
Ccdc80	4.25813644192626e-33	-1.32385143512693	0.032	0.292	5.71058678226731e-29
Hilpda	4.47938922099081e-33	0.789599677637796	0.522	0.3	6.00730888427078e-29
Lama5	5.0901031232205e-33	-1.02306744936034	0.021	0.281	6.82633729855101e-29
Tinagl1	6.85372289143798e-33	-0.949713241102946	0.011	0.263	9.19152776970747e-29
Dkk3	9.38999030390632e-33	-0.856248723379761	0.006	0.256	1.25929159965688e-28
Sptan1	1.0498693507119e-32	-0.625538678400266	0.264	0.584	1.40797978623973e-28
Fam49b	1.06580366193947e-32	0.602308044601593	0.456	0.236	1.42934929102702e-28
Lama4	1.25298819758119e-32	-0.678901407374986	0.009	0.258	1.68038247177613e-28
Sox4	1.34926417714538e-32	-0.761987273497905	0.051	0.323	1.80949818796967e-28
P2rx4	1.35657558487868e-32	0.773133337455765	0.384	0.181	1.81930351688079e-28
Ereg	1.41042430711749e-32	-1.00839231096877	0.023	0.281	1.89152003827527e-28
Cldn4	1.51216094702716e-32	-1.47352454405258	0.038	0.3	2.02795904605812e-28
Igsf3	1.51260555086696e-32	-0.567700096916707	0.017	0.275	2.02855530426769e-28
Sh3pxd2b	1.82932290605604e-32	0.685442254258684	0.531	0.324	2.45330494931176e-28
Lamc1	2.28027210261111e-32	-0.640461264486245	0.051	0.324	3.05807291681176e-28
Selm	2.73758383738593e-32	-0.652745478182352	0.028	0.289	3.67137368431828e-28
Map1b	3.41003917251483e-32	-0.553529083585991	0.017	0.272	4.57320353425964e-28
Nxn	3.79102093182965e-32	-0.575235159982294	0.011	0.26	5.08413817167675e-28
Cyth1	4.26138180046048e-32	0.704242657903285	0.388	0.182	5.71493913259755e-28
Emp2	4.26315348495377e-32	-0.56229076541062	0.013	0.263	5.7173151386715e-28
Mt2	4.63750099913916e-32	-1.01163006240021	0.294	0.589	6.21935258994553e-28
Ctnna1	5.72305945735545e-32	-0.644468020626579	0.307	0.594	7.6751950382594e-28
Hdlbp	7.57919164108206e-32	-0.579117146124431	0.422	0.678	1.01644539098552e-27
Ssfa2	8.0245632152562e-32	0.653522556779458	0.358	0.159	1.07617417279801e-27
Krt14	1.16873443632209e-31	-2.70144564024636	0.045	0.301	1.56738975255155e-27
Mgp	1.52614506511679e-31	-2.07321876357765	0.026	0.275	2.04671314682812e-27
Lbp	1.92119841745716e-31	-1.08732095625268	0.03	0.283	2.5765191976518e-27
Tpbg	1.98524384059698e-31	-0.543625044003357	0.017	0.268	2.66241051462461e-27
Myo10	2.10789534991458e-31	-0.584618677579459	0.028	0.283	2.82689845377044e-27
Cryab	3.55374324177484e-31	-1.02266490952095	0.013	0.256	4.76592506154423e-27
Gem	3.72278280527055e-31	-0.868192855807567	0.081	0.361	4.99262402014833e-27
Txndc5	4.09910248684916e-31	-0.694876952394758	0.145	0.432	5.4973063451134e-27
Antxr1	4.27499357109979e-31	-0.945508465980993	0.021	0.269	5.73319387820193e-27
Actr2	5.95026618995526e-31	0.545809945393327	0.684	0.521	7.97990198734901e-27
Iqgap1	6.45203940476887e-31	0.546781749854939	0.751	0.632	8.65283004573554e-27
Lsr	6.8427319857736e-31	-0.784401926069134	0.034	0.287	9.17678786612098e-27
Nfkbie	6.91688715919011e-31	0.611475455229437	0.284	0.102	9.27623736918986e-27
Itpr3	7.34095751317712e-31	-0.780056114641514	0.034	0.289	9.84495812092184e-27
Cd248	7.93117696425423e-31	-1.00379134227462	0.015	0.255	1.06365014267613e-26
Eef1b2	7.93226983426315e-31	-0.534123362237195	0.687	0.82	1.06379670747303e-26
Tagln2	9.80662913513998e-31	-0.652668532985529	0.693	0.805	1.31516703331362e-26
Slpi	1.18396159889225e-30	-1.02253822044572	0.068	0.331	1.5878109002744e-26
Lox	1.31026313179084e-30	-1.2450077973648	0.021	0.263	1.7571938860447e-26
Rnpep	1.58311645408444e-30	0.717579128177746	0.377	0.178	2.12311747657265e-26
C1s1	1.75309958338797e-30	-0.954778136357439	0.017	0.258	2.3510818512816e-26
Hspa1a	1.97676328724185e-30	-0.775433001088694	0.126	0.425	2.65103724452004e-26
Ppap2b	2.09363100578788e-30	-0.915138775536695	0.017	0.259	2.80776854186213e-26
Ltbp3	4.08362705729716e-30	-0.653917407799873	0.119	0.405	5.47655224654123e-26
Lrrc15	4.28451193585306e-30	-1.501867557589	0.017	0.252	5.74595895717253e-26
P4ha2	4.44642380704106e-30	-0.644219530525262	0.026	0.27	5.96309896762276e-26
Akr1b8	4.98096839005957e-30	-0.681874609326467	0.021	0.261	6.67997670790889e-26
Irx1	5.32091175775589e-30	-0.748282868878535	0.019	0.259	7.13587475832643e-26
Gabarap	5.40547082527593e-30	0.413500676710155	0.832	0.721	7.24927692377754e-26
Hsp90ab1	7.68954669755775e-30	-0.440486591785489	0.874	0.896	1.03124510760947e-25
Thbs1	9.12794933750756e-30	-0.633675283926539	0.205	0.507	1.22414928565314e-25
Kremen1	9.24725048223844e-30	-0.628971170450229	0.051	0.304	1.240148762173e-25
Gda	1.0556494409425e-29	0.702990820907229	0.252	0.085	1.41573146524799e-25
Rps15	1.12349494805848e-29	-0.553065334226355	0.84	0.899	1.50671907484123e-25
Dusp3	1.24142996536337e-29	0.728921802927208	0.405	0.213	1.66488172654882e-25
Lgals3	1.27056954492219e-29	0.469740565157644	0.866	0.694	1.70396081669515e-25
Cldn3	1.34005432865166e-29	-0.93431671512324	0.026	0.265	1.79714686015474e-25
Cfl1	1.72212403466672e-29	0.421634608392998	0.849	0.722	2.30954054289154e-25
Slc25a4	1.7247114441137e-29	-0.626882967036912	0.179	0.472	2.31301051770088e-25
Tmem43	1.968242638536e-29	-0.623811342751395	0.132	0.416	2.63961020254063e-25
Uap1	2.10321029380006e-29	-0.869347368694945	0.115	0.391	2.82061532501526e-25
Rragc	2.19551070583868e-29	0.668525905146507	0.512	0.315	2.94439940760026e-25
Arap1	3.12010007610353e-29	0.623700620008182	0.333	0.143	4.18436621206244e-25
Tubb4b	3.22764067541259e-29	-0.715123324331718	0.124	0.403	4.32858890979582e-25
Sgk1	3.64971153092838e-29	0.591216970018308	0.804	0.642	4.89462813412804e-25
Nfix	4.04133650696496e-29	-0.542136891510847	0.062	0.325	5.41983638949071e-25
Trf	4.12535034384209e-29	-0.774504232411689	0.768	0.407	5.53250734612662e-25
Loxl3	4.23471106546451e-29	-0.823201876922554	0.038	0.283	5.67917100989445e-25
Map1lc3a	4.29138388395106e-29	-0.513088648738468	0.134	0.425	5.75517492676676e-25
Hes1	5.84187960663327e-29	-0.879335664385452	0.034	0.277	7.83454474045588e-25
Rpsa	6.79856387826525e-29	-0.510330079755869	0.772	0.867	9.11755401714153e-25
Capg	1.03849927768705e-28	-0.590028024333939	0.211	0.521	1.3927313813061e-24
Asah1	1.09663740351916e-28	0.732797171303792	0.426	0.242	1.47070042185955e-24
Rap1b	1.28024459507172e-28	0.50583791634045	0.783	0.664	1.71693602645069e-24
Gna11	1.37232306764193e-28	-0.465083668522536	0.032	0.276	1.8404224660146e-24
Smox	1.51887070926145e-28	0.406221886159005	0.699	0.472	2.03695750819054e-24
Fads3	2.01964119586923e-28	-0.499150181876428	0.064	0.324	2.70854080778022e-24
Hmgn1	2.25505489593935e-28	-0.587774724213919	0.245	0.533	3.02425412094427e-24
Smad7	2.56071514553019e-28	-0.653505699456486	0.249	0.536	3.43417508167053e-24
Slc6a6	3.97881428271327e-28	0.612810876897915	0.527	0.33	5.33598783454677e-24
Myh9	4.13205684737181e-28	-0.643950218068406	0.369	0.631	5.54150143801034e-24
Pla1a	4.22369704251726e-28	-0.974749713644157	0.041	0.276	5.6644001037199e-24
Mmp2	4.26243111619172e-28	-1.5726609006676	0.115	0.349	5.71634636992471e-24
Pbx1	7.75579001848755e-28	-0.52259425339652	0.021	0.251	1.04012899937937e-23
C1qtnf6	1.06329991088169e-27	-1.04112461682245	0.062	0.298	1.42599151048344e-23
Wbp5	1.17868468918266e-27	-0.529249033931757	0.271	0.56	1.58073403666286e-23
Ctla2a	1.26017165889952e-27	-1.26409791094005	0.034	0.264	1.69001621175015e-23
Lgals9	1.38059828879877e-27	0.650716123760429	0.535	0.346	1.85152036510803e-23
Ppp1r13l	1.61258599771642e-27	-0.546561637785221	0.051	0.295	2.16263908153748e-23
C77080	1.91992231529929e-27	-0.581328710841838	0.026	0.253	2.57480781704788e-23
Acvr1	1.93209100015303e-27	-0.441091062384329	0.03	0.264	2.59112724030523e-23
X1110008P14Rik	2.41809255796986e-27	-0.786479646282993	0.098	0.353	3.24290392949338e-23
Pip5k1c	2.43093714123978e-27	0.654181763669164	0.441	0.245	3.26012980011667e-23
Ppa1	3.18620734067262e-27	-0.5108855265745	0.09	0.35	4.27302266457606e-23
Eef1g	3.66174864214612e-27	-0.587279177545275	0.328	0.596	4.91077110398216e-23
Gars	4.15799019441673e-27	-0.553867984146325	0.075	0.327	5.57628064973228e-23
Tubb2a	6.34424279998601e-27	-0.699529983257239	0.217	0.495	8.50826401906124e-23
Nrp2	7.84665719567523e-27	0.672828255652909	0.33	0.151	1.05231519651201e-22
Ifi27	1.19046990619086e-26	-0.662013070445997	0.143	0.404	1.59653919119256e-22
Rras	1.28790928243946e-26	-0.474041819160667	0.055	0.3	1.72721513867955e-22
Gla	1.58990193388843e-26	0.497527075872326	0.26	0.098	2.13221748353777e-22
Lgals3bp	1.59659262596558e-26	0.713768700035394	0.507	0.317	2.14119037068243e-22
Bcar3	2.22322151796601e-26	0.720847937635361	0.258	0.098	2.98156237774421e-22
Hnrnpll	2.71126429314486e-26	0.661492709143697	0.418	0.235	3.63607654353657e-22
Rgs16	2.8225671412659e-26	-0.946219783549709	0.032	0.253	3.7853447931517e-22
Cd151	2.92925033628431e-26	-0.667085072000831	0.092	0.336	3.92841762599089e-22
Blvrb	3.29457666178492e-26	0.612893813585591	0.267	0.104	4.41835676111975e-22
Samd4b	3.37531395687036e-26	-0.482002390850952	0.151	0.433	4.52663354755884e-22
Rsrp1	3.3868889646145e-26	-0.710038647335144	0.275	0.548	4.54215679044451e-22
