p_val	avg_logFC	pct.1	pct.2	p_val_adj
Ppa1	3.96861273341648e-27	-0.50166463648064	0.094	0.351	5.32230653678484e-23
Capg	4.04407558962187e-27	-0.604017026997493	0.226	0.521	5.42350977324189e-23
Socs5	4.25750222906385e-27	-0.509669956399215	0.035	0.261	5.70973623939753e-23
Wls	4.35790771214776e-27	-0.572308139043143	0.133	0.394	5.84439003276136e-23
Eef1b2	5.08860117513419e-27	-0.485170765225223	0.7	0.818	6.82432303597246e-23
Atp11a	6.18725393845448e-27	-0.570961004178678	0.084	0.332	8.2977262568613e-23
Ptgfrn	6.95022400298137e-27	-0.519607757558313	0.082	0.33	9.32094541039831e-23
Myh9	8.17894526612489e-27	-0.620367311226477	0.38	0.63	1.09687834964001e-22
Blvrb	8.45999094504308e-27	0.611085160334466	0.265	0.103	1.13456938563973e-22
X1110008P14Rik	1.12109058321825e-26	-0.745700107012646	0.105	0.354	1.503494581154e-22
Tob1	1.13287835247547e-26	-0.599360616657656	0.125	0.392	1.51930315850486e-22
Myo5a	1.35483014399741e-26	0.640020950099818	0.32	0.148	1.81696270611492e-22
Samd4b	1.4624365697413e-26	-0.481376375537781	0.156	0.435	1.96127368368005e-22
Rpsa	1.48657299380727e-26	-0.482690615736465	0.784	0.865	1.99364304199493e-22
Gars	1.58240783307564e-26	-0.543334078901358	0.082	0.328	2.12216714493773e-22
Lgals9	1.68113956688491e-26	0.637789500755267	0.528	0.346	2.25457627314936e-22
Eef1g	2.52534617118105e-26	-0.57580145281929	0.343	0.595	3.3867417501709e-22
Rps15	2.6152687149997e-26	-0.512409084165769	0.85	0.897	3.5073368736861e-22
Bcar3	2.83317101296944e-26	0.708521413055283	0.255	0.097	3.79956564549331e-22
Zc3h11a	3.05556877619567e-26	-0.52531824408936	0.275	0.56	4.09782328575602e-22
Slc6a8	3.205356981784e-26	-0.596267079742236	0.136	0.402	4.29870424827052e-22
Sh3glb1	3.24618652022423e-26	0.521310338759514	0.669	0.537	4.35346074227272e-22
Anxa5	4.40718489266588e-26	0.422033498198486	0.86	0.732	5.91047565955421e-22
Ifnar1	4.88879891996624e-26	0.592925019881581	0.349	0.172	6.55636823156673e-22
Casp3	6.38680783130175e-26	-0.530527835677885	0.053	0.283	8.56534798255877e-22
Abcg1	7.28175913555613e-26	0.671915038624129	0.329	0.153	9.76556717669432e-22
Rnf11	8.9195932321836e-26	-0.557398912884691	0.088	0.336	1.19620664836814e-21
Atp6ap1	1.22803410401339e-25	0.554751214169013	0.622	0.48	1.64691653689236e-21
Arpc2	1.28576043243374e-25	0.3749368244007	0.805	0.714	1.72433331593689e-21
Ppp2cb	1.38227313243704e-25	-0.484534741446194	0.191	0.462	1.85376649791132e-21
Gla	1.39878316136575e-25	0.488753703914915	0.255	0.098	1.8759080977076e-21
Esyt2	1.54776829758197e-25	-0.467570909957044	0.094	0.34	2.07571206388718e-21
Coro1b	2.03082579704773e-25	0.631301931381298	0.548	0.389	2.7235404764207e-21
Rbpms	2.07807480709616e-25	-0.517368615097793	0.049	0.271	2.78690612379666e-21
Dag1	2.39814579614842e-25	-0.462755094301752	0.111	0.363	3.21615332721465e-21
Ifi27	2.67743245637614e-25	-0.639311170899816	0.154	0.403	3.59070466724605e-21
Ehd1	3.22044905531973e-25	0.512075173504352	0.702	0.557	4.31894422808929e-21
Klhl21	3.27598276528459e-25	-0.41610989597587	0.119	0.375	4.39342048652317e-21
Mrps6	3.87142092500913e-25	-0.423593777851852	0.084	0.325	5.19196260252974e-21
Hsp90ab1	4.03096520376898e-25	-0.392662742364801	0.885	0.894	5.40592743477458e-21
Stx7	4.35052556695199e-25	0.592582155758892	0.446	0.268	5.83448983783932e-21
Golim4	4.406585009175e-25	-0.471429710015837	0.047	0.267	5.90967115580459e-21
Rhog	4.5492810590803e-25	0.471437379700214	0.561	0.376	6.10104082833259e-21
Tmem59	4.99467539653254e-25	-0.574315202428925	0.337	0.589	6.69835917428979e-21
Rtn4	5.12703892206256e-25	-0.556440751977664	0.554	0.713	6.8758718983781e-21
Ifngr2	5.40922881135651e-25	0.549231190005005	0.384	0.207	7.25431675891022e-21
Chchd2	5.84347478833839e-25	-0.475639844150831	0.548	0.755	7.83668403864061e-21
Furin	6.04376174582816e-25	0.577393626935987	0.565	0.412	8.10528887733014e-21
Arhgdia	7.23546205803885e-25	0.468432927828595	0.782	0.67	9.7034781660359e-21
Rab7	7.52982285260881e-25	0.409205419752887	0.713	0.601	1.00982454276337e-20
Nfat5	8.62876426228559e-25	-0.549168003257504	0.172	0.44	1.15720357521512e-20
St3gal1	9.98876594438883e-25	0.59302788096969	0.474	0.294	1.33959340080199e-20
Serpinb6a	1.08453264987127e-24	-0.469294498616555	0.22	0.502	1.45446673674236e-20
Rcn3	1.20040179910373e-24	-0.875620415510383	0.08	0.302	1.60985885277801e-20
Scpep1	1.20367378014291e-24	0.568323218140157	0.448	0.264	1.61424690654966e-20
Dad1	1.24423753339351e-24	-0.557111359468553	0.343	0.607	1.66864695603404e-20
Las1l	1.40702324411366e-24	-0.657243677821179	0.049	0.264	1.88695887268082e-20
Ptov1	2.06090794690599e-24	-0.455096292896658	0.164	0.432	2.76388364759563e-20
Antxr2	2.11316864991264e-24	0.626319067340843	0.363	0.186	2.83397047639784e-20
Camk1	2.13649267501434e-24	0.707461069871473	0.374	0.202	2.86525032646174e-20
Klf4	2.47520060804974e-24	-0.456522538741497	0.24	0.514	3.31949153545551e-20
Snx10	2.68231158324109e-24	0.496550320666505	0.257	0.102	3.59724806428462e-20
Tbrg1	3.57812756459563e-24	-0.435234117010057	0.08	0.316	4.7986268768792e-20
Atp6v1d	3.63337247231059e-24	0.623687852265015	0.466	0.297	4.87271582261573e-20
Slc38a2	4.1546310273486e-24	-0.520088379871407	0.448	0.693	5.5717756707772e-20
Chpf	4.30618954268822e-24	-0.498496489117697	0.064	0.287	5.77503079569917e-20
Zwint	4.56456919705652e-24	-0.467967534586253	0.16	0.416	6.1215437501725e-20
Plet1	4.64348632300516e-24	-1.18979696057858	0.199	0.436	6.22737950778222e-20
Itpkc	4.86948522065465e-24	-0.543402526751592	0.057	0.276	6.53046662941995e-20
Bag3	5.06387929657162e-24	-0.474044345149735	0.251	0.514	6.7911685246322e-20
X1110038B12Rik	5.10160611897592e-24	-0.495208770394486	0.119	0.369	6.8417639661586e-20
Txnrd1	5.30030589109654e-24	0.577846702099506	0.671	0.546	7.10824023054957e-20
Rcn2	5.31880717653162e-24	-0.497107212297818	0.092	0.324	7.13305230444655e-20
Atp1b3	6.24186853945148e-24	0.497414363324546	0.686	0.558	8.37096989825838e-20
Fasn	6.26351489607039e-24	-0.492244270195896	0.131	0.382	8.39999982712e-20
X5031439G07Rik	6.42635815004459e-24	0.660043271322856	0.429	0.256	8.6183889150248e-20
Ppap2c	7.22839299660448e-24	-0.610785723345799	0.078	0.295	9.69399784774626e-20
Pvrl1	7.69680577013006e-24	-0.503138196337506	0.051	0.266	1.03221862183214e-19
Rcan1	8.57410651845795e-24	0.90703792184899	0.38	0.209	1.1498734251904e-19
Plxnb2	1.16192816615908e-23	-0.456094472800296	0.121	0.372	1.55826186363594e-19
F11r	1.20604397641993e-23	-0.613872165579721	0.082	0.302	1.61742557677677e-19
Rpl23a	1.25257640108589e-23	-0.519159533499785	0.754	0.837	1.67983021149628e-19
Atp6v1e1	1.51682093940256e-23	0.520550514840497	0.671	0.544	2.03420856183278e-19
Capzb	1.61524606362927e-23	0.485023108543861	0.637	0.491	2.16620649593322e-19
Hnrnph1	1.67380044286127e-23	-0.552834360546663	0.361	0.619	2.24473377392125e-19
Adam17	1.78190824362859e-23	0.576952387487339	0.396	0.227	2.38971714553031e-19
Rps26	1.84228625703273e-23	-0.53775496012545	0.848	0.89	2.47069009930659e-19
Scd2	2.01974039622736e-23	-0.521582413155088	0.07	0.29	2.70867384538052e-19
Bsg	2.1096651850959e-23	-0.585877226840316	0.53	0.707	2.82927197973212e-19
Sdc3	2.72673793243131e-23	0.666885916954438	0.407	0.241	3.65682824118362e-19
Basp1	2.82309464864978e-23	0.462286765562613	0.69	0.538	3.78605223330422e-19
Tuba4a	2.82754471061678e-23	-0.738449354247605	0.199	0.433	3.79202021140817e-19
Myadm	3.8421230353041e-23	-0.579423776856917	0.216	0.459	5.15267120264633e-19
Dpp7	4.27867401835462e-23	0.579509059130693	0.259	0.108	5.73812972601538e-19
Sod1	5.07084630905987e-23	-0.546330115312584	0.32	0.58	6.80051198508019e-19
Mif	5.49911648250119e-23	-0.745559006177555	0.306	0.553	7.37486511468234e-19
Pcyt1a	5.57878153236541e-23	0.637856629854955	0.4	0.231	7.48170391305526e-19
Ccnd1	5.59976307119891e-23	-0.992635183606708	0.072	0.279	7.50984225478485e-19
Arf4	6.56672034739718e-23	-0.496403884208819	0.559	0.718	8.80662865789436e-19
Rnf13	1.15391452557544e-22	0.593974551758503	0.402	0.238	1.54751477024922e-18
Mgst1	1.41692986712488e-22	-0.684806510905618	0.16	0.391	1.90024464480117e-18
Lgals3bp	1.63345920427159e-22	0.661211447909362	0.489	0.319	2.19063213884864e-18
Hmox1	1.7472595334722e-22	1.14634377443402	0.478	0.312	2.34324976033957e-18
Atp8b2	1.99051186605975e-22	-0.431829729949569	0.053	0.263	2.66947546357273e-18
Mbd2	2.06497172960379e-22	-0.56038975096133	0.222	0.475	2.76933358657164e-18
Zfand2a	2.12858974782497e-22	0.528199524326505	0.454	0.272	2.85465171080807e-18
Twsg1	2.46335418264503e-22	-0.400378819697276	0.092	0.32	3.30360429434525e-18
Atp2b1	3.36131965651212e-22	0.583582094227923	0.476	0.314	4.50786579134841e-18
Atox1	3.52674153439712e-22	0.41903108594377	0.704	0.574	4.72971307177998e-18
Csf1	3.53308481198904e-22	-0.925963996014332	0.121	0.344	4.7382200413585e-18
X1500012F01Rik	3.68047082975668e-22	-0.504588125951964	0.142	0.386	4.93587942978668e-18
Ddit4	4.10052003588051e-22	-0.655601043427872	0.166	0.399	5.49920742011935e-18
Bod1	4.66480776156363e-22	-0.353587231849657	0.051	0.261	6.25597368903298e-18
Cp	6.03732160129691e-22	-0.853832723416859	0.062	0.263	8.09665199949929e-18
Lpp	6.08903996724131e-22	-0.487679240755692	0.158	0.397	8.16601150006732e-18
Nme2	6.11133851885824e-22	-0.536773512424311	0.511	0.684	8.19591608764079e-18
Cdc42	7.50108567053047e-22	0.318162885882944	0.811	0.723	1.00597059927484e-17
Cnn2	8.31089214310846e-22	-0.67145922178994	0.179	0.406	1.11457374531228e-17
Pdrg1	1.21310079005633e-21	-0.421891990664214	0.051	0.251	1.62688946954454e-17
Crtap	1.4160960500385e-21	-0.460443762697599	0.064	0.268	1.89912641270663e-17
Pi4k2b	1.64028172128873e-21	-0.419949048337041	0.072	0.28	2.19978181642032e-17
Cebpd	1.89727446705866e-21	-0.757517311496905	0.092	0.305	2.54443478777237e-17
Igfbp5	2.16588906169043e-21	-1.8633812332484	0.07	0.258	2.90467382063304e-17
Tecr	2.32527106443394e-21	-0.483631818911179	0.201	0.447	3.11842102451236e-17
Sash1	2.45594241990555e-21	0.641726460373081	0.341	0.182	3.29366437933534e-17
Arhgef12	3.03540708588487e-21	-0.36442546180798	0.09	0.313	4.0707844428802e-17
Rsbn1	3.04388198932937e-21	-0.520172549097889	0.066	0.271	4.08215013588962e-17
Smurf1	3.14757839822131e-21	-0.410030150829164	0.06	0.264	4.2212173898546e-17
Igfbp4	3.26466714379378e-21	-1.41496125689942	0.236	0.423	4.37824510654184e-17
Ctnnb1	3.84113997037558e-21	0.490934712531176	0.78	0.709	5.15135281427069e-17
Gorasp2	3.99070512042357e-21	-0.436905022117677	0.232	0.48	5.35193463700005e-17
Copb2	4.38449692767086e-21	-0.406253185826432	0.15	0.388	5.88004882969939e-17
Tra2a	4.44894331607395e-21	-0.525123221387753	0.298	0.544	5.96647788118678e-17
Uba1	4.48817639460401e-21	-0.459594058993566	0.331	0.577	6.01909336280343e-17
Carhsp1	4.59874368197037e-21	-0.35688180773966	0.109	0.339	6.16737515189046e-17
Sec61a1	4.95086932968037e-21	-0.446225773489866	0.359	0.594	6.63961085803435e-17
Eef1d	4.98038182864211e-21	-0.519723828920639	0.265	0.516	6.67919007039193e-17
Mtch1	5.06245327659249e-21	-0.513998494616344	0.275	0.511	6.78925608923819e-17
Yipf5	5.24547535840011e-21	-0.391480780475821	0.084	0.298	7.03470700315038e-17
Krtcap2	7.35720857387796e-21	-0.493624461394818	0.199	0.444	9.86675241842773e-17
Trim25	7.5670715905012e-21	0.43131041449201	0.273	0.123	1.01481997100212e-16
Naca	7.65482008586567e-21	-0.523388955316415	0.499	0.693	1.02658792171544e-16
Snx3	8.2034584590737e-21	0.461944423853011	0.667	0.556	1.10016581394637e-16
Dgka	1.24530284945878e-20	-0.611468637757718	0.084	0.289	1.67007565140916e-16
Chic2	1.38157563599964e-20	-0.412270034104775	0.214	0.46	1.85283108543911e-16
Dnajb1	1.39220068402224e-20	-0.460960372524208	0.156	0.394	1.86708033734223e-16
X2410006H16Rik	1.47641136977402e-20	-0.427510518448486	0.228	0.48	1.98001528800394e-16
Sh3pxd2a	1.78222210399367e-20	-0.380618026589946	0.09	0.308	2.39013806366591e-16
Paip2	2.09258614163144e-20	-0.501099915246955	0.232	0.477	2.80636727454192e-16
Lcn2	2.22414951268105e-20	-2.40650533639539	0.261	0.445	2.98280691145655e-16
Tfg	2.26331608970114e-20	-0.388463615494184	0.168	0.407	3.0353332078982e-16
Rabac1	2.88674199731797e-20	-0.450057115689201	0.357	0.604	3.87140969260313e-16
Kdm7a	2.90411617591615e-20	0.523683846165178	0.331	0.174	3.89471020352115e-16
Srm	3.14846184627321e-20	-0.405983526277534	0.062	0.256	4.22240218203701e-16
Tceb2	3.77958780376318e-20	-0.476038160892338	0.308	0.553	5.0688052036268e-16
Ccnl2	3.83194154914417e-20	-0.586636941239156	0.318	0.562	5.13901681155724e-16
Dynll1	4.88011214570031e-20	-0.540668393053253	0.366	0.6	6.54471839859869e-16
Lasp1	5.3719473185442e-20	0.521171944875283	0.573	0.433	7.20431854889962e-16
Papss1	5.58440174409256e-20	-0.397075091154073	0.092	0.298	7.48924117900253e-16
Sec31a	6.85545240879987e-20	-0.393328617973568	0.218	0.459	9.1938472254415e-16
Ndufa11	6.98113174284413e-20	-0.452735210921821	0.164	0.396	9.36239578032827e-16
Olfm1	7.10365493392965e-20	0.508252520201228	0.259	0.118	9.52671163189305e-16
Gm14005	7.60914014609873e-20	-0.440003534662795	0.101	0.312	1.0204617849933e-15
Inf2	8.33052560404191e-20	-0.449011948477095	0.117	0.336	1.11720678875806e-15
Ugdh	9.30342310599437e-20	-0.734818784222969	0.154	0.371	1.2476820727449e-15
Epb4.1l2	1.27314416216907e-19	0.509353870261082	0.485	0.336	1.70741363588493e-15
Tmem176b	1.30220102018544e-19	0.499467537421074	0.63	0.522	1.7463817881707e-15
Hif1a	1.32935124412696e-19	0.549072395251553	0.581	0.454	1.78279295349867e-15
Dst	1.34000328180276e-19	-0.469251912368995	0.152	0.377	1.79707840122568e-15
Pros1	1.42673897217827e-19	-0.450468264149441	0.15	0.362	1.91339963558828e-15
Gdi2	1.51313998631555e-19	0.51401306811013	0.598	0.475	2.02927203564778e-15
Ldlr	1.72500003478713e-19	-0.406916691247327	0.066	0.259	2.31339754665302e-15
Cdc42se2	1.91755294746681e-19	0.420410638550349	0.326	0.171	2.57163025784774e-15
Cand1	2.03503657082798e-19	-0.331035811175778	0.133	0.361	2.7291875451374e-15
Rps5	2.18144857500104e-19	-0.350677728097131	0.91	0.901	2.9255406839339e-15
Pde4b	2.54408656397878e-19	0.300237072151251	0.585	0.393	3.41187449095194e-15
Pmepa1	2.55549252798633e-19	-0.431213416425717	0.717	0.808	3.42717102928247e-15
Eef2	2.66573523390752e-19	-0.369220157504464	0.871	0.883	3.57501752219337e-15
Ywhag	2.9317521466376e-19	-0.520631232185256	0.355	0.564	3.93177280385569e-15
Prrc2b	3.05918870545579e-19	-0.429780001128927	0.088	0.289	4.10267797288676e-15
Sdf2	3.15597993914561e-19	-0.388004248361793	0.209	0.45	4.23248469638817e-15
Trim28	3.34637791873046e-19	-0.403437232480173	0.273	0.527	4.48782742680943e-15
Uap1l1	3.4194549789405e-19	0.584078152578092	0.253	0.117	4.5858310722571e-15
Dvl1	3.58706767401599e-19	-0.423370567412002	0.084	0.284	4.81061645762284e-15
Gsn	3.79680909784541e-19	-0.782989428003385	0.347	0.561	5.09190068112048e-15
Ezr	3.83364551124415e-19	-0.805333711468969	0.337	0.521	5.14130199512953e-15
Kdelr1	3.86399316951974e-19	-0.410090745097393	0.164	0.396	5.18200123964293e-15
Dlgap4	3.95931906631886e-19	-0.396965856278813	0.177	0.41	5.30984279984022e-15
Midn	4.13681373520856e-19	-0.48050793639638	0.133	0.35	5.5478809002882e-15
Mapre2	4.15127551243485e-19	0.607075296848742	0.298	0.157	5.56727558972638e-15
Creb3	4.16758974900007e-19	-0.36172736800955	0.086	0.29	5.589154612384e-15
Acot7	4.87263085970235e-19	-0.453903587322826	0.115	0.322	6.53468524594682e-15
D8Ertd82e	4.90810756518559e-19	-0.330613960666593	0.092	0.296	6.5822630556704e-15
Tspan3	5.07571346944391e-19	-0.432517355516043	0.232	0.466	6.80703933387123e-15
Qk	6.3169740434572e-19	0.573863229400799	0.513	0.382	8.47169388968045e-15
Skp1a	6.71346270866752e-19	-0.479274322856209	0.218	0.442	9.00342483859401e-15
Cnih1	7.61126360061865e-19	-0.308191015266758	0.09	0.293	1.02074656147897e-14
Arpc5	9.25156743198345e-19	0.445434848229266	0.647	0.539	1.2407277083033e-14
Cyfip1	1.0261946848859e-18	0.495054775596772	0.405	0.257	1.37622969190048e-14
Rpl24	1.43646408704518e-18	-0.44077169826962	0.378	0.615	1.92644198713629e-14
Rpl36	1.57718984093771e-18	-0.502424716945307	0.686	0.812	2.11516929568156e-14
Rnh1	1.6720894611212e-18	0.465847316781304	0.645	0.55	2.24243917630964e-14
Tmem2	1.79450591410606e-18	-0.399563563520595	0.076	0.267	2.40661188140764e-14
Flcn	1.85898807771303e-18	0.50958230962705	0.361	0.213	2.49308891102095e-14
Cnpy2	1.95561878868646e-18	-0.368400021429437	0.084	0.28	2.62268035750741e-14
Rps2	2.01830969806304e-18	-0.386076897776279	0.772	0.834	2.70675513607234e-14
Elf1	2.08929613809312e-18	-0.422759021525379	0.162	0.388	2.80195505079668e-14
Klc1	2.1227011856895e-18	-0.335314089213947	0.092	0.293	2.84675456012818e-14
Pofut2	2.51204308200911e-18	-0.368167441619475	0.181	0.411	3.36890097728242e-14
Cltb	2.52056449817467e-18	-0.389092377192001	0.164	0.391	3.38032904850205e-14
Kmt2a	2.53851040919663e-18	-0.426312791181417	0.092	0.292	3.4043963097736e-14
Pgrmc1	2.61923101007748e-18	-0.389161282922106	0.117	0.326	3.51265070761491e-14
Strn3	2.99032098611701e-18	-0.389618461560879	0.154	0.371	4.01031947448153e-14
Plxdc2	3.01491193360863e-18	0.638897798651458	0.372	0.222	4.04329839416253e-14
Bcl2l1	3.27969177754748e-18	0.437843564744089	0.355	0.2	4.39839464286893e-14
Ssr3	3.71772590186155e-18	-0.463584942912581	0.394	0.594	4.98584220698652e-14
Mt1	4.5384129688493e-18	0.315723166543393	0.852	0.701	6.0864656325238e-14
Tjp2	4.65715506764379e-18	-0.463273529232448	0.101	0.295	6.24571066121708e-14
Smurf2	5.35724551655313e-18	-0.395241162396011	0.097	0.295	7.1846019622494e-14
Rpl27	5.48662292053541e-18	-0.444386744594715	0.39	0.609	7.35810999873005e-14
Rangap1	5.71281194587902e-18	-0.388745049336435	0.115	0.321	7.66145210061835e-14
Lgals1	5.85699608765834e-18	-0.835916935173156	0.63	0.691	7.8548174531586e-14
Pmp22	5.86497639570935e-18	0.984507627361255	0.3	0.166	7.86551984428581e-14
Arpc3	6.10544794850814e-18	0.47865240610988	0.452	0.313	8.18801624374427e-14
Osbpl8	6.38938450761466e-18	0.55437057970531	0.314	0.175	8.56880356316203e-14
Ybx1	6.40197023925962e-18	0.377335991883751	0.758	0.646	8.58568228787108e-14
Rps3	7.53864078464084e-18	-0.311841967025124	0.938	0.919	1.01100711562818e-13
Gng12	8.00572392480235e-18	-0.407940272285702	0.193	0.425	1.07364763555524e-13
Vkorc1	8.2804516066994e-18	-0.458086595940305	0.162	0.371	1.11049136497446e-13
Nfil3	8.63062359833561e-18	0.437916699832765	0.396	0.244	1.15745293077279e-13
Fbxo32	9.43446967345893e-18	-0.499903568747665	0.078	0.259	1.26525672790758e-13
Lmo4	1.34088064500508e-17	-0.432002779896863	0.158	0.373	1.79825503301631e-13
Cast	1.40841236755968e-17	-0.343424077204839	0.076	0.261	1.88882182613429e-13
Itga6	1.77213327623644e-17	-0.59667577201697	0.09	0.269	2.37660793676069e-13
Tspan4	2.21350390953303e-17	-0.457671231708267	0.158	0.368	2.96853009307475e-13
Txn1	2.23837906701743e-17	-0.486602273006546	0.524	0.715	3.00189016677708e-13
Sec62	2.36069692877852e-17	-0.377837636588541	0.269	0.503	3.16593065118488e-13
Mdfic	2.77406053807721e-17	0.516957818330839	0.287	0.151	3.72029258761534e-13
Sh3bgrl	2.83892030953892e-17	0.601134264332257	0.468	0.347	3.80727602712264e-13
Pxn	3.15147297381555e-17	0.469687713195899	0.517	0.383	4.22644040518403e-13
Capza2	3.2622596121761e-17	0.553312011131714	0.501	0.375	4.37501636588937e-13
Csk	4.23000728571919e-17	0.51772316034738	0.345	0.202	5.672862770878e-13
Sept9	4.25958352221782e-17	-0.254193251291823	0.121	0.33	5.71252746164632e-13
Polr2f	4.45749017543981e-17	-0.403318708335582	0.097	0.283	5.97794007428233e-13
Hbs1l	4.45757854634957e-17	-0.394030268284397	0.088	0.278	5.97805858850941e-13
Tpst2	4.51705961094724e-17	0.538066544874552	0.405	0.267	6.05782864424135e-13
Tpm4	4.8292231076367e-17	-0.513340903845282	0.329	0.544	6.47647110965158e-13
Pld3	5.50754605282345e-17	0.626244385072275	0.495	0.38	7.38617001144152e-13
Slc25a37	5.84057219456748e-17	-0.292502851084644	0.078	0.259	7.83279137013445e-13
Eif3k	6.15312010385553e-17	-0.431301128604973	0.23	0.451	8.25194937128065e-13
Ralgds	6.76908243411314e-17	0.525428289097988	0.53	0.384	9.07801645238914e-13
Tor3a	7.0336931227147e-17	0.596282238986672	0.275	0.144	9.43288584687268e-13
Cltc	7.64727458202454e-17	0.409697705982869	0.622	0.523	1.02557599419531e-12
Cdc42ep4	7.73658985159931e-17	-0.366431519394143	0.086	0.27	1.03755406499798e-12
S100a1	8.16735683323398e-17	-0.464639898456237	0.154	0.352	1.09532422490501e-12
Sar1a	9.04285739836187e-17	-0.431248780403701	0.314	0.535	1.21273760569431e-12
Trim47	9.8142955444454e-17	-0.365732852187861	0.076	0.253	1.31619517546557e-12
Lman1	1.2252860768292e-16	-0.338323917716477	0.14	0.342	1.64323115763563e-12
Tars	1.30004651629623e-16	-0.316286820873549	0.099	0.287	1.74349238300487e-12
Rpl18	1.50652123297537e-16	-0.388556885039141	0.704	0.814	2.02039562554327e-12
Atf4	1.50997415225725e-16	-0.348617312853196	0.6	0.746	2.0250263355922e-12
Rpl41	1.70565597767082e-16	-0.348310782472411	0.881	0.89	2.28745523165434e-12
Thoc7	1.86560231194829e-16	-0.303121309577037	0.103	0.29	2.50195926055385e-12
Kpnb1	1.9088890516992e-16	-0.325840082421681	0.172	0.387	2.5600111072338e-12
Ggta1	2.04691233763015e-16	0.390491533270471	0.267	0.133	2.74511413599579e-12
Eny2	2.29556753030721e-16	-0.329731984717655	0.125	0.321	3.078585614895e-12
Cul3	2.48564061759243e-16	-0.399187504433401	0.201	0.415	3.3334926322532e-12
Tcn2	2.89492484717412e-16	0.525447279081109	0.52	0.392	3.88238371254521e-12
Eif3g	3.08086968671234e-16	-0.39580843698488	0.162	0.369	4.13175433684992e-12
Rbbp7	3.20479172695137e-16	-0.317121254825463	0.162	0.376	4.29794618501448e-12
Errfi1	3.36279095711441e-16	-0.466297318871147	0.339	0.552	4.50983895258614e-12
Cct7	3.46075811251204e-16	-0.417209990502385	0.257	0.479	4.64122270468989e-12
Psmb1	3.67225442516949e-16	-0.382413800836134	0.38	0.6	4.92486040959481e-12
Rpl4	3.73685165201522e-16	-0.369540502647411	0.801	0.858	5.01149175051761e-12
Rock2	3.94927309191439e-16	-0.347382507885534	0.129	0.331	5.29637014356639e-12
Grcc10	4.09016914035839e-16	-0.376980630366858	0.203	0.418	5.48532583413464e-12
Necap2	4.25558126277936e-16	0.461042269003184	0.388	0.253	5.70716003151341e-12
Ccrn4l	4.56879998948676e-16	-0.413679183269218	0.207	0.411	6.1272176659007e-12
Rtfdc1	4.68569333983944e-16	0.499659464955079	0.294	0.162	6.28398333805867e-12
Snx2	4.79732518083448e-16	0.576195465203083	0.359	0.231	6.43369280001712e-12
Odc1	4.85815435818835e-16	-0.446464085691694	0.101	0.281	6.5152708097664e-12
X2810403A07Rik	4.89832186056862e-16	-0.386263263643222	0.082	0.259	6.56913944720858e-12
Surf4	6.0922231031778e-16	-0.374025952627086	0.456	0.631	8.17028040367175e-12
Nfe2l1	6.10488388119807e-16	-0.29250940066694	0.166	0.378	8.18725977307473e-12
Kctd10	6.43921476448326e-16	-0.338082950151485	0.148	0.35	8.6356309206485e-12
Edem2	6.79515690707986e-16	0.464543517144362	0.255	0.129	9.1129849280848e-12
Tubb5	6.97230802431395e-16	-0.443405523682261	0.376	0.582	9.35056229140744e-12
Ext2	7.28332041110711e-16	-0.303324992748852	0.105	0.291	9.76766100333575e-12
Rplp0	7.49824635377993e-16	-0.346906459343655	0.83	0.848	1.00558981850543e-11
Rps19	8.88782686506648e-16	-0.355669388688152	0.86	0.873	1.19194646087407e-11
Morf4l2	9.04182599626581e-16	-0.362803214414236	0.253	0.464	1.21259928435921e-11
Jun	9.41862224415145e-16	-0.668207899467164	0.429	0.615	1.26313142916315e-11
Tgfbr1	1.0149145368362e-15	0.568059512810755	0.372	0.241	1.36110188535102e-11
Syngr2	1.01587186814659e-15	0.404900870719503	0.485	0.352	1.36238576237139e-11
Cope	1.07881947556218e-15	-0.406780972262172	0.226	0.438	1.44680479867644e-11
Nup62	1.11397783269559e-15	-0.310541792249842	0.103	0.288	1.49395567142805e-11
Pkn2	1.12899922832507e-15	-0.282230833239653	0.101	0.285	1.51410086510675e-11
Atl2	1.1962192581738e-15	-0.318853383793853	0.088	0.265	1.60424964713688e-11
Cct5	1.20640808059131e-15	-0.367252104686451	0.242	0.46	1.61791387688101e-11
Gnl3	1.21202875551875e-15	-0.347885669105023	0.17	0.376	1.6254517640262e-11
Csnk1g2	1.34037914901995e-15	-0.335007045854852	0.164	0.369	1.79758247675065e-11
Dynlrb1	1.39115572255112e-15	-0.321836353933275	0.226	0.447	1.8656789395133e-11
Ttyh3	1.48026766644229e-15	0.556301610150761	0.347	0.217	1.98518696746576e-11
Sgms2	1.57547286841362e-15	-0.505115835103715	0.09	0.261	2.11286666382951e-11
Ppp2r2a	1.70173929099716e-15	-0.258827379649002	0.133	0.327	2.2822025631563e-11
Rpl13a	1.88046040507229e-15	-0.349791496646242	0.928	0.905	2.52188544924245e-11
Pebp1	2.0152419017873e-15	-0.311186655933654	0.127	0.322	2.70264091448695e-11
Zfp598	2.04312540686048e-15	-0.349047743904402	0.099	0.279	2.7400354831406e-11
Serinc3	2.07798761237734e-15	0.340479787368201	0.836	0.736	2.78678918695925e-11
Sec13	2.31528211366196e-15	-0.506152881283009	0.218	0.426	3.10502484263205e-11
Cyth2	2.35277189966838e-15	-0.29969676478289	0.189	0.399	3.15530239464526e-11
Arl8b	3.00576324333903e-15	0.55312301262356	0.462	0.357	4.03102908564197e-11
