p_val	avg_logFC	pct.1	pct.2	p_val_adj
Ptprk	1.38413919305656e-35	0.494354511445978	0.371	0.141	1.85626907180815e-31
Usp6nl	1.44916303931162e-35	0.397135502771052	0.258	0.075	1.94347255202081e-31
C77080	1.54712193475044e-35	0.427913877543953	0.429	0.18	2.07484522669381e-31
Cd200	2.63921997100408e-35	0.482759815708059	0.407	0.167	3.53945790311357e-31
Mrps6	2.99672134025012e-35	0.458040585125337	0.51	0.246	4.01890298940944e-31
Efhd2	3.19803815041171e-35	0.571077377379634	0.724	0.495	4.28888896351715e-31
Oaf	4.12325310259221e-35	-0.962183664543531	0.101	0.373	5.52969473588641e-31
Pla1a	5.23229496247617e-35	-1.08287332507298	0.026	0.282	7.01703077417679e-31
Gab1	7.22114425466433e-35	0.361377064325464	0.296	0.097	9.68427655993033e-31
Thbs2	1.14060675762493e-34	-2.2062429728656	0.099	0.353	1.52966772265079e-30
Crip1	1.41702663060106e-34	-0.884784463511683	0.536	0.703	1.90037441429908e-30
Ephx1	1.58050526181793e-34	0.464380895700218	0.403	0.165	2.11961560662403e-30
Dbi	2.56368734705957e-34	0.710121768807439	0.641	0.405	3.43816110114159e-30
Nbl1	2.60024211849604e-34	-1.03441731649374	0.123	0.387	3.48718470511504e-30
Csad	3.25485160207985e-34	0.433723167346168	0.321	0.114	4.36508148354928e-30
Emilin1	3.50551588089587e-34	-0.889585765084569	0.008	0.252	4.70124734786946e-30
Hk2	3.63559787855732e-34	-1.00446548050914	0.173	0.434	4.87570031493322e-30
X2010111I01Rik	9.685595636289e-34	0.496954895867257	0.591	0.329	1.29893523078272e-29
Pdcd4	1.28965332561755e-33	0.319580294732565	0.278	0.088	1.72955407498569e-29
Lox	2.06936434397609e-33	-1.31665269923595	0.022	0.266	2.77522452170634e-29
C1s1	2.36016764162913e-33	-1.00296777912881	0.018	0.261	3.16522082418883e-29
Pdgfrb	3.21743125516381e-33	-0.9611665955146	0.012	0.252	4.31489705630019e-29
Ets2	3.76893988496769e-33	0.450115262017547	0.706	0.462	5.05452527973017e-29
Lrrc15	3.80223764442817e-33	-1.4827278102165	0.014	0.255	5.09918090494261e-29
Cd248	5.51194804900453e-33	-0.98935818093298	0.016	0.258	7.39207352851997e-29
Ccdc80	5.58309481523874e-33	-1.33018419598907	0.046	0.292	7.48748845671667e-29
Fosl1	7.50828617442604e-33	0.594247465376334	0.623	0.365	1.00693625885228e-28
Igfbp7	8.13566651170997e-33	-1.90231856150733	0.399	0.553	1.09107423588542e-28
Arrdc1	8.84808791063514e-33	0.408675891114304	0.317	0.111	1.18661706969528e-28
Nrp1	8.95940043244141e-33	-0.790852659042929	0.034	0.282	1.20154519199472e-28
Cmas	9.17344225318229e-33	0.420902480537963	0.397	0.166	1.23025034057428e-28
Rhbdf1	9.4713874158452e-33	0.403517593434842	0.496	0.242	1.270207766339e-28
Casp3	1.04858369564402e-32	0.432209635790108	0.45	0.209	1.4062555942282e-28
Rtn4	1.33103423311163e-32	0.448548348533636	0.833	0.661	1.78505001002601e-28
Wbp5	1.66122858281359e-32	0.491937636052676	0.732	0.476	2.2278736524113e-28
Itga5	1.9352562984513e-32	-0.786730946108125	0.046	0.294	2.59537222185303e-28
Tob1	2.49143932118585e-32	0.575343361602836	0.575	0.308	3.34126927364234e-28
Dcn	2.55966625900817e-32	-2.29822886750887	0.054	0.298	3.43276841995585e-28
Chka	2.97288143489032e-32	0.464960741844284	0.397	0.168	3.98693129233141e-28
Atf4	4.14192191836087e-32	0.431861316558761	0.881	0.694	5.55473148471377e-28
Cd302	4.43249890180236e-32	-0.75081992913585	0.04	0.284	5.94442427720715e-28
Acadl	4.51535065169354e-32	0.434205621279601	0.45	0.209	6.05553675898621e-28
Rtn3	5.37372118793132e-32	0.486537849068347	0.669	0.452	7.2066974851347e-28
Ldlr	6.01093871976617e-32	0.518016074999932	0.421	0.193	8.06126991707841e-28
Htra3	8.07660577137488e-32	-0.9049230259363	0.04	0.284	1.08315359999909e-27
Tyrobp	8.38109045415419e-32	-1.72132599177295	0.03	0.267	1.12398804080662e-27
Trib1	1.42037606482915e-31	0.454024663669718	0.655	0.418	1.90486634054238e-27
Hmgn1	1.4628037353179e-31	0.502773661035216	0.681	0.454	1.96176608943484e-27
Plek	1.58115261420272e-31	-1.71361338972098	0.024	0.257	2.12048377090726e-27
AI846148	2.16346786743298e-31	0.395618561600274	0.329	0.125	2.90142675701437e-27
Fos	2.53352616363603e-31	0.754838132137733	0.73	0.508	3.39771193805228e-27
Uchl3	2.61834587013846e-31	0.352571075950965	0.274	0.09	3.51146364644269e-27
Rpl7a	2.65436496356506e-31	0.344326735362117	0.921	0.794	3.55976885263711e-27
Myo18a	2.72539184498687e-31	0.286037003294379	0.274	0.088	3.6550230033119e-27
Fcgrt	4.22918019155983e-31	-0.79971352158997	0.03	0.266	5.67175355490089e-27
Ctsb	4.60888084211549e-31	-0.955339017714441	0.812	0.826	6.18097009736109e-27
Rbm47	5.78154098828346e-31	0.27634474892683	0.304	0.105	7.75362461938695e-27
Anxa2	7.67323668721647e-31	0.410093040172057	0.901	0.707	1.0290577721226e-26
Sparc	9.71997260555284e-31	-2.33106759439373	0.484	0.576	1.30354552613069e-26
Pak1	1.16116875484961e-30	0.430624191761417	0.452	0.217	1.55724341712881e-26
Gyk	1.64790773907117e-30	0.258909723032368	0.278	0.092	2.21000906886834e-26
Txnip	2.31498065179719e-30	0.468257406700006	0.341	0.131	3.10462055212521e-26
Ctss	3.11393171140758e-30	-1.97462051535646	0.04	0.269	4.1760938181687e-26
Ctnna1	3.32274766980676e-30	0.40217404475049	0.756	0.513	4.45613689997784e-26
Serinc3	4.58737381290317e-30	0.396269784221634	0.871	0.729	6.15212702048444e-26
Gpx1	4.73101009902917e-30	0.313650460013023	0.895	0.702	6.34475764380802e-26
Dgkz	4.77210870202696e-30	0.33468072038724	0.409	0.174	6.39987498028836e-26
Anxa1	4.97561571517847e-30	0.540389076544811	0.883	0.731	6.67279823562585e-26
Ccl7	5.03030084375901e-30	-2.15191014434794	0.054	0.285	6.74613646156521e-26
Ctnnbip1	6.67481420686032e-30	0.314439961317154	0.345	0.137	8.95159333282038e-26
Abca3	9.278883196837e-30	0.313991875151998	0.276	0.093	1.24439102552781e-25
Fam110c	1.72768443952583e-29	0.4165787267731	0.256	0.084	2.31699760184809e-25
Nes	2.02866774283107e-29	0.391314529355607	0.448	0.207	2.72064630991075e-25
Sulf2	2.39500322842255e-29	0.40750082595823	0.48	0.233	3.21193882963748e-25
Itpkc	2.87820733669392e-29	0.47329450665311	0.431	0.207	3.85996385924022e-25
Anxa3	2.9513041239954e-29	0.393889071449066	0.637	0.361	3.95799396069023e-25
Irf2bpl	2.98754561137735e-29	0.313667433343947	0.385	0.168	4.00659741941817e-25
Dkk3	3.21909372061418e-29	-0.800796418553518	0.03	0.254	4.31712658871568e-25
Cx3cl1	4.38999868038139e-29	0.348553130297709	0.331	0.128	5.88742723025948e-25
Mllt4	4.5225882870972e-29	0.379115376230588	0.413	0.185	6.06524315182605e-25
Cdc42ep1	4.84855001719497e-29	0.350675218302	0.306	0.114	6.50239042806017e-25
Rnf149	6.01220396736838e-29	-1.11849473515274	0.401	0.562	8.06296674063773e-25
Gmds	6.44981768568408e-29	0.328712685350668	0.256	0.086	8.64985049827093e-25
Bod1	9.80697668319111e-29	0.45337040087957	0.411	0.194	1.31521364298276e-24
Phc2	1.0193010121609e-28	0.459673695266834	0.605	0.365	1.36698458740899e-24
Sod3	1.07770361254101e-28	-1.00567992933424	0.04	0.262	1.44530831477874e-24
Rpl23	1.43770368249403e-28	0.323435464982766	0.933	0.802	1.92810440859274e-24
Rpl36	1.52621734838937e-28	0.329404106555879	0.913	0.769	2.04681008592498e-24
Pgp	1.74317243108233e-28	0.473367609554038	0.276	0.098	2.33776854732451e-24
Trp53bp2	1.87921260039029e-28	0.358332020617613	0.379	0.163	2.52021201838342e-24
Slc5a3	2.06631817006482e-28	0.42053842481117	0.323	0.128	2.77113929787393e-24
Gch1	2.07371122140255e-28	0.385380923202294	0.448	0.222	2.78105411902296e-24
Ehd4	2.25776798764406e-28	0.40381617657796	0.44	0.215	3.02789264822945e-24
Rgs1	2.46041893213304e-28	-1.99363753005206	0.052	0.272	3.29966782988362e-24
Rpl23a	3.17976812961083e-28	0.310414160331269	0.927	0.804	4.26438703862109e-24
Lilrb4a	3.19115634395353e-28	-1.6032925218941	0.065	0.291	4.27965977287608e-24
Sptan1	3.45187977604254e-28	0.452377174892023	0.71	0.503	4.62931596765065e-24
Nck2	4.33601408155664e-28	0.339849471611545	0.387	0.172	5.81502848477561e-24
Igf2r	4.95633717192852e-28	0.424417052994703	0.488	0.265	6.64694378127333e-24
Rpl28	5.35075256261133e-28	0.343635907311822	0.921	0.8	7.17589426171806e-24
Nfix	5.8760679586745e-28	0.456298321760078	0.478	0.249	7.88039473937837e-24
Mgp	6.20397584497943e-28	-0.307292790619204	0.454	0.197	8.32015200570191e-24
Clcn3	6.93027211474485e-28	0.278060106844559	0.256	0.086	9.29418793308432e-24
Zfp664	8.59834318706099e-28	0.382030770288952	0.369	0.162	1.15312380481675e-23
Irgq	1.68046027608488e-27	0.350519614071217	0.3	0.117	2.25366527625743e-23
Cox4i1	1.69981387587243e-27	0.378504188505061	0.879	0.745	2.27962038893252e-23
Ctsz	2.05780689335919e-27	-1.17002459469029	0.419	0.578	2.75972482468401e-23
Rfk	2.67057656278166e-27	0.385168827759287	0.409	0.194	3.58151022834648e-23
Tjp1	2.74845886917497e-27	0.332984591447456	0.357	0.156	3.68595818945056e-23
Cltb	4.10161722691281e-27	0.450207533940645	0.552	0.319	5.50067886301277e-23
Anpep	5.13348639842392e-27	0.274031980024457	0.256	0.087	6.88451860892632e-23
Tnfaip3	7.32072013489319e-27	-1.23033666984946	0.296	0.502	9.81781777290526e-23
Tubb2b	7.46631594181512e-27	0.470443380902292	0.452	0.238	1.00130763095683e-22
Lilr4b	7.73335038135827e-27	-1.63830872009664	0.06	0.274	1.03711961964396e-22
Smad3	9.70425826772118e-27	0.330173671499793	0.375	0.163	1.30143807628409e-22
Marcks	1.24542109196849e-26	-0.845202834708041	0.458	0.615	1.67023422643894e-22
Sbno2	1.68336646589411e-26	0.334366917967528	0.635	0.383	2.25756276741059e-22
Tead2	1.71600066476714e-26	0.337308185006329	0.262	0.094	2.30132849151921e-22
Naca	1.88653095215762e-26	0.380006247368945	0.827	0.632	2.53002665993858e-22
Traf4	2.00376451496069e-26	0.329381015013901	0.353	0.15	2.68724859101378e-22
Tpt1	2.07855861116718e-26	0.309664783655148	0.954	0.901	2.7875549534363e-22
Areg	2.28050891353797e-26	0.422852572020126	0.492	0.248	3.05839050394577e-22
Ctnnd1	2.55885770591923e-26	0.380383289758768	0.476	0.251	3.43168406940827e-22
Fnbp1l	2.73735146624052e-26	0.312727219750383	0.329	0.137	3.67106205137516e-22
Lgals3	2.84345392829237e-26	0.397365098139933	0.861	0.692	3.8133560632329e-22
Picalm	3.0941790649981e-26	-0.790399496999734	0.444	0.6	4.14960354406896e-22
Wipf1	3.8189748194175e-26	-0.705673010311318	0.052	0.264	5.12162713032081e-22
Anxa6	4.46759092406656e-26	0.442761248644586	0.647	0.432	5.99148618826567e-22
Col12a1	4.97488705839338e-26	-1.93134132616191	0.127	0.336	6.67182103401137e-22
Amotl2	5.14384792780096e-26	0.383712749249928	0.308	0.123	6.89841445597387e-22
Vdr	5.1742942497051e-26	0.347367420527685	0.351	0.148	6.93924601827951e-22
Rps5	5.24736787291614e-26	0.252851396122821	0.974	0.889	7.03724505436784e-22
Igfbp4	5.89827452399056e-26	-1.47200345709593	0.226	0.426	7.91017596412374e-22
Csf2rb	6.39336874254463e-26	-1.56917511381033	0.06	0.269	8.5741468206266e-22
Ctsa	7.7885079255957e-26	-0.968321133628974	0.347	0.54	1.04451679790164e-21
Lrrfip1	7.95831272557128e-26	0.396711425004982	0.613	0.379	1.06728931962636e-21
Top1	8.75272145232939e-26	0.445059796240541	0.627	0.423	1.17382747397189e-21
Dusp8	1.03698056080569e-25	0.331475696211647	0.278	0.105	1.39069463009651e-21
Trip6	1.06148354782693e-25	0.405725441595123	0.369	0.174	1.4235555859907e-21
Meg3	1.10908289413321e-25	-1.40407011728983	0.054	0.263	1.48739106932205e-21
Usp22	1.15779808311123e-25	0.382662605877134	0.381	0.175	1.55272300926047e-21
Rpl6	1.2272691313725e-25	0.380409264224343	0.837	0.677	1.64589063208366e-21
Csn1s2a	2.26645058613411e-25	2.75017926849888	0.296	0.124	3.03953688106446e-21
Coq10b	2.96929956315122e-25	0.455007208460407	0.56	0.339	3.9821276441421e-21
Col7a1	3.05623270131373e-25	-1.16035054159704	0.129	0.347	4.09871367573185e-21
Akr1b8	3.13594818807325e-25	-0.641502043648345	0.052	0.259	4.20562011502504e-21
Ndufb9	3.91008639608543e-25	0.386812169308926	0.591	0.359	5.24381686579016e-21
Lamb3	4.22687233507954e-25	-0.260064378671114	0.444	0.189	5.66865848857517e-21
Dst	4.43189100757885e-25	0.458579068073668	0.522	0.308	5.943609030264e-21
Clint1	5.19031855470412e-25	0.375660898958749	0.506	0.289	6.9607362137137e-21
Chst2	6.07282576500285e-25	0.383230206546786	0.298	0.122	8.14426663344533e-21
X2200002D01Rik	6.08229515742553e-25	0.27306236589044	0.369	0.162	8.15696603562338e-21
Rplp0	6.96159198237139e-25	0.308494743988168	0.938	0.828	9.33619100755827e-21
Ece1	7.80585713966291e-25	-0.645516367392439	0.19	0.412	1.04684350100019e-20
Ftl1	8.99887789131788e-25	-0.811632058410032	0.95	0.914	1.20683951400464e-20
Arf6	1.03595788092386e-24	0.419939117511803	0.681	0.482	1.38932311410698e-20
Stk17b	1.32080780611929e-24	-0.879565214678427	0.069	0.276	1.77133534878658e-20
Tfap2a	1.44787890683938e-24	0.301497516721805	0.298	0.117	1.94175040196229e-20
Csn2	1.50934559739534e-24	3.01616725909154	0.349	0.169	2.02418338066689e-20
Slco2a1	1.51004260936708e-24	0.292379019090522	0.345	0.148	2.02511814342219e-20
Ctla2a	1.66667128458334e-24	-1.24048973423827	0.058	0.263	2.23517285975471e-20
Wwtr1	1.91003457018978e-24	0.416617505297937	0.583	0.353	2.56154736208152e-20
Hif1a	1.94901957877529e-24	-0.850869196944273	0.321	0.503	2.61383015709555e-20
Mapk13	2.51200581874139e-24	0.288102702821703	0.252	0.092	3.36885100351407e-20
Mpc2	2.95544378584097e-24	0.360487177156635	0.506	0.283	3.96354566119132e-20
Ccrn4l	4.87472840941096e-24	0.467909135808415	0.556	0.346	6.53749826986104e-20
X5730559C18Rik	5.78218586723138e-24	0.358207229706731	0.335	0.146	7.754489466544e-20
Dusp14	6.47990886465748e-24	0.271067727511665	0.317	0.132	8.69020577839215e-20
Card10	8.96945923697708e-24	0.313803183430575	0.274	0.106	1.202894178271e-19
Klf6	1.03137258361178e-23	0.478473182663863	0.776	0.639	1.38317377188175e-19
Col6a3	1.24319197448407e-23	-1.92590639778328	0.196	0.38	1.66724475698059e-19
Chmp2b	1.37662605733452e-23	0.360896648761362	0.458	0.244	1.84619320549133e-19
Tgif1	1.48366828319282e-23	0.29887059740157	0.675	0.457	1.98974753458989e-19
P4ha2	1.78093619484702e-23	-0.5892331887264	0.065	0.266	2.38841353090934e-19
Timp1	2.8804925533702e-23	-0.819370643509554	0.284	0.497	3.86302856332478e-19
Gfpt2	2.95604964859543e-23	-1.01141185764526	0.081	0.28	3.96435818373133e-19
Rps14	3.02054663810673e-23	0.255555914965055	0.958	0.895	4.05085509636494e-19
Secisbp2l	3.09235138702771e-23	0.321343889866114	0.333	0.151	4.14715244514286e-19
Itfg3	3.104062670662e-23	0.397608804265382	0.335	0.154	4.16285844762481e-19
Zfp706	3.48461944315009e-23	0.343560104108529	0.558	0.335	4.67322313520859e-19
Gas5	4.46022628785135e-23	0.38048517474687	0.732	0.53	5.98160947463745e-19
Uaca	4.62656374186494e-23	0.343427210260427	0.313	0.135	6.20468463421507e-19
Cebpb	6.20505130425921e-23	0.274867163192172	0.907	0.749	8.32159430414202e-19
Ugcg	7.07278147156778e-23	-0.743735044615491	0.181	0.379	9.48530723151955e-19
Midn	8.67658322526717e-23	0.372612453201059	0.5	0.282	1.16361657634058e-18
Rab8b	9.21090454910389e-23	-0.865258047396874	0.115	0.317	1.23527440908032e-18
Hsd17b10	1.27871997592692e-22	0.304158443812164	0.323	0.144	1.71489135971559e-18
S100a4	1.29306254995934e-22	-1.07956895698362	0.069	0.268	1.73412618575047e-18
Procr	1.62150634007619e-22	-1.03919013667845	0.06	0.252	2.17460215267618e-18
Zfp503	1.85756143554649e-22	0.361031773244445	0.258	0.102	2.4911756412114e-18
Csrp2	2.53729354284471e-22	-0.745989328652727	0.105	0.303	3.40276437030904e-18
Srgn	2.79962545978957e-22	-2.20742359256557	0.224	0.395	3.7545777041238e-18
Gpx8	2.83825875848588e-22	-0.561133291990853	0.063	0.254	3.80638882100541e-18
Plin2	3.34330429649161e-22	0.419349469301946	0.647	0.415	4.4837053920249e-18
Fgfrl1	3.57784418965664e-22	0.277852522062473	0.3	0.13	4.79824684274851e-18
Itm2c	4.61195399393657e-22	-0.658606147139084	0.478	0.608	6.18509150126834e-18
Fam83g	6.06168124838995e-22	0.269945375507651	0.387	0.18	8.12932072221577e-18
Atpif1	6.23887480655239e-22	0.303326661253396	0.619	0.389	8.3669550030674e-18
Ltbp1	7.31024105531607e-22	0.301961550309594	0.268	0.108	9.80376427928438e-18
Rps17	7.97244146800415e-22	0.319745509744943	0.907	0.778	1.06918412527404e-17
Rpl4	8.24407046144923e-22	0.250634923568875	0.938	0.832	1.10561228958496e-17
Scpep1	9.3148697713994e-22	-0.535549362730406	0.123	0.325	1.24921718504237e-17
Hagh	1.176866552998e-21	0.297919497162199	0.323	0.145	1.57829573422562e-17
Dstn	1.49955143812507e-21	0.367939351174543	0.339	0.16	2.01104843366954e-17
Il1b	2.69504473082817e-21	-2.83097803781475	0.093	0.277	3.61432448851366e-17
Atp5g3	3.26221879853981e-21	0.401629979359651	0.762	0.592	4.37496163072174e-17
Ppia	3.31380094766099e-21	0.362857489659474	0.665	0.452	4.44413845090816e-17
Tnfrsf1b	4.43768146285976e-21	-0.996769217092182	0.121	0.309	5.95137460984122e-17
Tcf4	5.17041164877859e-21	-0.688150775255539	0.173	0.362	6.93403906217697e-17
Eif1	5.51369523564536e-21	0.285808375964215	0.913	0.828	7.39441668052399e-17
Slc25a25	5.63375263019925e-21	0.323525915143602	0.323	0.149	7.55542565236021e-17
Cst3	5.79529408909353e-21	-1.02129795564981	0.663	0.759	7.77206890288333e-17
Rpl37	6.44815318340867e-21	0.282301147548159	0.921	0.792	8.64761823426937e-17
S100a13	6.88612693056838e-21	0.368227367263041	0.466	0.262	9.23498482658526e-17
Nedd4	7.56859211711718e-21	0.340420751535341	0.677	0.427	1.01502388882658e-16
Slc2a1	8.45458867117775e-21	0.356645203220382	0.692	0.522	1.13384488669165e-16
Rpl7	8.83199522323401e-21	0.313070831932019	0.879	0.739	1.18445887938791e-16
Col8a1	9.04289583203561e-21	-1.22206458972778	0.139	0.329	1.2127427600343e-16
Mrc2	9.09294225242842e-21	-0.876132339173512	0.079	0.26	1.21945448547318e-16
Tcn2	9.1717932371814e-21	0.426099625247255	0.583	0.379	1.2300291910384e-16
Sgpl1	1.15914849339704e-20	-0.754764418304602	0.313	0.482	1.55453404449477e-16
Nsmf	1.37230052873229e-20	0.324603101411361	0.288	0.128	1.84039223908287e-16
Mdh1	1.43693816737932e-20	0.402677409780737	0.482	0.274	1.92707777627241e-16
Cxcl14	1.78762514395353e-20	-1.49769355734095	0.127	0.314	2.39738408055608e-16
S100a16	1.8188878818077e-20	0.305892993486893	0.613	0.378	2.4393105382923e-16
Fscn1	1.91885346652904e-20	-0.703431130376891	0.149	0.345	2.5733743839621e-16
Kitl	1.91988010295009e-20	0.31608828524601	0.302	0.134	2.57475120606637e-16
Daam1	2.08268646735789e-20	0.26984530468357	0.252	0.103	2.79309082137367e-16
Dynll2	2.45738965821616e-20	0.295295949157162	0.464	0.262	3.29560527063369e-16
Gng10	2.5573194312104e-20	-0.529963623716313	0.113	0.305	3.42962108919627e-16
Rpl3	2.70144554694078e-20	0.253847706943407	0.875	0.722	3.62290862300228e-16
Idh3g	3.62727653773483e-20	0.265750781525148	0.351	0.17	4.86454056475618e-16
Erbb2ip	4.27340432184147e-20	0.257814155736342	0.498	0.297	5.73106253602159e-16
Rnf5	4.63659224914359e-20	0.286701741268405	0.345	0.168	6.21813386532647e-16
X1110038B12Rik	6.62154935447645e-20	0.334835282274821	0.504	0.297	8.88015983928837e-16
Myo1e	6.94363062569553e-20	0.366336437761874	0.482	0.284	9.31210303212028e-16
Cnih4	7.02530517898306e-20	0.310098440022775	0.462	0.259	9.42163677553418e-16
Rpl10	7.14366046757616e-20	0.326456708900279	0.837	0.68	9.58036305306639e-16
Ostf1	9.04567747164857e-20	-0.678200029887295	0.29	0.474	1.21311580572279e-15
Cox6a1	1.00917060786728e-19	0.294035644503949	0.821	0.686	1.35339870221082e-15
Gusb	1.02641092327687e-19	-0.777243424623479	0.109	0.289	1.37651968920662e-15
Vamp8	1.13760165178792e-19	0.272509296134079	0.657	0.445	1.52563757521278e-15
Ndufa6	1.24361952383807e-19	0.350770584339629	0.613	0.409	1.66781814341924e-15
Chchd2	1.40032863070779e-19	0.284102778569873	0.867	0.696	1.87798072664221e-15
Tmem59	1.47235995702874e-19	0.395479268637591	0.706	0.52	1.97458193837125e-15
Numa1	1.47795659728505e-19	0.251537700801308	0.381	0.192	1.98208759261899e-15
Pcbp4	1.48805351666693e-19	0.286152059265912	0.292	0.136	1.99562857120203e-15
Abr	1.55367894672983e-19	-0.649058079531878	0.079	0.256	2.08363883545938e-15
B2m	1.60345739687634e-19	-0.418141100900059	0.933	0.94	2.15039671495086e-15
Ier2	1.84124322681209e-19	0.431835921167757	0.571	0.377	2.4692912914777e-15
Tuba1c	1.97507950781839e-19	0.316385685935564	0.518	0.317	2.64877912793524e-15
Dag1	1.97706388896551e-19	0.397276591535183	0.478	0.295	2.65144038149165e-15
Gm6682	2.27641905333814e-19	0.397576668557952	0.448	0.258	3.05290559243177e-15
Nfkb1	2.40145918219201e-19	-0.61511616386639	0.546	0.671	3.2205969092377e-15
Ckap4	2.87160763036378e-19	-0.724912951495409	0.234	0.402	3.85111299308087e-15
Arl4c	2.91734978896851e-19	-0.895785954010719	0.304	0.469	3.91245780198567e-15
Smtn	2.97313556884846e-19	0.316071264488455	0.474	0.276	3.98727211138267e-15
Xbp1	3.00434697860014e-19	0.341845748246543	0.631	0.448	4.02912973300065e-15
Serpine1	3.10558094408424e-19	-1.0905795795748	0.216	0.396	4.16489460411137e-15
Akap13	3.35415272240204e-19	-0.690450751914929	0.236	0.41	4.49825421601337e-15
Rhoq	3.40876564762711e-19	0.331030271558227	0.512	0.315	4.57149561003272e-15
H2.Ab1	3.53275347772165e-19	-2.85631261248631	0.135	0.308	4.7377756889725e-15
Ppp1r13l	3.58692021067129e-19	0.319985728872267	0.419	0.228	4.81041869453126e-15
Arhgap21	3.68526964177613e-19	0.272295757597379	0.347	0.171	4.94231511658597e-15
Zfand5	4.04402715465712e-19	0.351993985384891	0.595	0.406	5.42344481711066e-15
Gpc1	5.01051050253335e-19	-0.718236854122222	0.218	0.392	6.71959563494748e-15
Man2b1	6.22855073904062e-19	-0.93771531420355	0.137	0.311	8.35310939612738e-15
Pik3r1	7.59744743990105e-19	0.299845148526967	0.278	0.123	1.01889367616513e-14
Rassf3	8.81388309964187e-19	0.283388393512421	0.262	0.111	1.18202986249297e-14
Rps7	9.6316178786497e-19	0.283861007560629	0.849	0.698	1.29169627370571e-14
Gpx4	1.15730954645957e-18	0.303663147719291	0.407	0.222	1.55206783275693e-14
Anxa7	1.20938464440176e-18	0.316767720477996	0.508	0.315	1.6219057466072e-14
Aldh2	1.25038785264287e-18	0.280930191048648	0.427	0.238	1.67689514917936e-14
Col16a1	1.47009270932428e-18	0.325345908622164	0.562	0.35	1.97154133247479e-14
Snrnp70	1.52822125174368e-18	0.283566670621487	0.671	0.473	2.04949752071344e-14
Uba52	2.01449198766075e-18	0.256840553178374	0.889	0.78	2.70163520465183e-14
Cdc42se1	2.39356284715221e-18	0.305525116234781	0.611	0.416	3.21000713431583e-14
Rbpms	2.8808613483177e-18	0.285548301299807	0.387	0.209	3.86352315422887e-14
Jag1	3.10727811209382e-18	-0.510675872727437	0.125	0.313	4.16717067612903e-14
Rps27a	3.33380280658777e-18	0.290004877222155	0.879	0.766	4.47096294391485e-14
Slc35e4	3.34031597208505e-18	0.319807600770484	0.429	0.242	4.47969775016327e-14
Mfsd1	3.35897935578385e-18	-0.579595841924124	0.119	0.294	4.50472721404172e-14
Acsl3	3.53455040732809e-18	0.381807736705486	0.347	0.18	4.7401855512677e-14
Myc	3.82435554806348e-18	0.275576846210874	0.502	0.295	5.12884322550793e-14
Ppp2cb	3.8443854504343e-18	0.309408037539554	0.589	0.388	5.15570532757744e-14
Nol7	4.13983365590867e-18	0.260453206314811	0.3	0.141	5.55193091593912e-14
H2.Aa	4.27735594522312e-18	-2.94562175106364	0.107	0.268	5.73636205813873e-14
Cstb	5.3647351085697e-18	0.267174130770036	0.851	0.709	7.19464625410283e-14
Pabpc1	6.13177302906605e-18	0.264622103243897	0.915	0.814	8.22332080928047e-14
Lamb1	6.60983729351945e-18	-0.612923072691055	0.214	0.391	8.86445279433894e-14
Zfp598	6.92631491566247e-18	0.303222750355742	0.401	0.223	9.28888093339494e-14
Rassf1	1.09826672803998e-17	0.326447321030095	0.488	0.303	1.47288550897442e-13
Crtap	1.12375955798655e-17	-0.45929344875718	0.093	0.263	1.50707394321576e-13
Cmtm3	1.16071430092369e-17	-0.55692860042743	0.179	0.354	1.55663394896877e-13
Cd63	1.17353459991788e-17	-0.468808242109712	0.744	0.761	1.57382725194987e-13
Eif3g	1.27882057367809e-17	0.274773057557558	0.512	0.303	1.71502627135969e-13
S100a10	1.62088620632783e-17	0.264476354330438	0.857	0.69	2.17377049130626e-13
Rps4x	1.65480719670443e-17	0.287204410980225	0.829	0.691	2.21926193150031e-13
Cttn	1.72877401842115e-17	0.302875782738187	0.53	0.332	2.31845883610461e-13
Fam20a	1.80661216196478e-17	0.287197901111727	0.3	0.146	2.42284757041096e-13
Impact	1.91175614505284e-17	-0.487438651984442	0.085	0.253	2.56385616613036e-13
Rp9	1.97130223503881e-17	0.263926889787569	0.266	0.12	2.64371342741055e-13
Lhfp	2.64347374199601e-17	-0.618772493253835	0.115	0.277	3.54516263539086e-13
Atp5j2	3.08629890704456e-17	0.326398661646006	0.647	0.462	4.13903546423746e-13
Clstn1	3.16315733432945e-17	0.3436739503896	0.456	0.275	4.24211030106922e-13
Ubc	3.2110212394497e-17	0.338130403536076	0.925	0.851	4.30630058422599e-13
Rps18	3.23500533189869e-17	0.256583897089873	0.863	0.729	4.33846565060933e-13
Ddah2	4.38302604173798e-17	0.283787953225805	0.361	0.192	5.8780762245748e-13
Pnpla8	4.97710568048178e-17	0.298156630933373	0.321	0.165	6.67479642809411e-13
Amotl1	6.37965934776027e-17	0.34475033203885	0.359	0.195	8.5557611512813e-13
Plat	6.52847993207848e-17	-0.697618897278162	0.208	0.382	8.75534443691045e-13
Osmr	6.61355817610167e-17	0.294344986415211	0.433	0.249	8.86944286996996e-13
Atp5g1	6.71478128988723e-17	0.332160500055468	0.488	0.312	9.00519318786776e-13
Tbca	6.77046161895244e-17	0.275045576912949	0.583	0.387	9.07986607717712e-13
Enpp1	8.81402171158982e-17	0.342578341036951	0.315	0.159	1.18204845174131e-12
