p_val	avg_logFC	pct.1	pct.2	p_val_adj
Clic4	9.45867141571951e-21	-0.649396754607032	0.133	0.489	1.26850242356214e-16
Slc2a1	9.49121561948255e-21	-0.627907471631364	0.199	0.576	1.2728669267288e-16
Tgm2	9.68852166580386e-21	-1.00170917051514	0.053	0.365	1.29932764060096e-16
Tsc22d1	1.03321186532119e-20	-0.784976961769211	0.102	0.449	1.38564043258224e-16
Rpl21	1.03629555172877e-20	0.69569273517802	0.81	0.769	1.38977596442346e-16
Mmp14	1.06395303824562e-20	-0.87091363826451	0.049	0.359	1.4268674195912e-16
Col6a2	1.14568782403409e-20	-1.98485633559335	0.022	0.32	1.53648194081211e-16
Jun	1.14759771718158e-20	-0.585134930021588	0.23	0.614	1.53904329851222e-16
Nenf	1.17425485156032e-20	-0.697345665862039	0.049	0.36	1.57479318142754e-16
Egr1	1.28416616977392e-20	-1.12641179706189	0.084	0.422	1.7221952502838e-16
Vcan	1.33119783550944e-20	-0.845457889327679	0.009	0.303	1.78526941720171e-16
Thbs2	1.35290947098853e-20	-2.17049222498528	0.035	0.334	1.81438689154272e-16
Gdpd3	1.41181653511908e-20	1.17012062110086	0.451	0.229	1.89338715524819e-16
Nbl1	1.62741529581256e-20	-0.922460681129508	0.049	0.367	2.18252665321423e-16
Col1a2	1.82741707049656e-20	-3.07740735828518	0.102	0.396	2.45074903324294e-16
Col1a1	1.96050388059974e-20	-2.84631283258919	0.049	0.343	2.62923175427231e-16
Tubb2b	2.07196029154088e-20	-0.718270567223272	0.004	0.294	2.77870594698547e-16
Cdc42se2	2.18596537152909e-20	1.25350097075715	0.385	0.18	2.93159815975766e-16
Col5a1	2.37866667454223e-20	-1.82385106472562	0.022	0.317	3.19002987722858e-16
Gpx3	2.39329623765808e-20	-1.45809732430594	0.035	0.335	3.20964958432325e-16
Lcp1	2.63831099920792e-20	0.854845779007626	0.527	0.283	3.53823888103774e-16
X1500015O10Rik	2.85613534941042e-20	-1.55533219959469	0.022	0.315	3.83036311709431e-16
Pla2g7	2.95059577648712e-20	-0.963313278525833	0.071	0.386	3.95704399584688e-16
Nid1	3.0416907471264e-20	-1.31940321262166	0.035	0.331	4.07921146097121e-16
Mknk2	3.12092666186546e-20	1.15817373534434	0.611	0.473	4.18547474622777e-16
Pcolce	3.44538548955649e-20	-1.41086930902875	0.009	0.296	4.62060648004421e-16
Rhbdf1	4.44728452841954e-20	-0.713454495126274	0.013	0.304	5.96425328106344e-16
Adamts2	4.80880565780838e-20	-1.54015858264354	0.004	0.288	6.44908926768682e-16
Ppp1r15a	5.27305118811028e-20	-0.556925255769307	0.217	0.611	7.0716889483747e-16
Krt8	5.4510311599394e-20	-1.65643404764482	0.097	0.404	7.31037788859473e-16
Rhob	5.58848599562762e-20	-0.572334824511945	0.066	0.382	7.4947185687362e-16
Lrrc59	5.60480967016116e-20	-0.594296051131528	0.15	0.507	7.51661024865314e-16
Plekha2	5.74469911731972e-20	1.11653396387719	0.283	0.101	7.70421598623748e-16
Serping1	5.76564343860486e-20	-2.15946716238112	0.044	0.333	7.73230441551297e-16
Lpp	5.81069608169174e-20	-0.568126329950234	0.062	0.383	7.79272451515679e-16
Samd4b	5.81449488557761e-20	-0.547984729158423	0.084	0.415	7.79781909104814e-16
Tpt1	6.03529093482257e-20	0.427368742102609	0.96	0.906	8.09392867269055e-16
Pxdn	6.49684311682575e-20	-0.781734155081426	0.018	0.307	8.71291630397502e-16
Gsto1	7.2988656646496e-20	-0.832424122335531	0.115	0.452	9.78850874286158e-16
Prss23	8.20177067860819e-20	-1.07494098740007	0.009	0.294	1.09993946570814e-15
Sphk1	8.25538306038722e-20	-0.678207760744877	0.058	0.369	1.10712942222853e-15
Gadd45g	8.46422798683971e-20	-0.837049363545299	0.084	0.413	1.13513761531507e-15
Rpl37	8.84231124057868e-20	0.655037619018799	0.832	0.811	1.18584236047401e-15
Gng12	1.02499715969649e-19	-0.587213013042695	0.088	0.413	1.37462369086897e-15
Igfbp3	1.02612014650397e-19	-1.76965059542506	0.053	0.35	1.37612972847648e-15
Tspan4	1.13918420111334e-19	-0.802024030142808	0.053	0.357	1.52775993211311e-15
Mafk	1.1436276850358e-19	-0.608797114627854	0.088	0.424	1.53371908840152e-15
Col5a3	1.19853982121307e-19	-1.65457515431961	0.04	0.333	1.60736175422884e-15
Tnfaip2	1.3646828954116e-19	-1.00164269960488	0.027	0.318	1.83017623103649e-15
Mtch1	1.45026745566522e-19	-0.504399095260334	0.15	0.5	1.94495368479262e-15
Hcls1	1.54840574110046e-19	0.884976751129073	0.332	0.128	2.07656693938982e-15
Nr3c1	1.65004841138047e-19	1.28795030782451	0.46	0.271	2.21287992450235e-15
Pvr	1.74788443022033e-19	-0.62432197590988	0.075	0.402	2.34408780936849e-15
Zc3hav1	1.76359860368232e-19	1.30631229002253	0.363	0.168	2.36516208739836e-15
Zfp36l1	1.77584981320587e-19	1.21611827493382	0.668	0.573	2.38159218449039e-15
Nfix	1.83153777812175e-19	-0.632619272814129	0.018	0.306	2.45627531423908e-15
Neurl3	1.84039893664336e-19	1.15488207074677	0.279	0.098	2.46815901393241e-15
Ist1	1.8644479740128e-19	-0.413947096899474	0.124	0.47	2.50041117794856e-15
Ifi27l2a	1.87048301185496e-19	1.07831323558814	0.31	0.118	2.50850476719869e-15
Ctsa	2.09537028318067e-19	-0.671169425111397	0.173	0.536	2.81010108677359e-15
Rgs2	2.51640296246429e-19	1.33318807802861	0.491	0.284	3.37474801296086e-15
Baiap2	2.69959926792794e-19	-0.673921355313311	0.128	0.466	3.62043257821816e-15
Col18a1	2.74704503955269e-19	-1.61251990324812	0.044	0.337	3.68406210254412e-15
Cd24a	3.22791519108917e-19	-1.03324268051763	0.075	0.381	4.32895706276969e-15
Sox9	3.69529128055375e-19	-0.942661141344087	0.044	0.342	4.95575513635064e-15
Col3a1	3.79778262037553e-19	-2.91779450637547	0.066	0.347	5.09320627218563e-15
Phldb1	3.87029726998549e-19	-0.737739250556375	0.018	0.298	5.19045566877754e-15
Ptov1	3.9512941565946e-19	-0.508125823906531	0.093	0.414	5.29908059340901e-15
Rps11	4.02381574835735e-19	0.699663503190731	0.783	0.787	5.39633930012204e-15
Parva	4.03252937424009e-19	-0.651459262821573	0.022	0.303	5.40802514379338e-15
Clu	4.53135247384836e-19	-1.74440934179968	0.053	0.345	6.07699680267803e-15
Rpl32	4.65555206620573e-19	0.533294700405075	0.903	0.884	6.24356087598851e-15
Atox1	4.71486050411795e-19	-0.613206994082733	0.239	0.621	6.32309942207258e-15
Runx1	4.83353634805488e-19	-0.520457128024232	0.133	0.478	6.4822555963764e-15
Plekhm2	4.84287938112774e-19	-0.68636555327815	0.035	0.329	6.49478553803042e-15
Bgn	4.97482741967031e-19	-2.41415012066828	0.066	0.347	6.67174105251985e-15
Spon1	5.28295052369816e-19	-1.65936400615804	0.013	0.288	7.0849649473316e-15
Lamb2	5.56888505921447e-19	-0.731014055626081	0.009	0.285	7.46843175291253e-15
Atpif1	6.28532323874967e-19	-0.586153881301406	0.119	0.449	8.42924699548718e-15
S100a4	6.38684466058467e-19	1.1644257176856	0.429	0.221	8.56539737431011e-15
Gpc1	7.08186641162748e-19	-0.76356662201011	0.08	0.387	9.49749104463361e-15
Fstl1	7.97500531401104e-19	-1.8604390524069	0.062	0.345	1.06952796266202e-14
Kdelr2	9.54151727847107e-19	-0.575756893734728	0.142	0.487	1.27961288221575e-14
Bsg	9.67349949682779e-19	-0.658498017340625	0.345	0.705	1.29731301751957e-14
Ptpn23	1.01447106539802e-18	-0.511716954129769	0.102	0.428	1.36050714580529e-14
Rcn3	1.05675336333705e-18	-1.14891516993571	0.013	0.288	1.41721193557132e-14
Rps15	1.11469085542874e-18	0.447016315562807	0.894	0.89	1.49491190621549e-14
Prex1	1.16171864097211e-18	1.04683817055354	0.283	0.104	1.55798086940769e-14
Ptprf	1.23759208353237e-18	-0.794919635299005	0.013	0.286	1.65973474322527e-14
Tmed3	1.45400855265636e-18	-0.704468641052022	0.111	0.426	1.94997086996744e-14
Rpl9	1.50472736960887e-18	0.655686047842802	0.832	0.843	2.01798987538245e-14
Angptl2	1.56560648526754e-18	-1.08689908215566	0.04	0.319	2.0996348573923e-14
S100a1	1.59788369469034e-18	-0.796316481075164	0.053	0.342	2.14292182294922e-14
Ptgfrn	1.67334557176084e-18	-0.650755254305162	0.031	0.312	2.24412374628846e-14
Fkbp9	1.67428635777085e-18	-0.724437344063372	0.04	0.32	2.24538543440649e-14
Irx2	1.85227972986294e-18	-0.783967966022635	0.018	0.294	2.48409234571918e-14
Csnk1e	2.2916692051631e-18	-0.538887212068578	0.08	0.383	3.07335757104424e-14
Loxl1	2.37723473292976e-18	-1.23245780916035	0.013	0.285	3.1881095003321e-14
Rab1	2.38439732952526e-18	-0.518575925344413	0.288	0.652	3.19771525862633e-14
Gas6	2.7075501873045e-18	-0.986270996308482	0	0.262	3.63109555619406e-14
Plxnb2	2.84719593471912e-18	-0.677499994850145	0.058	0.355	3.81837446805181e-14
Ccnl1	3.08488693472162e-18	-0.583251702443714	0.261	0.634	4.13714186815516e-14
Klf5	3.21579988589322e-18	-0.751753528486648	0.031	0.313	4.31270922697139e-14
Ctsh	3.59348161094256e-18	-0.646996033085467	0.075	0.384	4.81921818843507e-14
Ahnak	3.60889871558017e-18	-0.576170485239524	0.407	0.728	4.83989406746456e-14
F3	3.69904571735202e-18	-1.22042231992341	0.04	0.319	4.96079021154079e-14
Cd151	4.00350934357008e-18	-0.751030920681868	0.04	0.32	5.36910638066184e-14
Epha2	4.05993690463056e-18	-0.987283412475931	0.04	0.322	5.44478138280004e-14
Rbfox2	4.0608670035806e-18	-0.423707192089315	0.022	0.299	5.44602873850194e-14
Cpe	5.14168699206022e-18	-1.1371006471959	0.035	0.316	6.89551642505196e-14
Jak2	5.56585096888921e-18	1.18174224042243	0.442	0.253	7.46436273437733e-14
Htra3	6.28374887754795e-18	-0.957308382873958	0.004	0.263	8.42713561967956e-14
Capns1	6.46009514979996e-18	-0.516727685204198	0.354	0.736	8.66363360539672e-14
Dag1	7.00449644364345e-18	-0.638774615451181	0.062	0.345	9.39373018057023e-14
Actn4	7.03683574487942e-18	-0.502270000432161	0.283	0.654	9.43710041745779e-14
Mir22hg	7.232603773042e-18	-0.63570110233499	0.08	0.384	9.69964492002663e-14
Atp6v1e1	7.64018271808045e-18	-0.345488579261523	0.204	0.592	1.02462490432177e-13
Ext1	7.80912764350508e-18	-0.503893758722894	0.111	0.431	1.04728210827047e-13
Mafb	9.17584463881235e-18	-1.12005323089241	0.018	0.286	1.23057252451112e-13
Tmsb4x	9.76427550743474e-18	0.569368128223828	0.956	0.938	1.30948698830207e-13
Prkcdbp	1.07166162576287e-17	-0.746438324929723	0.018	0.278	1.43720540631059e-13
Trip10	1.11015957225539e-17	-0.61629528211591	0.035	0.309	1.4888350023517e-13
Ppp1r13l	1.12106627251566e-17	-0.655295423789663	0.018	0.277	1.50346197807076e-13
Sqstm1	1.27992704906362e-17	-0.378223665245375	0.646	0.876	1.71651016549922e-13
Ctsc	1.32313240131099e-17	-0.853516180186778	0.142	0.456	1.77445286339818e-13
Gaa	1.42296523959188e-17	-0.519768126024612	0.049	0.331	1.90833868281666e-13
Itga5	1.62801466732041e-17	-0.77030319687607	0.013	0.273	2.1833304703434e-13
Pttg1ip	1.67946152256911e-17	-0.459778024979059	0.226	0.571	2.25232584791744e-13
Sdc2	1.72392563055822e-17	-0.662592138175089	0.013	0.272	2.31195666314162e-13
Nes	1.90778157835128e-17	-0.808116519851411	0.009	0.263	2.5585258747269e-13
Cfh	1.98294117045373e-17	-0.98011337503714	0.004	0.258	2.65932240369549e-13
Smap2	1.98828255009121e-17	1.44646186158558	0.367	0.185	2.66648572792732e-13
Tmem176a	2.07229520109929e-17	-0.353815623075506	0.084	0.406	2.77915509419426e-13
Ccrn4l	2.23552696158005e-17	-0.526374187059691	0.093	0.402	2.998065208175e-13
Atf5	2.27430296035785e-17	-0.531703945820428	0.044	0.325	3.05006770013592e-13
Osmr	2.29795859877447e-17	-0.682601689649318	0.031	0.298	3.08179227681644e-13
Serpinb6a	2.62075951796063e-17	-0.546495178360178	0.15	0.482	3.51470058953701e-13
Tspan13	2.78638408460988e-17	1.09564610832834	0.341	0.151	3.73681969587031e-13
Rcn1	2.99536855870506e-17	-0.489565258355682	0.053	0.341	4.01708877407935e-13
Pdia6	3.39315386062275e-17	-0.460229728820397	0.252	0.623	4.55055864248117e-13
Loxl3	3.4727832397966e-17	-0.951060790239266	0.013	0.265	4.65734960289122e-13
Ndrg1	3.51131882282461e-17	-0.543538491347864	0.226	0.582	4.70902967329009e-13
Rpn1	3.62128751721603e-17	-0.464722100429931	0.164	0.5	4.85650868933842e-13
Myo1c	3.75482138813586e-17	-0.528736078603203	0.071	0.357	5.03559096362899e-13
Lhfpl2	3.86530909207482e-17	-0.719714891150364	0.018	0.276	5.18376602338154e-13
Flna	4.24383595563212e-17	-0.563750982169566	0.358	0.695	5.69140840009824e-13
Sox4	4.32642095043524e-17	-0.658241654947024	0.031	0.302	5.8021631366287e-13
Spsb1	4.44655692623836e-17	-0.604934034909978	0.071	0.359	5.96327749377826e-13
Klhl21	5.15070134575028e-17	-0.568510695614546	0.071	0.356	6.9076055747857e-13
Efhd2	5.33348116886176e-17	-0.709692945969961	0.235	0.555	7.15273159556051e-13
Rhoq	5.52904049430466e-17	-0.366837432430348	0.075	0.367	7.41499620691198e-13
Rps29	6.07763587934341e-17	0.655908619685688	0.788	0.815	8.15071747778745e-13
F11r	6.69514459405675e-17	-0.725588280553837	0.027	0.287	8.97885841508951e-13
Krt7	7.35616365753169e-17	-1.44462595998347	0.058	0.323	9.86535108111574e-13
Epcam	8.66547063360593e-17	-1.15670149573555	0.115	0.395	1.16212626667289e-12
Sdc3	9.04098723778682e-17	-0.636047466535569	0.027	0.285	1.21248679845959e-12
Cyb5r3	9.47543267721956e-17	-0.54289965687032	0.146	0.465	1.27075027634192e-12
Cpxm1	1.00054771967265e-16	-1.7626049594258	0.018	0.268	1.341834546853e-12
Moxd1	1.03635051438233e-16	-0.829516364886699	0.018	0.272	1.38984967483815e-12
Dst	1.06007179316878e-16	-0.449351419283805	0.075	0.363	1.42166228181866e-12
Pgf	1.13228753850178e-16	-1.03458354056344	0.022	0.275	1.51851081788473e-12
Fam46a	1.34876450583396e-16	1.3559116126396	0.323	0.149	1.80882807877392e-12
Rpl23a	1.38111409801196e-16	0.509632756305584	0.823	0.824	1.85221211684384e-12
Serpina3n	1.45551983595487e-16	-1.46863651549648	0.013	0.261	1.95199765199908e-12
Erp29	1.55854541668434e-16	-0.430218792879174	0.155	0.49	2.09016525831537e-12
Ano6	1.56763559482366e-16	-0.394827853113703	0.102	0.402	2.10235609621801e-12
Frmd6	1.6915114369009e-16	-0.631311032965882	0.04	0.302	2.2684859880278e-12
Zyx	1.75556447309725e-16	-0.490752683339283	0.15	0.482	2.35438751487072e-12
Akt1	2.17571179615575e-16	-0.381327073419837	0.173	0.519	2.91784708982448e-12
Apoe	2.2084000712035e-16	-3.1627156929823	0.088	0.352	2.96168533549101e-12
Ptrf	2.21576722520731e-16	-0.580670554366319	0.066	0.347	2.97156542572552e-12
B4galt5	2.22772963426937e-16	-0.778549219444488	0.111	0.398	2.98760821251865e-12
Igsf3	2.40747406185747e-16	-0.539471247068926	0.009	0.254	3.22866346435706e-12
Fads3	2.44152941174223e-16	-0.549104176288154	0.04	0.304	3.2743350940875e-12
Rras	2.55038052299593e-16	-0.494591954170657	0.027	0.282	3.42031531938985e-12
Pofut2	2.57087104452264e-16	-0.50604952506333	0.106	0.396	3.44779515780931e-12
Ppp1r14b	2.61143567200613e-16	-0.49432452130112	0.128	0.437	3.50219637972742e-12
Yap1	2.75291171974024e-16	-0.432506537480933	0.018	0.271	3.69192990734364e-12
Elovl1	2.78453733049915e-16	-0.331172180288373	0.106	0.402	3.73434301393241e-12
Atp1a1	2.96731905973464e-16	-0.478578712911709	0.204	0.539	3.97947159101013e-12
Gnl3	3.09347943523382e-16	-0.462101306784389	0.08	0.365	4.14866527059207e-12
Prkar1a	3.436756759314e-16	0.814836151916377	0.673	0.649	4.60903448991601e-12
Jag1	3.65026484258954e-16	-0.579314461870415	0.04	0.302	4.89537018039684e-12
Lbp	3.68606985970316e-16	-1.06060995384992	0.018	0.263	4.94338828884791e-12
Slc39a7	3.82166380024598e-16	-0.37607468109245	0.15	0.473	5.12523332250988e-12
Rab31	3.8259780920981e-16	-0.609375609420024	0.053	0.321	5.13101921931277e-12
Btg1	3.89295063186588e-16	0.994809101053041	0.606	0.496	5.22083609239534e-12
Vkorc1	3.97600989570591e-16	-0.542730220896259	0.08	0.359	5.3322268711312e-12
Ncln	4.08398442486672e-16	-0.583053040221273	0.035	0.285	5.47703151218875e-12
Cndp2	4.08485566083798e-16	-0.608624601032998	0.119	0.402	5.47819992674981e-12
Sep15	4.09218443720529e-16	-0.421566659657859	0.31	0.66	5.48802854873602e-12
P4ha2	4.23954922982928e-16	-0.700774119973316	0.013	0.251	5.68565947212404e-12
Cmtm3	4.33534000894547e-16	-0.531884168741045	0.071	0.345	5.81412448599677e-12
Tceal8	4.43984918296364e-16	-0.577667462963686	0.049	0.307	5.95428173927253e-12
Mgp	4.87797436629794e-16	-1.95337842761842	0.013	0.255	6.54185142264217e-12
Stk4	4.90879052096734e-16	1.0103290849308	0.252	0.096	6.5831789676693e-12
Itgb4	4.93945521278054e-16	-1.1957625709763	0.018	0.259	6.62430338585998e-12
Map1b	6.62231709188799e-16	-0.594460902194075	0.013	0.251	8.88118945193098e-12
Tgfbi	6.69140116740275e-16	-1.19009748310995	0.04	0.291	8.97383810560383e-12
Tuba4a	6.77729245924551e-16	-0.665614239884611	0.124	0.418	9.08902691709416e-12
Mxra8	6.80077833597796e-16	-0.756488619993486	0.022	0.267	9.12052382638004e-12
Ccdc80	6.88194311140133e-16	-1.2312535974076	0.027	0.271	9.22937390670032e-12
Ninj1	6.8822362786786e-16	-0.792472155588948	0.177	0.482	9.22976707333587e-12
Lamc2	7.25911920587503e-16	-1.22694493498231	0.031	0.284	9.73520476699901e-12
Csrp2	8.44206721047494e-16	-0.744222554552085	0.035	0.29	1.13216563359679e-11
Ece1	9.12700581231735e-16	-0.368855346413019	0.106	0.398	1.22402274948988e-11
Lhfp	9.64400402299772e-16	-0.69251965044527	0.027	0.269	1.29335737952422e-11
D8Ertd82e	9.67943997694202e-16	-0.646497204632613	0.035	0.282	1.29810969530769e-11
Sgms2	9.70788818361503e-16	-0.727023908184048	0.013	0.251	1.30192488430461e-11
X1810013L24Rik	1.01188510601851e-15	-0.496493376438383	0.035	0.287	1.35703911568142e-11
Fasn	1.06628697478778e-15	-0.487364530233777	0.084	0.364	1.42999746188789e-11
Grina	1.06873082014064e-15	-0.499028446472889	0.106	0.405	1.43327490289061e-11
Rps4x	1.1801496365299e-15	0.607382592407399	0.726	0.712	1.58269867755025e-11
Esd	1.18249862994322e-15	-0.53790521633157	0.173	0.486	1.58584891261686e-11
Cep170b	1.21494556612316e-15	-0.508218089094716	0.044	0.3	1.62936349872777e-11
Fst	1.27237049599852e-15	-1.04143085520341	0.018	0.255	1.70637607218362e-11
Pqlc1	1.28939078227881e-15	-0.573617858568583	0.093	0.37	1.72920197811411e-11
Pxn	1.29098621713569e-15	-0.363964049067391	0.124	0.425	1.73134161580067e-11
Eif3b	1.3579161896276e-15	-0.41750525465068	0.186	0.515	1.82110140190958e-11
Krt14	1.37402592120929e-15	-2.57343447257098	0.035	0.28	1.84270616293378e-11
Ccl7	1.38872071520503e-15	-1.98970004080813	0.027	0.265	1.86241335116147e-11
Tcf4	1.43473290605951e-15	-0.554610041252503	0.075	0.351	1.92412030031641e-11
Cd302	1.48280429814356e-15	-0.663338329539577	0.022	0.262	1.98858884424032e-11
Prnp	1.48760995246636e-15	-0.564612698878519	0.071	0.337	1.99503370725263e-11
Slc39a14	1.52490798341039e-15	-0.61029537539697	0.066	0.33	2.04505409655168e-11
Ifrd1	1.69808215585549e-15	-0.439468136741574	0.363	0.727	2.2772979792178e-11
Riok3	2.01786240513951e-15	-0.4364885320934	0.133	0.438	2.7061552715326e-11
Prdx5	2.0962437922537e-15	-0.478748886056891	0.124	0.426	2.81127254979144e-11
Plec	2.1047551858047e-15	-0.430339728792064	0.23	0.568	2.82268717968269e-11
Gm6682	2.15407533798484e-15	-0.545594462771486	0.053	0.307	2.88883043577147e-11
Plod2	2.19929195375485e-15	-0.556654377035027	0.022	0.263	2.94947043918062e-11
Rnf19b	2.48094753736165e-15	-0.38659655988696	0.208	0.551	3.32719874235571e-11
Fxyd5	2.56025313564748e-15	0.798350030283973	0.611	0.488	3.43355548021684e-11
Dlgap4	3.12758099355583e-15	-0.451077475890519	0.106	0.395	4.19439887045772e-11
Prdx1	3.15956179125658e-15	-0.511897112967695	0.389	0.725	4.2372883182542e-11
Vim	3.43913357543106e-15	-0.731080141022718	0.544	0.735	4.61222203801059e-11
Vcp	3.6461581118917e-15	-0.364452693112752	0.248	0.601	4.88986264385796e-11
Hes1	3.65751582207522e-15	-0.897581319108698	0.022	0.258	4.90509446898508e-11
Gde1	3.94524767764164e-15	-0.604784860958831	0.097	0.367	5.2909716604852e-11
Zfand2a	4.42566545582136e-15	-0.574370448668109	0.062	0.318	5.93525994280202e-11
Stat5a	4.44098647773012e-15	1.16639183424657	0.274	0.117	5.95580696528386e-11
Il1rn	4.48946142557204e-15	-1.77049098594384	0.053	0.3	6.02081671783467e-11
Anxa4	4.60113867141642e-15	-0.520170823287608	0.084	0.356	6.17058707223656e-11
Lsr	4.70920596546094e-15	-0.693512799068934	0.027	0.266	6.31551612027967e-11
Gfpt2	4.76595253963168e-15	-0.970282861978426	0.027	0.265	6.39161895090005e-11
Rhbdf2	4.7673617777222e-15	-0.494246139697258	0.053	0.31	6.39350888010324e-11
Kctd11	4.9949292276112e-15	-0.661442232663491	0.027	0.259	6.69869958714938e-11
Lima1	5.20040591069656e-15	-0.494834015194655	0.035	0.279	6.97426436683515e-11
Cebpd	5.27424766257119e-15	-0.930697188479403	0.044	0.29	7.07329354027423e-11
Ryk	5.95468298938171e-15	-0.4767781756009	0.027	0.261	7.98582535705981e-11
Fxyd3	6.06392760209591e-15	-1.11992011042507	0.08	0.333	8.13233330717082e-11
X1110038B12Rik	6.66089197525481e-15	-0.513807500735622	0.084	0.35	8.93292222801422e-11
Itpkc	6.68018941508112e-15	-0.624119616223027	0.027	0.259	8.9588020245653e-11
Plxdc2	6.96556596994632e-15	-0.588566256606075	0.027	0.262	9.34152052229501e-11
Med13l	6.97888432125534e-15	-0.371107149997382	0.084	0.358	9.35938176323553e-11
Lama5	7.32557581690278e-15	-0.931395235328481	0.027	0.259	9.82432972804832e-11
Top1	8.49551641417267e-15	-0.412489391390949	0.173	0.477	1.1393337063047e-10
Aprt	8.49722909818595e-15	-0.470575125556736	0.168	0.476	1.13956339435772e-10
Dsp	8.58865480588025e-15	-0.991653045222167	0.027	0.26	1.1518244960166e-10
Ppap2c	8.81653696488322e-15	-0.630761889889641	0.04	0.279	1.18238577236049e-10
Gm14005	8.8284154300417e-15	-0.48206027818549	0.049	0.298	1.18397879332289e-10
Tmem43	9.37850740363147e-15	-0.492013868307189	0.115	0.394	1.25775162790102e-10
Colgalt1	9.48851119274836e-15	-0.524950702916147	0.071	0.325	1.27250423605948e-10
Tmem64	9.83384349560409e-15	1.26524138422681	0.288	0.131	1.31881675119546e-10
Loxl2	1.07448176433481e-14	-1.00435063270336	0.027	0.253	1.44098749414941e-10
Spry2	1.09179047922628e-14	-0.54468861467656	0.071	0.33	1.46420021169036e-10
Pls3	1.11793512599451e-14	-0.562718079565448	0.044	0.282	1.49926279747124e-10
Dazap2	1.13720801705273e-14	0.851789460781563	0.606	0.538	1.52510967166942e-10
Cltb	1.13736694572239e-14	-0.475036127577532	0.106	0.376	1.5253228109083e-10
Trf	1.20350323778781e-14	-1.80906801025232	0.221	0.479	1.61401819219723e-10
Nudt4	1.27097597043241e-14	-0.383897752923442	0.181	0.494	1.70450587394691e-10
Ubtd1	1.35551330226968e-14	-0.5584619318896	0.031	0.26	1.81787888967387e-10
Rps5	1.38158657481512e-14	0.446107220380799	0.907	0.903	1.85284575548456e-10
Psmd3	1.5331155299851e-14	-0.38865619491128	0.15	0.447	2.05606123726302e-10
Plbd2	1.66098835763722e-14	-0.489657647408109	0.049	0.293	2.22755148642728e-10
Ddost	1.72126559694775e-14	-0.379868461722583	0.164	0.469	2.30838929206663e-10
Sptbn1	1.73342143382894e-14	-0.36579833598278	0.133	0.418	2.32469148490799e-10
Fhl2	2.00310396163252e-14	-0.511356222912337	0.035	0.275	2.68636272294537e-10
Ccl2	2.34793843546582e-14	-2.02502140046966	0.058	0.294	3.14882023580321e-10
Rps23	2.43207820992694e-14	0.649355845006236	0.735	0.762	3.26166008733302e-10
Fblim1	2.52529532457561e-14	-0.508750230760369	0.049	0.291	3.38667355978835e-10
Dcn	2.59035129829321e-14	-1.70885654405571	0.044	0.275	3.47392012614102e-10
Plod1	2.59274614024418e-14	-0.459038199283766	0.049	0.286	3.47713184868148e-10
Plau	2.61551909964815e-14	-0.672626207981138	0.053	0.295	3.50767266453813e-10
Gns	2.90091000556551e-14	-0.466138410430255	0.093	0.359	3.8904104084639e-10
Trp53inp2	2.95594313457008e-14	-0.310613367518065	0.058	0.303	3.96421533777193e-10
Arf5	2.97415351504904e-14	-0.271461949488895	0.155	0.459	3.98863727903226e-10
Zfp36	3.1729376754497e-14	-0.607241803349544	0.323	0.643	4.2552267165456e-10
Rpl12	3.20146068457792e-14	0.47578308345775	0.836	0.851	4.29347892408745e-10
Aplp2	3.28825510011268e-14	-0.420664073892161	0.217	0.537	4.40987891476111e-10
Hexa	3.40481035700801e-14	-0.470000693613644	0.102	0.379	4.56619116978344e-10
Coq10b	3.41867119229581e-14	-0.324499645644152	0.111	0.395	4.58477993598791e-10
Sat1	3.91671290821353e-14	-0.469357367724379	0.341	0.679	5.25270368120517e-10
Eif4ebp1	5.54074737161617e-14	-0.398695310978212	0.097	0.366	7.43069630007444e-10
Tnfrsf21	5.65128616736514e-14	-0.464965003127619	0.027	0.254	7.57893987905339e-10
Socs3	6.10044635732464e-14	-0.437247156809775	0.204	0.515	8.18130860980808e-10
Clstn1	6.6673291606066e-14	-0.503218533107928	0.075	0.321	8.94155513728952e-10
Emilin2	7.40026357706517e-14	-0.728875073169946	0.049	0.284	9.9244934832021e-10
Fgl2	7.52037967193417e-14	0.976586141720425	0.314	0.147	1.00855811780309e-09
Atp6v1a	8.23697006133231e-14	-0.332718961322592	0.177	0.483	1.10466005492528e-09
Ppp2cb	8.3366873345675e-14	-0.346572184621476	0.146	0.44	1.11803313843885e-09
Prkcd	9.32890301221872e-14	-0.321483976956215	0.208	0.518	1.25109918296865e-09
Nfe2l1	9.50350243989942e-14	-0.359640493587049	0.097	0.365	1.27451471221491e-09
Slpi	9.7143921908443e-14	-1.62092571666654	0.071	0.309	1.30279713671413e-09
Limd2	1.1551045386412e-13	1.11638337859454	0.336	0.179	1.54911069677172e-09
Ptpn12	1.16462237087848e-13	-0.294471565952617	0.102	0.369	1.56187506158513e-09
Cyth2	1.18421259848306e-13	-0.412595791168382	0.115	0.386	1.58814751582563e-09
Sec61a1	1.26257392817058e-13	-0.290734496250586	0.248	0.582	1.69323789506956e-09
Pip5k1a	1.30822418117885e-13	-0.300042459349237	0.066	0.312	1.75445944937896e-09
Rnase4	1.3276999554424e-13	-0.662512587520721	0.088	0.344	1.7805784102438e-09
Sulf2	1.33206585741997e-13	-0.512383328121772	0.053	0.289	1.78643352138592e-09
