p_val	avg_logFC	pct.1	pct.2	p_val_adj
Fam114a1	8.01141835091964e-82	0.423725396674876	0.386	0.084	1.07441131504183e-77
Tmed3	9.8767121991726e-82	0.532236058621789	0.739	0.323	1.32456587303104e-77
Dpysl3	1.78296723102724e-81	0.489368769846184	0.476	0.123	2.39113735353064e-77
Rbfox2	8.14535138100566e-81	0.55250208629433	0.591	0.205	1.09237307370667e-76
Fcgrt	1.22172194864286e-79	0.260365009430385	0.548	0.152	1.63845130532494e-75
Plod3	1.71646858324494e-79	0.602261975480091	0.734	0.33	2.30195601698979e-75
Ccl7	3.63833827757509e-79	0.504075608665454	0.563	0.173	4.87937546405595e-75
Cdc42bpa	7.32649403430012e-79	0.504124569111734	0.422	0.108	9.82556114939989e-75
Fzd2	1.67866524204777e-78	0.459944426488512	0.291	0.046	2.25125795611026e-74
Eln	2.16527274942259e-78	0.876681816741118	0.371	0.078	2.90384728425063e-74
Rnase4	4.99755622563514e-78	0.312830306091416	0.685	0.24	6.70222265419928e-74
Adgrl1	8.02020903441809e-78	0.406378097073344	0.392	0.092	1.07559023360581e-73
Tmem2	1.22406762567085e-77	0.531853268443626	0.529	0.168	1.64159709278718e-73
Slc12a4	1.94717256417335e-77	0.441894226190789	0.475	0.13	2.61135312581288e-73
Ripk3	1.62840055611272e-76	0.461428660126513	0.438	0.112	2.18384798580277e-72
Tpm2	5.03936621369546e-76	0.579524298233251	0.624	0.222	6.75829402918699e-72
Arf4	2.03526360867114e-75	0.547760159086037	0.918	0.639	2.72949202558886e-71
Adcy3	3.71922657575088e-75	0.365488373837579	0.278	0.041	4.9878547607395e-71
Oat	5.70703444869878e-75	0.52302745993791	0.726	0.326	7.65370389914993e-71
Nudt4	8.19739190557015e-75	0.551403360504951	0.785	0.396	1.09935222845601e-70
Fbln5	9.34574279714498e-75	0.495264533560984	0.386	0.089	1.25335756652511e-70
Dennd2a	1.26246446499893e-74	0.372981304585984	0.284	0.044	1.69309109401006e-70
Apbb2	1.57070171267112e-74	0.485476919089367	0.425	0.112	2.10646806686324e-70
Gdnf	3.38598595142766e-74	0.478182404436482	0.304	0.053	4.54094575945963e-70
Nrp1	4.68652524008568e-74	0.408532005378194	0.544	0.17	6.2850989994789e-70
Pfkfb4	1.10380387199613e-73	0.445216735050753	0.325	0.062	1.48031137273401e-69
Lama2	2.63809262377241e-73	0.400968218017448	0.305	0.053	3.53794601774117e-69
Slc25a4	3.16369451800218e-73	0.606174334680493	0.749	0.352	4.24283071809273e-69
Piezo1	4.7228183448035e-73	0.547196261552293	0.849	0.462	6.33377168221597e-69
Pear1	6.35519048783873e-73	0.322176837378213	0.289	0.048	8.52294596324053e-69
Cd63	1.48290253647593e-72	0.536597692764574	0.967	0.708	1.98872059166787e-68
P4ha1	2.59900463532853e-72	0.522025894313621	0.588	0.211	3.4855251164391e-68
Cdr2	5.49840291203562e-72	0.419146606216932	0.427	0.115	7.37390814533097e-68
Srgn	5.46342298025698e-71	-3.00246924730186	0.064	0.441	7.32699655882264e-67
Tceal8	1.03457167428233e-70	0.576534144102319	0.581	0.219	1.38746407238003e-66
Medag	1.06905020095926e-70	0.386263729938484	0.269	0.042	1.43370322450646e-66
Cilp	1.69650946220625e-70	0.65951641735896	0.274	0.043	2.2751888397648e-66
Igsf3	3.23784933365594e-70	0.475320983245001	0.514	0.171	4.34227974136598e-66
Eml1	3.62958225847108e-70	0.359102638579388	0.255	0.038	4.86763276683556e-66
Surf4	4.24950031010997e-70	0.534261015083294	0.877	0.539	5.69900486588848e-66
Mmp3	1.74204743862163e-69	1.44035521032668	0.392	0.104	2.33625981993547e-65
Golm1	1.77750668243764e-69	0.408522289938714	0.332	0.072	2.38381421181712e-65
Emp1	2.99283685490936e-69	0.582941659290575	0.961	0.699	4.01369350611894e-65
Msrb3	3.9655906847623e-69	0.39443543228286	0.366	0.09	5.31825366733473e-65
Gpr180	5.04144825687602e-69	0.424168181214386	0.333	0.073	6.76108625729643e-65
Atp8b2	1.0779616264368e-68	0.439389932135914	0.506	0.165	1.44565433721439e-64
Ryk	1.5112967948493e-68	0.445456543618304	0.521	0.178	2.02680013157239e-64
Plod1	2.40623856947216e-68	0.49263728833078	0.555	0.201	3.22700654551912e-64
Krt18	4.36931035251771e-68	-2.50880696891968	0.159	0.501	5.8596821137615e-64
Eva1b	7.07748559595263e-68	0.487540327539349	0.558	0.203	9.49161593273207e-64
Yipf5	7.08620031957852e-68	0.49555646745699	0.544	0.199	9.50330324858675e-64
Stard13	9.54174746951651e-68	0.348965685537334	0.253	0.039	1.27964375313686e-63
Gas1	9.79342616870771e-68	0.441057935326156	0.263	0.042	1.31339638348539e-63
Hexa	1.19060134801602e-67	0.367675065582114	0.708	0.275	1.59671546782429e-63
Gaa	2.46722735745624e-67	0.524663990289802	0.609	0.239	3.30879860908456e-63
Mprip	3.11711597623122e-67	0.482716602191638	0.78	0.386	4.18036423572369e-63
Sgce	3.39114922754555e-67	0.289575725129216	0.263	0.041	4.54787022906134e-63
Rhoc	6.83384492791678e-67	0.545133304096169	0.808	0.415	9.16486943282919e-63
Myh10	1.15247054817138e-66	0.349704785216542	0.255	0.041	1.54557825215264e-62
Phldb1	2.50010733132881e-66	0.420324281628741	0.573	0.207	3.35289394204507e-62
Cd24a	4.41749056759491e-66	-1.5526634687295	0.066	0.429	5.92429660020154e-62
Ereg	4.86817264547714e-66	0.898536194824709	0.509	0.179	6.5287063348494e-62
Tbc1d2b	6.7623030888847e-66	0.374174200612521	0.475	0.143	9.06892467250327e-62
Plet1	7.82705952144832e-66	-2.2630420155734	0.117	0.468	1.04968695242143e-61
Gadd45g	4.31576609909301e-65	0.628201764548709	0.68	0.321	5.78787391549363e-61
Cmtm3	6.18001254273245e-65	0.456460264664199	0.624	0.254	8.28801482105849e-61
Moxd1	8.66013367895782e-65	0.642777797031938	0.522	0.189	1.16141052768503e-60
Itpripl2	1.18410152373376e-64	0.553732536197766	0.552	0.207	1.58799855347935e-60
Spint2	1.20901181273527e-64	-1.47681446510671	0.056	0.414	1.62140574205927e-60
Marveld1	1.80641029772529e-64	0.312288415201874	0.269	0.048	2.42257685027938e-60
Itm2c	2.79869869449453e-64	0.478098030891602	0.857	0.523	3.75333481918661e-60
Ormdl3	3.2936853305001e-64	0.418669992674732	0.429	0.128	4.41716139673368e-60
Nkain1	8.56450322111144e-64	0.424269557466998	0.302	0.065	1.14858552698326e-59
Sec31a	1.33755126678569e-63	0.491182769528862	0.718	0.35	1.7937900038863e-59
Fbxo32	1.43023342517551e-63	0.609884693842278	0.484	0.17	1.91808604650287e-59
Lamb2	1.51530130246486e-63	0.499909001300051	0.545	0.198	2.03217057673562e-59
Cd14	2.46734553495623e-63	-2.89511398818706	0.095	0.443	3.30895709692979e-59
Vimp	2.71451576987613e-63	0.49651084181224	0.675	0.314	3.64043709898088e-59
Sdc1	2.76987137824189e-63	0.378455577426607	0.877	0.418	3.7146745053602e-59
Tspan3	3.44976342696202e-63	0.468294027923332	0.737	0.356	4.62647773189877e-59
Tuba1a	4.38237803025359e-63	0.554008206428021	0.795	0.414	5.87720717637309e-59
Osmr	5.3279589034152e-63	0.464058070794622	0.563	0.211	7.14532568537012e-59
Myo7a	5.46136026344983e-63	0.370847932874055	0.266	0.048	7.32423024931256e-59
Ostc	8.79829168242197e-63	0.533818857277424	0.703	0.345	1.17993889752961e-58
St3gal2	2.04239693368566e-62	0.30877068337359	0.31	0.068	2.73905852776583e-58
Vegfc	2.04841875572385e-62	0.419055840878267	0.319	0.073	2.74713439330125e-58
Thbs1	2.91026863106003e-62	0.577987812255859	0.772	0.387	3.9029612611146e-58
Adcy6	3.21588255498619e-62	0.405555687590319	0.407	0.119	4.31282009449198e-58
Nucb1	3.91920238089302e-62	0.505578221132578	0.795	0.428	5.25604231301562e-58
Ccdc102a	4.71005267759243e-62	0.33356074614593	0.314	0.069	6.31665164591921e-58
Prkacb	4.90294646305603e-62	0.478962880001814	0.473	0.16	6.57534150160445e-58
Tnfaip6	8.54099052735597e-62	-0.512234407316159	0.453	0.126	1.14543223962371e-57
Lcp1	9.80076589413582e-62	-1.64871080184839	0.023	0.367	1.31438071406255e-57
Igf1	1.18482353872347e-61	0.367364764377023	0.309	0.064	1.58896684778204e-57
Pmepa1	1.3199006471721e-61	0.49123717519201	0.966	0.753	1.7701187579225e-57
Sec61a1	2.62038463213053e-61	0.494733647880175	0.833	0.492	3.51419783015026e-57
Hdlbp	3.02543876148357e-61	0.518761066485717	0.897	0.578	4.05741592302562e-57
Tmem86a	6.01723070770518e-61	0.464438013080864	0.361	0.093	8.06970810210342e-57
Timp3	9.47913458017229e-61	0.770335505630989	0.448	0.149	1.27124673854691e-56
Krt8	1.31328581204688e-60	-2.33454913609974	0.117	0.446	1.76124760253607e-56
Snai1	1.66272547980119e-60	0.478023386625493	0.353	0.093	2.22988114096138e-56
Ucn2	2.39414471537468e-60	0.408963706130155	0.261	0.05	3.21078747778898e-56
Chpf2	6.06895362161444e-60	0.410415794351923	0.406	0.121	8.13907370194712e-56
Epcam	6.18549096927399e-60	-1.80161026844092	0.107	0.44	8.29536193889335e-56
Herpud1	1.04896204594296e-59	0.47750457886034	0.639	0.278	1.4067629998141e-55
Sfn	1.40885376299904e-59	-2.25453048941729	0.099	0.431	1.88941378155801e-55
Tmeff1	2.07145098705586e-59	0.353548920598491	0.251	0.047	2.77802291874062e-55
Fxyd1	4.33585937871277e-59	0.315271121359284	0.273	0.052	5.81482101279169e-55
Gm14005	5.33495159554166e-59	0.435681297330912	0.552	0.215	7.15470358478092e-55
Hsp90b1	6.86245136429854e-59	0.520807880852818	0.91	0.652	9.20323352466078e-55
Tmem150a	1.3843304255839e-58	0.374629197654015	0.315	0.075	1.85652553375056e-54
Soat1	2.52211013619079e-58	0.288935785154386	0.394	0.111	3.38240190364547e-54
Gpx1	5.16922433432413e-58	-0.968242802197223	0.662	0.75	6.93244675476209e-54
Slc39a14	7.30293829225234e-58	0.512076872437101	0.588	0.244	9.79397054373961e-54
Prnp	7.48101108750083e-58	0.379295866308182	0.596	0.251	1.00327839694474e-53
Ice1	1.04777946160007e-57	0.444220023195761	0.374	0.11	1.40517703595186e-53
Nme2	1.72643957100156e-57	0.432647168840494	0.916	0.595	2.31532810867019e-53
Dclk1	1.81990433052193e-57	0.335682054513448	0.337	0.085	2.44067369766296e-53
Smox	2.84421136902868e-57	-1.35971516118975	0.281	0.56	3.81437186700436e-53
Trf	3.51988207770711e-57	-2.57829423342992	0.23	0.517	4.72051385441301e-53
Ppapdc1b	5.26060188379012e-57	0.397534930527272	0.368	0.107	7.05499318635094e-53
Pvrl3	5.27526147550957e-57	0.351852604673382	0.335	0.087	7.07465316480588e-53
Fndc3b	9.05845145352812e-57	0.483415464369582	0.68	0.347	1.21482892443266e-52
Sep15	1.0682533600339e-56	0.480239199500394	0.872	0.578	1.43263458114147e-52
Uck2	1.18369510184152e-56	0.469095961191931	0.465	0.165	1.58745350107966e-52
Cdh1	1.69829342851275e-56	-1.37232146075576	0.034	0.358	2.27758131697845e-52
Snx7	2.4133108287277e-56	0.4065356406054	0.291	0.067	3.23649115240672e-52
H2.K1	2.46228324681657e-56	-0.904171575648869	0.926	0.893	3.3021680623057e-52
Pdlim4	3.78026353028659e-56	0.400566210102326	0.412	0.128	5.06971142046735e-52
Nav1	7.21782395000674e-56	0.413435290639811	0.409	0.13	9.67982369935404e-52
Jag1	9.0680643223312e-56	0.413727544851232	0.553	0.218	1.21611810626784e-51
Sec22b	9.44402424247002e-56	0.422164168480688	0.496	0.184	1.26653809115765e-51
Fxyd3	9.89759956383485e-56	-1.61613804072123	0.053	0.378	1.32736707750589e-51
Slc38a10	1.09345065812307e-55	0.42574206077378	0.437	0.155	1.46642667760885e-51
Ptges	1.10445954032376e-55	0.645967251361468	0.432	0.15	1.48119068952819e-51
Ppib	4.3913279047798e-55	0.455314257079339	0.938	0.678	5.88920985310019e-51
Ugdh	7.42341521383455e-55	0.257629537869373	0.621	0.27	9.95554214327352e-51
S1pr2	1.00246385058708e-54	0.365615962232097	0.355	0.102	1.34440427002233e-50
Nfatc1	1.14606894067652e-54	0.410392937458557	0.509	0.187	1.53699305634128e-50
Crip1	1.90876685411179e-54	0.389627053605138	0.931	0.615	2.55984722804932e-50
Erlec1	2.08382572504786e-54	0.362667628057332	0.351	0.101	2.79461867986168e-50
Tmem98	1.43779721818452e-53	0.367869883275822	0.292	0.073	1.92822984930726e-49
Hspa5	2.61941785908101e-53	0.483612791859772	0.957	0.776	3.51290129081355e-49
Sec24d	8.03832963393093e-53	0.416586501471383	0.473	0.176	1.07802038720648e-48
Mcfd2	1.76786416149905e-52	0.440111513875102	0.654	0.318	2.37088262698638e-48
Slc39a7	1.95820301622262e-52	0.415358758910986	0.732	0.382	2.62614606505615e-48
Ssr3	2.01547193826464e-52	0.517629096628911	0.796	0.507	2.7029494164067e-48
Sar1a	3.36781900656295e-52	0.436272157099209	0.767	0.438	4.51658206970158e-48
Limd1	4.59200735982828e-52	0.420291341504808	0.57	0.246	6.1583410702657e-48
Sh3gl1	7.89578204775525e-52	0.387867407085382	0.585	0.257	1.05890333042446e-47
Arsa	7.98550140640838e-52	0.336793271014883	0.33	0.09	1.07093559361343e-47
Ece1	8.8336968314081e-52	0.420421961942463	0.658	0.31	1.18468708206014e-47
Gli3	8.92227260251412e-52	0.333718645110241	0.251	0.054	1.19656597872317e-47
Cyth3	1.04002481491744e-51	0.385327933039124	0.458	0.168	1.39477727928578e-47
Adprh	1.1236502716176e-51	0.254226988075314	0.43	0.143	1.50692737926636e-47
Fat1	1.8196169246102e-51	0.371815863537711	0.624	0.277	2.44028825759474e-47
Npdc1	1.87053869314742e-51	0.423404621321016	0.576	0.253	2.50857944138001e-47
Ifitm3	2.4440020332317e-51	0.361901785684108	0.906	0.529	3.27765112676704e-47
Laptm5	2.69673851872873e-51	-1.99044938650252	0.023	0.321	3.61659602746711e-47
Arhgap42	3.85103709509241e-51	0.303809914911027	0.278	0.066	5.16462584822843e-47
Pcdh7	7.02669022499641e-51	0.375810790567478	0.287	0.071	9.42349426074269e-47
Prrc1	2.25808380693195e-50	0.401300960297247	0.427	0.153	3.02831619347644e-46
Lgals3	2.31598667591784e-50	-1.19262088111825	0.655	0.734	3.10596973107342e-46
Krt7	2.48306526778174e-50	-1.74277894578004	0.062	0.362	3.33003883062209e-46
Kctd17	3.68400223325415e-50	0.348906993291637	0.356	0.109	4.94061539501714e-46
Rpn2	6.87139437900538e-50	0.439818345260472	0.777	0.455	9.21522700168412e-46
Fam101b	2.10587065534996e-49	0.367516923854351	0.381	0.125	2.82418313588984e-45
C1qtnf1	3.36000784549032e-49	0.456908583938563	0.356	0.112	4.50610652158706e-45
Kcnn4	4.39401793386756e-49	-1.09728295566738	0.053	0.349	5.89281745110979e-45
Wwtr1	6.49920241344207e-49	0.373102695550407	0.673	0.322	8.71608035666715e-45
Tsc22d1	6.90159243871854e-49	0.301738347727885	0.727	0.352	9.25572561956544e-45
Sfrp1	7.72409225017103e-49	0.457975530291994	0.394	0.13	1.03587801167044e-44
Tns1	8.40034028325724e-49	0.313953922789262	0.312	0.083	1.12656963538763e-44
Gnas	9.72039274969606e-49	0.367634014812368	0.974	0.77	1.30360187166174e-44
B4galt5	1.01734198210826e-48	0.263936626865928	0.691	0.302	1.36435733220538e-44
Manf	1.13362206694476e-48	0.477010472042571	0.795	0.481	1.52030055397961e-44
Mnda	1.92584162795063e-48	0.266774815206586	0.304	0.077	2.58274620724459e-44
Map1lc3a	2.59534730466342e-48	0.371777857462534	0.658	0.315	3.48062027028411e-44
Gorasp2	3.48357150629366e-48	0.401751415567298	0.711	0.377	4.67181774709042e-44
Tpst1	5.16517555052614e-48	0.307182426884622	0.291	0.075	6.9270169308106e-44
Cask	7.16245477010123e-48	0.289792482145977	0.36	0.116	9.60556809218276e-44
Lsr	1.36195166242193e-47	-0.903812611604403	0.021	0.304	1.82651337447405e-43
Junb	1.4372021536518e-47	-0.867443195942641	0.759	0.815	1.92743180826243e-43
Ociad2	1.50731657214911e-47	0.400237921437237	0.335	0.105	2.02146225490917e-43
Lbh	1.80709943066497e-47	0.366539715743533	0.381	0.127	2.4235010464648e-43
Pdia6	3.60780243300646e-47	0.428076226795884	0.86	0.533	4.83842384290496e-43
Tpd52	4.31731932031608e-47	-0.976096900015777	0.048	0.334	5.78995694047589e-43
Hivep2	7.05515790675777e-47	0.395601696621031	0.58	0.275	9.46167226875285e-43
Arntl	1.11030694735203e-46	0.331956696935903	0.409	0.145	1.4890326470938e-42
Clu	1.19632899660974e-46	-1.94310933801514	0.095	0.38	1.60439681735332e-42
Srm	1.86852380470471e-46	0.411973949181279	0.445	0.174	2.50587727448949e-42
Perp	2.28779125920028e-46	-1.66721039136556	0.057	0.341	3.06815685771349e-42
Wbp5	2.42778760273114e-46	0.377695715017289	0.796	0.45	3.25590595402273e-42
Sec23a	2.57396104854607e-46	0.311481228796811	0.414	0.151	3.45193916220514e-42
Rnf19b	2.89516390473392e-46	0.367066977120874	0.796	0.461	3.88270431263866e-42
Il11ra1	3.22105605655295e-46	0.270662023159255	0.399	0.131	4.31975827744316e-42
Pkp3	3.3738845955662e-46	-1.02378348307765	0.016	0.291	4.52471663111384e-42
Rps9	3.99931938561507e-46	-0.528818395642044	0.966	0.904	5.36348722804837e-42
Pkdcc	4.06935706774631e-46	0.281541368064846	0.279	0.071	5.45741476355457e-42
Chsy1	5.10351708534045e-46	0.355970274968523	0.425	0.158	6.84432676315008e-42
B4gat1	1.17197225985383e-45	0.306654698888804	0.274	0.073	1.57173199768998e-41
Itgb4	1.33967902967555e-45	-1.26609868878707	0.02	0.294	1.79664354669788e-41
Parp8	1.3721012380578e-45	0.331932668173631	0.266	0.068	1.84012497035932e-41
Fmnl3	2.00138657025088e-45	0.300337872889154	0.335	0.103	2.68405952936345e-41
Gnl3	3.91206969799105e-45	0.402237205632227	0.599	0.283	5.24647667197579e-41
Il11	8.71476995802369e-45	0.555171781102674	0.379	0.13	1.16873779907056e-40
Cgref1	9.24856382348286e-45	0.34211704817201	0.363	0.12	1.24032489436729e-40
Rasa2	1.38322363981591e-44	0.304795548642744	0.442	0.171	1.85504122335712e-40
Runx1	2.30292801906333e-44	0.389653521193209	0.721	0.389	3.08845676636584e-40
Ncs1	2.39434172106331e-44	0.325735229125618	0.391	0.139	3.21105168211801e-40
Myo1d	3.06844342831882e-44	0.380805103470464	0.384	0.139	4.11508948171837e-40
Efhd2	4.19607110985515e-44	-1.12391674559368	0.373	0.57	5.62735096542674e-40
Polr3d	5.21794844893653e-44	0.299015615135079	0.394	0.143	6.99779066486878e-40
Rab34	7.99806906656127e-44	0.351402400069058	0.345	0.116	1.07262104251653e-39
Cpe	9.34284302892545e-44	-1.29780671251479	0.074	0.349	1.25296867860919e-39
Fstl3	1.05819430509186e-43	0.366431438858917	0.353	0.118	1.41914438255869e-39
Oaz2	1.10740618875185e-43	0.296848099173231	0.424	0.163	1.4851424397351e-39
Slc39a6	1.37184326412543e-43	0.435315177709197	0.455	0.191	1.83977900151862e-39
Fau	1.52331207943974e-43	-0.567987213037637	0.92	0.864	2.04291382973663e-39
Eid1	2.04554777969293e-43	0.391133922898632	0.471	0.189	2.74328412734618e-39
Fkbp11	2.33523502983597e-43	0.395977399795388	0.323	0.103	3.13178369851302e-39
Dsp	4.04125167904131e-43	-1.17589508523355	0.03	0.294	5.4197226267623e-39
Slc25a37	4.49633883851528e-43	0.27966197578724	0.448	0.18	6.03004001633284e-39
Mast2	6.78767097839838e-43	0.310852929861502	0.396	0.147	9.10294554913007e-39
Cldn3	6.88699353468006e-43	-1.11351733419982	0.02	0.28	9.23614702935943e-39
Lgals3bp	8.78728404368619e-43	0.306491024120387	0.614	0.281	1.17846266309875e-38
Lad1	1.20235284984845e-42	-0.879320118699087	0.018	0.277	1.61247540693175e-38
Tpbg	1.21314269899663e-42	0.352760048221546	0.445	0.179	1.62694567362438e-38
Inf2	2.46179403074775e-42	0.305739856256508	0.545	0.244	3.30151197463581e-38
Tmsb10	4.41637648998e-42	0.337988372579503	0.856	0.516	5.92280251071218e-38
Cldn4	5.21039154518924e-42	-1.56085353031641	0.049	0.312	6.98765610125329e-38
Zfp948	5.79188235843534e-42	0.283875814276923	0.271	0.075	7.76749343089763e-38
Ptprs	1.29907180358034e-41	0.305605446551229	0.616	0.3	1.74218519578159e-37
Myh9	1.33079796768149e-41	0.357468598443672	0.842	0.531	1.78473315445765e-37
Map4	1.81507208771319e-41	0.303844085620746	0.585	0.282	2.43419317683215e-37
Nedd4	2.79055954088608e-41	0.358923283950081	0.747	0.4	3.74241940028232e-37
Tead1	2.834682868383e-41	0.320424646666916	0.417	0.164	3.80159319478844e-37
Laptm4b	3.19636581022475e-41	0.297885997830229	0.374	0.136	4.28664618809242e-37
Twsg1	3.90350269635054e-41	0.395419750075802	0.509	0.231	5.23498746607571e-37
Lamb3	4.41886624732666e-41	-1.45124369607389	0.023	0.279	5.92614152428979e-37
Dtx3	4.60814765974659e-41	0.307110037307501	0.394	0.145	6.17998682648615e-37
Cept1	4.98124600670204e-41	0.366320744945816	0.373	0.137	6.6803490195881e-37
Basp1	5.44661014334217e-41	-1.16468503238667	0.445	0.59	7.30444886323619e-37
Sepn1	5.61564915415654e-41	0.296082296491502	0.412	0.16	7.53114708063933e-37
F11r	6.02019536263536e-41	-0.850538895265436	0.059	0.318	8.07368400083028e-37
Entpd7	8.81663164047253e-41	0.250659875778766	0.266	0.073	1.18239846930377e-36
Bcl2l2	1.07382373475635e-40	0.295360150149367	0.309	0.1	1.44010501068174e-36
Egfr	1.67758064807485e-40	0.313730409117504	0.409	0.157	2.24980340713318e-36
Kdelr1	3.70902853298217e-40	0.353071230053521	0.594	0.304	4.97417816558239e-36
Sept9	4.36639953478559e-40	0.290238456173462	0.535	0.241	5.85577841610095e-36
Tyrobp	4.72049118805144e-40	-1.85235457415266	0.03	0.277	6.33065073229579e-36
Esyt2	5.0190561642521e-40	0.409423499360073	0.517	0.251	6.73105622187849e-36
Olfm1	5.21382045420625e-40	0.278748220464228	0.317	0.097	6.99225461113601e-36
Dmpk	6.06600689889596e-40	0.309591677475114	0.284	0.085	8.13512185210937e-36
Fkbp1a	7.03362229836499e-40	0.304864127001979	0.777	0.47	9.43279086433729e-36
St14	9.91328132759313e-40	-0.840788088605224	0.015	0.257	1.32947015884351e-35
Rai14	1.3286190716029e-39	0.363843602326825	0.404	0.162	1.78181103692665e-35
Itga6	1.37390231217741e-39	-0.860885820674258	0.038	0.29	1.84254039086113e-35
Lpp	1.41327667156048e-39	0.395008225890793	0.594	0.304	1.89534534422976e-35
Lman1	2.14709831370508e-39	0.39907463065791	0.535	0.257	2.87947354850988e-35
Fam195b	2.30113619731796e-39	0.376514987697172	0.488	0.221	3.08605375422311e-35
B2m	2.97603399831092e-39	-0.797564840633864	0.97	0.931	3.99115919513478e-35
Tanc1	3.55539076393437e-39	0.327996394154913	0.322	0.11	4.76813455351238e-35
Ptgs2	3.64387896675516e-39	0.353780887063646	0.657	0.347	4.88680608231535e-35
Ugcg	4.64834147820896e-39	0.28986120222664	0.599	0.287	6.23389075642604e-35
Ppfibp1	4.93883662375512e-39	0.26162195898873	0.511	0.223	6.623473796118e-35
Slc35f5	5.72230922426879e-39	0.306241979712462	0.394	0.154	7.67418890066688e-35
Tmed9	7.01036142150056e-39	0.360323738715855	0.823	0.522	9.4015957023744e-35
X1810055G02Rik	1.02888455002268e-38	0.335563051740201	0.31	0.105	1.37983707003542e-34
Myl6	1.27832045538354e-38	0.363944463257205	0.826	0.534	1.71435556271486e-34
Golt1b	1.28245526377212e-38	0.332805059950459	0.417	0.171	1.7199007542448e-34
Tnfrsf1a	1.35693838802156e-38	0.271041798979769	0.65	0.331	1.81979007217571e-34
Slc7a6	1.35721127928262e-38	0.267652363359657	0.274	0.083	1.82015604664592e-34
Cxcl1	1.81224813402451e-38	0.272542778780122	0.87	0.607	2.43040597254027e-34
Plek	2.0491322036882e-38	-1.79715345778507	0.028	0.266	2.74809119836624e-34
Cd276	2.44147381919855e-38	0.34559205705913	0.343	0.125	3.27426053892718e-34
Fcer1g	4.6123267637814e-38	-1.71843475740031	0.018	0.253	6.18559142290724e-34
Adam9	5.5837147752666e-38	0.337486955558162	0.534	0.255	7.48831988511004e-34
Ssr2	5.68749343693295e-38	0.366798942339808	0.778	0.464	7.62749744827078e-34
Ext2	7.60109736838405e-38	0.349384333125656	0.47	0.213	1.01938316807399e-33
Impact	1.17018009399822e-37	0.292069955822474	0.432	0.177	1.56932852406101e-33
Ier3ip1	1.29463417561525e-37	0.361726133517281	0.708	0.409	1.73623389291761e-33
Meis3	1.54711337074327e-37	0.261929735258588	0.266	0.078	2.07483374150379e-33
Ttyh2	2.32373584176331e-37	0.289231906694631	0.33	0.114	3.11636213738877e-33
App	2.38580457826675e-37	0.322036106426102	0.883	0.606	3.19960251991354e-33
Lgalsl	2.75373604554012e-37	0.277541822344438	0.286	0.091	3.69303541067385e-33
Bag3	3.23907681093006e-37	0.362184906740518	0.713	0.416	4.34392591113831e-33
Gpc4	3.41948174094593e-37	0.273276762225584	0.31	0.107	4.58586696278259e-33
Wipi1	3.75394243332878e-37	0.309241348042112	0.309	0.107	5.03441219733723e-33
Kctd10	4.37130716106958e-37	0.325698081242758	0.547	0.264	5.86236003371042e-33
Enah	4.40145824661787e-37	0.293455905735253	0.383	0.152	5.90279565453923e-33
Pdxdc1	1.07632771465852e-36	0.267264771603882	0.427	0.182	1.44346309812854e-32
Pitrm1	1.10894367554354e-36	0.325116198817851	0.33	0.118	1.48720436327144e-32
Mtss1	1.21358898100933e-36	-0.798784074719102	0.025	0.257	1.62754418243161e-32
Mettl9	1.79505374369186e-36	0.280670258169254	0.463	0.207	2.40734657566515e-32
Tinagl1	1.85333090282588e-36	-0.961609270316905	0.038	0.271	2.48550207377979e-32
Sorcs2	3.50829369280132e-36	0.263559662576655	0.296	0.098	4.70497267141585e-32
Ccnd1	3.51005038467472e-36	-1.1198896340819	0.054	0.293	4.70732857088727e-32
Tgfbr2	5.51386391345951e-36	0.320895709888652	0.662	0.36	7.39464289434055e-32
Lilr4b	1.03874259056864e-35	-1.82771237336671	0.054	0.284	1.3930576882116e-31
Cyp51	1.48595202897037e-35	0.282990262137533	0.346	0.131	1.99281026605216e-31
Rusc2	2.34982280550028e-35	0.263067875167805	0.271	0.086	3.15134736445643e-31
Bmpr2	2.56765367547853e-35	0.294476562186479	0.45	0.205	3.44348034418426e-31
Tm7sf3	2.62331992565449e-35	0.288413022579801	0.294	0.1	3.51813435229524e-31
Ppa1	3.31739212577981e-35	0.345038097129532	0.527	0.259	4.44895457988331e-31
Slc39a13	3.4398106186068e-35	0.265097189620006	0.338	0.125	4.61313002061358e-31
Srprb	3.57655248020037e-35	0.301606342890084	0.471	0.217	4.79651453119672e-31
H3f3b	4.21719951600636e-35	-0.592566882779863	0.885	0.826	5.65568627091613e-31
Asph	4.32959851352595e-35	0.29140655609074	0.343	0.132	5.80642456648965e-31
Prkcdbp	5.54750235107841e-35	0.298755740859579	0.465	0.21	7.43975540303125e-31
Gna11	8.24915005410723e-35	0.254388732205402	0.442	0.192	1.10629351375632e-30
Acp5	9.86584259329451e-35	-1.24050213367255	0.105	0.342	1.32310815018673e-30
Serf2	9.89280192721351e-35	0.266728674594056	0.565	0.279	1.3267236664586e-30
Ddb1	1.36231052217936e-34	0.32088230215753	0.857	0.556	1.82699464129475e-30
Epha2	1.55295195241855e-34	-1.07613399450119	0.115	0.347	2.08266386338852e-30
Copg1	1.56123114842066e-34	0.294660179562598	0.578	0.302	2.09376709314695e-30
