p_val	avg_logFC	pct.1	pct.2	p_val_adj
Dap	1.09483764755502e-19	-0.615040174962082	0.061	0.478	1.46828676913604e-15
Csnk1d	1.30815781586948e-19	-0.601944069941927	0.095	0.533	1.75437044686256e-15
Psap	1.3147427604643e-19	-0.503740103065693	0.197	0.689	1.76320151605868e-15
Wwtr1	1.35777858121952e-19	-0.998933139876108	0.027	0.408	1.8209168552735e-15
Hspa8	1.36589611027733e-19	-0.670909007457974	0.075	0.503	1.83180327349293e-15
Snrpb	1.48109593923012e-19	-0.601876483213747	0.129	0.593	1.98629776410152e-15
Mlf2	1.57571873048598e-19	-0.567366188972052	0.075	0.502	2.11319638945475e-15
Prelid1	1.57748755678192e-19	-0.454061610873891	0.068	0.487	2.11556856240024e-15
Sod1	1.63000868947025e-19	-0.701401569244297	0.116	0.56	2.18600465344856e-15
Glud1	2.04558570618655e-19	-0.811288312428396	0.054	0.457	2.74333499056678e-15
Gpi1	2.0536288051551e-19	-0.643385746189844	0.075	0.492	2.7541215905935e-15
Cox6b1	2.16563040730442e-19	-0.609786350448257	0.136	0.589	2.90432693923596e-15
Nars	2.82156117221705e-19	-0.694398803415956	0.061	0.475	3.78399568806029e-15
Col16a1	3.28180559669837e-19	-1.10752793682582	0.027	0.402	4.40122948573218e-15
Psmb4	3.55212242492456e-19	-0.737626132867803	0.095	0.524	4.76375138406633e-15
Itgam	3.76737203415584e-19	1.39360321763208	0.265	0.073	5.05242263500639e-15
Pdcd6	3.78155565036229e-19	-0.782468417476227	0.054	0.451	5.07144428270087e-15
Hdgf	3.91390248096348e-19	-0.548653535025621	0.082	0.509	5.24893461722012e-15
Palld	3.95852974448232e-19	-1.0991851249634	0.027	0.408	5.30878424032525e-15
Etf1	4.84723594343653e-19	-0.28221947083681	0.122	0.569	6.50062812374272e-15
Dnaja2	4.9428254237572e-19	-0.619901479546142	0.075	0.49	6.62882317580078e-15
X9530068E07Rik	5.08659193378332e-19	-0.589109754059676	0.075	0.486	6.8216284423968e-15
Timp1	6.38005840205205e-19	-1.26845811830806	0.075	0.482	8.556296322992e-15
Clic1	6.41177237855152e-19	-0.433552325348414	0.129	0.602	8.59882793687544e-15
Timp2	6.50253961939287e-19	-0.857360305943681	0.088	0.51	8.72055588356778e-15
Nisch	6.60224526149845e-19	-0.554265393865846	0.068	0.475	8.85427112019557e-15
Atp5h	7.20846512740337e-19	-0.780420988273773	0.082	0.492	9.66727258236066e-15
Crip2	7.62520435732299e-19	-1.03102162767091	0.061	0.462	1.02261615636059e-14
Sec31a	7.77243964608814e-19	-0.676436210258117	0.048	0.44	1.04236188093688e-14
Spcs1	8.26704026722745e-19	-0.813858436764118	0.041	0.42	1.10869277023787e-14
Psmd3	8.53644767733608e-19	-0.734708025429415	0.048	0.445	1.14482299800754e-14
Psmd8	1.05350989549606e-18	-0.523916907053859	0.075	0.49	1.41286212084976e-14
Banf1	1.10008195555499e-18	-0.799533639661104	0.054	0.456	1.47531991059479e-14
Ncl	1.1141756132271e-18	-0.510027328345845	0.116	0.564	1.49422091489887e-14
Postn	1.32816280286719e-18	-2.96023618859146	0.02	0.387	1.78119913492518e-14
Ppia	1.34947014180137e-18	-0.803470621691846	0.088	0.505	1.80977440716982e-14
Ndrg1	1.47295554483328e-18	-0.86899970846515	0.136	0.577	1.97538068117591e-14
Tnc	1.58685597327546e-18	-1.72061785012152	0.061	0.452	2.12813254575972e-14
Igfbp4	1.64072715161273e-18	-1.88564799189698	0.041	0.411	2.20037918302784e-14
Arhgdia	1.83985725589609e-18	-0.337146176805495	0.204	0.711	2.46743256588225e-14
Cyr61	1.85649138139199e-18	-1.69737449276362	0.041	0.419	2.4897405915848e-14
Tapbp	1.89494621150132e-18	-0.523859911970781	0.109	0.543	2.54131236424442e-14
Txndc5	1.96219643646395e-18	-0.930108431208277	0.034	0.407	2.6315016409418e-14
Rab18	1.96499309430693e-18	-0.799210849876359	0.027	0.398	2.63525223877503e-14
Saraf	1.96680494459719e-18	-0.708811405319983	0.068	0.469	2.63768211119929e-14
Uqcr11	2.2141548829002e-18	-0.796784490158546	0.048	0.425	2.96940311345745e-14
Cox8a	2.25464263726685e-18	-0.281122467310732	0.177	0.655	3.02370124083857e-14
H13	2.30787911303072e-18	-0.568696995808185	0.109	0.538	3.0950966784855e-14
Fosl1	2.45677873760972e-18	-1.05357568013407	0.041	0.424	3.29478596500839e-14
Vdac2	2.52848136709681e-18	-0.420967384799044	0.116	0.553	3.39094636141353e-14
Klf4	2.53523412559874e-18	-0.809053845712212	0.088	0.491	3.40000248584047e-14
Glmp	2.61310476564543e-18	-0.643057834373401	0.068	0.461	3.50443480120709e-14
Axl	2.76216895757724e-18	-0.870473992780449	0.061	0.455	3.70434478900684e-14
Rpn1	2.84079132241853e-18	-0.515155235573254	0.082	0.495	3.8097852424955e-14
Mir703	3.20178246474715e-18	-0.561444282347197	0.068	0.469	4.2939104634724e-14
Map1lc3a	3.31937676212633e-18	-0.80517281181215	0.034	0.399	4.45161617568763e-14
Atpif1	3.36110859944132e-18	-0.795752058790969	0.061	0.444	4.50758274271076e-14
Atp5e	3.39106223693005e-18	-0.343038018426136	0.177	0.657	4.54775356594689e-14
Ckap4	3.58414937131295e-18	-1.07947779862179	0.027	0.393	4.80670272186779e-14
Nupr1	3.73877908451303e-18	-1.17433819368231	0.048	0.435	5.01407663024043e-14
Tmem59	3.931970039411e-18	-0.566377026177304	0.129	0.57	5.27316501985409e-14
Eif6	4.0141237633666e-18	-0.530385121340495	0.102	0.532	5.38334137905095e-14
Sgk1	4.0704274490355e-18	-0.403470816539086	0.218	0.688	5.45885025190151e-14
Pdcd6ip	4.32020675130932e-18	-0.420037172513326	0.122	0.565	5.79382927418093e-14
Txndc17	4.35637589276781e-18	-0.593012867065194	0.068	0.466	5.84233570979091e-14
Pomp	5.22636095324274e-18	-0.331697814683994	0.095	0.512	7.00907267439384e-14
Rad23b	5.34269072307023e-18	-0.784470612858219	0.054	0.434	7.16508252870949e-14
Igsf8	5.92366719344985e-18	-0.805190490424438	0.048	0.431	7.9442300731356e-14
Rabggtb	6.01431122116609e-18	-0.805782182393421	0.041	0.413	8.06579277870585e-14
Myeov2	6.03531000281747e-18	-0.707743386930406	0.034	0.394	8.0939542447785e-14
Cyb5r3	6.07636671546855e-18	-0.638501304709259	0.061	0.461	8.14901540211488e-14
Lmnb1	6.53480276231068e-18	1.78251367641896	0.333	0.122	8.76382398453485e-14
Hspb1	7.4232101520628e-18	-1.62508965596528	0.048	0.42	9.95526713493143e-14
Aff4	7.66106083282696e-18	-0.689093483381428	0.054	0.435	1.02742486829042e-13
Ywhab	8.01865513575512e-18	-0.564929993213615	0.122	0.553	1.07538184025612e-13
Zc3h11a	8.11109956675301e-18	-0.502333073218424	0.116	0.535	1.08777956289725e-13
Tram1	8.87168557157458e-18	-0.763033100847517	0.048	0.415	1.18978175200387e-13
Hnrnpl	8.95521541157471e-18	-0.823106759174888	0.054	0.434	1.20098393884628e-13
Gnb1	1.02025469825716e-17	-0.291690905176348	0.19	0.686	1.36826357583268e-13
Atp5j	1.04634303648151e-17	-0.758992581715944	0.075	0.46	1.40325064622536e-13
Gja1	1.07306273025407e-17	-1.11753469705037	0.027	0.395	1.43908442754373e-13
Nme1	1.07614781053649e-17	-0.716433386541858	0.075	0.479	1.44322182871048e-13
Psmd1	1.08407988042166e-17	-0.694619590920486	0.061	0.44	1.45385952763349e-13
Gsto1	1.12653668408383e-17	-1.03746840563862	0.061	0.446	1.51079834702483e-13
Cct5	1.13522241484736e-17	-0.701789690590316	0.061	0.444	1.52244678055179e-13
Edf1	1.18873977912882e-17	-0.659503574325731	0.088	0.494	1.59421891778966e-13
Grcc10	1.20473386222086e-17	-0.856477344589559	0.034	0.402	1.6156685826244e-13
Gpx1	1.26157109035882e-17	-0.409902143879483	0.252	0.756	1.69189298928022e-13
Baiap2	1.27601743923093e-17	-0.338243711620238	0.068	0.46	1.7112669877526e-13
Prkcsh	1.35213567691986e-17	-0.685646375317996	0.075	0.458	1.81334915631723e-13
Ifitm3	1.36443973753043e-17	-0.579006104707945	0.184	0.622	1.82985013200206e-13
Drap1	1.37489166221366e-17	-0.666875462671811	0.068	0.458	1.84386720819474e-13
C5ar1	1.47378935602753e-17	1.52021129025953	0.293	0.095	1.97649890536852e-13
Cct3	1.52190082543032e-17	-0.553515919315347	0.075	0.462	2.04102119698461e-13
Minos1	1.62545484842669e-17	-0.456868184557149	0.109	0.514	2.17989749722503e-13
Eif4g2	1.63978499198173e-17	-0.548013967657426	0.231	0.741	2.1991156527467e-13
Ak1	1.754868919726e-17	-0.832951678476192	0.054	0.437	2.35345470824454e-13
Eif3i	1.78817763375834e-17	-0.805263681878451	0.048	0.418	2.39812502463331e-13
Fis1	2.03342711220347e-17	-0.420195401158731	0.075	0.465	2.72702910017608e-13
Ppp1r14b	2.03446629232379e-17	-0.779444641602514	0.054	0.433	2.72842274463543e-13
Myl12a	2.10801647698384e-17	-0.556960168496774	0.34	0.837	2.82706089728303e-13
Nap1l1	2.14625739867309e-17	-0.661538472317769	0.054	0.434	2.87834579736048e-13
Srsf6	2.29318367586375e-17	-0.346403707341199	0.136	0.577	3.07538862770088e-13
Tspo	2.74757158674799e-17	-0.456962019312413	0.116	0.543	3.68476825498773e-13
Ece1	2.76556866374782e-17	-0.890397882018284	0.041	0.393	3.7089041349522e-13
Crispld2	2.93002292264408e-17	-1.48841462021705	0.02	0.372	3.92945374155797e-13
Chic2	2.97258280562794e-17	-0.538753989814633	0.061	0.44	3.98653080062764e-13
Hnrnpu	3.06770650970251e-17	-0.49023981312035	0.17	0.633	4.11410120016204e-13
Ywhae	3.15186345024239e-17	-0.299371809679865	0.204	0.72	4.22696407312006e-13
Slc39a7	3.16513200970198e-17	-0.374161444509721	0.075	0.468	4.24475853821132e-13
Aamp	3.19609707356701e-17	-0.526838589108162	0.082	0.471	4.28628578536071e-13
Hspg2	3.33982354370075e-17	-1.15301826537244	0.027	0.377	4.47903735445707e-13
Hbegf	3.45994869931478e-17	-0.803778643128194	0.109	0.512	4.64013720065105e-13
Ube2d3	3.64814916663043e-17	-0.26917208053631	0.19	0.678	4.89253284736807e-13
Morf4l2	3.80524267633422e-17	-0.467520626564884	0.068	0.449	5.10321095323182e-13
Smdt1	3.81278019204639e-17	-0.583554337489833	0.061	0.43	5.11331951555341e-13
Uba1	3.86796838147122e-17	-0.387678353137613	0.122	0.56	5.18733239639105e-13
Sh3bgrl3	3.89027900883977e-17	-0.476693443236143	0.129	0.548	5.21725317875502e-13
Mgst1	4.32524653628939e-17	-1.04567158015545	0.02	0.372	5.8005881298177e-13
Ptov1	5.39433267073617e-17	-0.667027920448438	0.048	0.408	7.23433954472427e-13
Ctbp1	5.57632917346423e-17	-0.5384721486841	0.041	0.399	7.47841505453288e-13
Ptma	6.69630888423874e-17	-0.364790482562413	0.088	0.485	8.98041984465257e-13
Xist	6.7359700811436e-17	-0.300865786650597	0.177	0.621	9.03360947582168e-13
Atp5f1	6.79934495525612e-17	-0.307958881748433	0.129	0.553	9.11860151949398e-13
Plet1	6.8651887484749e-17	-1.87825661215809	0.061	0.416	9.20690463057969e-13
Stat3	6.91893242544122e-17	-0.440419634150863	0.197	0.663	9.27898027575922e-13
Sub1	7.39123902913105e-17	-0.66818851019371	0.109	0.501	9.91239066196765e-13
Krtcap2	7.77301281094233e-17	-0.75254198483856	0.061	0.423	1.04243874807548e-12
Arf6	7.80468043228165e-17	-0.387154855601955	0.116	0.534	1.04668569277329e-12
Tspan4	7.98633495908766e-17	-0.971204244025621	0.014	0.351	1.07104738136325e-12
Dynlrb1	8.29757279580253e-17	-0.433424693587006	0.061	0.43	1.11278748764508e-12
Uqcrq	8.3755364541588e-17	-0.520816781969814	0.095	0.491	1.12324319386724e-12
Aes	8.56265474183811e-17	-0.861900528859674	0.034	0.387	1.14833762742791e-12
Ube2r2	9.98931130174177e-17	-0.540394136293372	0.061	0.429	1.33966653867659e-12
Myadm	1.03499824766085e-16	-0.691536687949649	0.061	0.439	1.38803614993797e-12
Fos	1.05682910522348e-16	-1.05819728130281	0.156	0.562	1.41731351301521e-12
Nfkbid	1.11058572609693e-16	1.84655806138943	0.265	0.082	1.4894065172686e-12
Plat	1.1174428540919e-16	-1.0895067162009	0.027	0.37	1.49860261162265e-12
Pld3	1.12619327885103e-16	-0.750679343782945	0.054	0.415	1.51033780626712e-12
Ergic3	1.1453100535957e-16	-0.675879937546047	0.061	0.424	1.53597531287719e-12
Gsn	1.14739922003399e-16	-0.810924761396335	0.129	0.548	1.53877709398758e-12
Atox1	1.19146719908395e-16	-0.347299282205174	0.17	0.615	1.59787666069148e-12
Tbca	1.22017807678259e-16	-0.472251056146654	0.061	0.436	1.63638081877314e-12
Map1lc3b	1.24062726601476e-16	-0.450053618502808	0.095	0.476	1.66380522645239e-12
Ywhag	1.28470229259939e-16	-0.540128444494095	0.122	0.551	1.72291424460504e-12
Wfdc17	1.29142011067922e-16	1.8424699243334	0.299	0.101	1.7319235104319e-12
Tfg	1.30248714041996e-16	-0.765109764335683	0.041	0.387	1.74676550401721e-12
Vdac1	1.30458794818878e-16	-0.643506713452223	0.041	0.403	1.74958289731597e-12
Sdf2	1.34052253895952e-16	-0.673936608968133	0.061	0.43	1.79777477699861e-12
Fstl1	1.3613588087727e-16	-2.476494641132	0.007	0.34	1.82571829844507e-12
Ubqln1	1.40553794724347e-16	-0.779239495142087	0.041	0.389	1.88496694104822e-12
Serpine1	1.46153847055196e-16	-1.44949029797684	0.034	0.384	1.96006924285724e-12
Slc25a5	1.52199428029528e-16	-0.327810178458425	0.15	0.591	2.041146529304e-12
Phlda1	1.5393540189803e-16	-0.62926103376685	0.211	0.651	2.06442767485448e-12
Manf	1.57681264400239e-16	-0.264254255108203	0.136	0.562	2.11466343687161e-12
Tecr	1.67187658958507e-16	-0.76534211862823	0.061	0.426	2.24215369429254e-12
Ssr3	1.76574504062679e-16	-0.306389166194298	0.15	0.583	2.36804067398458e-12
Tm9sf3	1.83696020902771e-16	-0.271282810882835	0.109	0.517	2.46354733632706e-12
Dhx9	1.85248328038409e-16	-0.726001815665355	0.048	0.398	2.48436532732311e-12
Ptprs	1.89185416597085e-16	-0.720916125194914	0.034	0.377	2.53716562198351e-12
Cyth2	1.91773934802708e-16	-0.800214565531303	0.041	0.382	2.57188023963912e-12
Ghitm	1.922199268672e-16	-0.453040789251008	0.082	0.461	2.57786143921602e-12
Nenf	1.97343145451295e-16	-0.809842381322339	0.02	0.354	2.64656892364732e-12
Sec62	1.99745941735151e-16	-0.459356279659589	0.095	0.485	2.6787928246101e-12
Prdx2	2.14854370490553e-16	-0.793155846282652	0.048	0.399	2.88141196264881e-12
Cdc37	2.15438857728129e-16	-0.561728746327715	0.075	0.447	2.88925052099194e-12
Elavl1	2.20420338239901e-16	-0.541655160610583	0.054	0.414	2.95605715613531e-12
Fermt2	2.21894625319029e-16	-0.800344089935346	0.02	0.362	2.9758288201535e-12
Spcs2	2.24516053687013e-16	-0.601035928430852	0.061	0.423	3.01098479599653e-12
Eif3k	2.40303949616727e-16	-0.557672999787457	0.068	0.434	3.22271626830992e-12
Tln1	2.54453802104852e-16	-0.339560170423856	0.116	0.519	3.41247994002817e-12
Ndufa13	2.66145369538393e-16	-0.491249199174718	0.075	0.447	3.56927555087939e-12
Tgfbr2	3.11431166962813e-16	-0.654318110702123	0.075	0.435	4.17660338013828e-12
Eif2s2	3.26342878525234e-16	-0.665842993525708	0.048	0.397	4.37658434390191e-12
Ldha	3.32486374519576e-16	-0.44576633830433	0.259	0.749	4.45897476868203e-12
Epcam	3.35841529959618e-16	-1.51579905161064	0.048	0.391	4.50397075828844e-12
Ifi27	3.64148388055826e-16	-0.782986938568197	0.034	0.382	4.88359403221668e-12
Ostc	3.73420667366048e-16	-0.676585261414829	0.068	0.431	5.00794457004607e-12
Stip1	3.79779376385268e-16	-0.581873840067245	0.041	0.391	5.09322121670283e-12
Ndufa2	4.16330308127448e-16	-0.338619596480293	0.088	0.467	5.58340576229721e-12
Zwint	4.56938333867317e-16	-0.754712456399588	0.048	0.392	6.12799999549458e-12
Ptges3	5.05680797063152e-16	-0.645989692886555	0.054	0.412	6.78168516941393e-12
Eif4a1	5.12332479466496e-16	-0.322850203768116	0.177	0.641	6.87089088212518e-12
Rheb	5.14063174532714e-16	-0.422253039590147	0.109	0.502	6.89410123365823e-12
Itgav	5.1505506593054e-16	-0.820095357380775	0.061	0.417	6.90740348919448e-12
Fasn	5.19987782373707e-16	-0.800166391219623	0.027	0.359	6.97355614941379e-12
Hsbp1	5.33413982135016e-16	-0.459713017129088	0.082	0.451	7.1536149144127e-12
Atp1a1	6.03299277816514e-16	-0.357276490112508	0.122	0.534	8.09084661479726e-12
Map2k2	6.5575755648932e-16	-0.621712166294528	0.082	0.441	8.79436459007827e-12
Dctn2	6.91840819870533e-16	-0.559407938597442	0.068	0.427	9.27827723528372e-12
Ano6	6.91940516269694e-16	-0.691019404431198	0.048	0.397	9.27961426369286e-12
Rpl36al	6.98619590056895e-16	-0.761448855254183	0.02	0.348	9.36918732225302e-12
Sptbn1	7.38801415667128e-16	-0.491541705733374	0.061	0.414	9.90806578551186e-12
Hspb8	7.4782342020961e-16	-1.06337114527332	0.027	0.355	1.00290598884311e-11
Tor1aip2	7.57758465099505e-16	-0.612714713249113	0.048	0.397	1.01622987754495e-11
Vkorc1	7.69769701393443e-16	-0.776396249042802	0.027	0.354	1.03233814653875e-11
Nbl1	7.86144568333077e-16	-1.17867802463906	0.034	0.36	1.05429848059149e-11
Os9	8.43144321778524e-16	-0.518830057426283	0.082	0.447	1.13074084993718e-11
S100a16	8.67134501842496e-16	-0.813113725420151	0.068	0.433	1.16291408042097e-11
Lgals3bp	9.05090668813691e-16	-0.957155626899979	0.027	0.361	1.21381709594604e-11
Bgn	9.12699167385027e-16	-2.89465464610178	0.02	0.342	1.22402085338006e-11
Lman2	9.35994754503917e-16	-0.474065166939956	0.082	0.442	1.2552625652652e-11
Cttn	9.38657806173072e-16	-0.797499840201611	0.041	0.38	1.25883398385871e-11
Ext1	9.92065469354987e-16	-0.512689568729659	0.061	0.425	1.33045900095197e-11
Rbbp6	1.03665301281416e-15	-0.374532421785461	0.075	0.434	1.39025535548507e-11
Cox5a	1.06867799130537e-15	-0.35404371731496	0.129	0.526	1.43320405413963e-11
Clcn4.2	1.07217432473508e-15	-0.74007359272374	0.02	0.346	1.43789298690222e-11
Sphk1	1.08452025638359e-15	-0.652850621848275	0.034	0.362	1.45445011583603e-11
Col4a2	1.10169191351345e-15	-1.46279580109719	0.041	0.375	1.47747902521288e-11
Sec13	1.14578372339913e-15	-0.509995251669102	0.054	0.41	1.53661055145057e-11
X2410006H16Rik	1.18346170853499e-15	-0.485770695737513	0.088	0.459	1.58714049731628e-11
Thy1	1.19457730791044e-15	-1.84512904454292	0.007	0.325	1.60204762763869e-11
Gpc1	1.29371091401645e-15	-0.836596631929663	0.048	0.381	1.73499570678747e-11
Lamb1	1.31901104992468e-15	-0.844942857621862	0.041	0.378	1.76892571905398e-11
Ipo5	1.34885379394301e-15	-0.742273881602931	0.027	0.354	1.80894782305697e-11
Eif4g3	1.36220676607682e-15	-0.723376951737083	0.041	0.37	1.82685549398562e-11
Rbbp7	1.41252889314945e-15	-0.759043821651212	0.027	0.359	1.89434249860273e-11
Uqcr10	1.4256064602311e-15	-0.483261725282495	0.054	0.394	1.91188082381593e-11
Ndufa4	1.4749724902966e-15	-0.429266723336638	0.075	0.434	1.97808560673677e-11
Spsb1	1.51794440767326e-15	-0.89465718452354	0.027	0.354	2.03571524513061e-11
Syngr2	1.55543289839973e-15	-0.90406236355218	0.048	0.389	2.08599106004388e-11
Gpx3	1.55816209393443e-15	-1.55449008828579	0.007	0.329	2.08965118417547e-11
Myh9	1.58032206557276e-15	-0.401345872784893	0.17	0.612	2.11936992213963e-11
Nid1	1.72620947481797e-15	-1.41238774171359	0.007	0.325	2.31501952667838e-11
Ran	1.74457976052321e-15	-0.433465520893342	0.095	0.472	2.33965591683767e-11
Oat	1.99388870117822e-15	-0.52922538859947	0.068	0.42	2.67400413715011e-11
Cct4	2.10790331085841e-15	-0.619796426336704	0.068	0.427	2.82690913019221e-11
Tcp1	2.26510295699358e-15	-0.54574983703263	0.048	0.387	3.0377295756241e-11
Shisa5	2.27669579261824e-15	-0.326018909530004	0.15	0.561	3.05327672748032e-11
Acly	2.3641900044494e-15	-0.616794075276226	0.041	0.371	3.17061521496709e-11
Cnn2	2.4287770777298e-15	-0.887613062462785	0.048	0.387	3.25723293894344e-11
Csnk1a1	2.46761287999347e-15	-0.38720457033517	0.122	0.509	3.30931563335924e-11
Jup	2.58100060565496e-15	-0.970688212821156	0.034	0.364	3.46137991224386e-11
Sfpq	2.62902198020731e-15	-0.402628057408418	0.17	0.592	3.52578137765602e-11
Serping1	2.67173135771362e-15	-2.35109858295408	0.014	0.327	3.58305892382974e-11
Tmem176a	2.75186686496254e-15	-0.809799386675601	0.061	0.398	3.69052865260126e-11
Taf10	2.76019821619341e-15	-0.377320713894079	0.075	0.431	3.70170182773698e-11
Col5a2	2.83100923854661e-15	-2.43890721413394	0.027	0.343	3.79666648981485e-11
Ltbp3	3.07053568272804e-15	-0.558750015216388	0.041	0.378	4.11789540410658e-11
Ndufs2	3.1575142586198e-15	-0.704726862512063	0.034	0.361	4.23454237223501e-11
Uqcrfs1	3.20539791266251e-15	-0.752118258689785	0.061	0.401	4.29875914067169e-11
Atxn2l	3.40053565830168e-15	-0.358756751075013	0.068	0.418	4.56045837134839e-11
Pros1	3.50424088705233e-15	-0.830869262554001	0.027	0.344	4.69953745362588e-11
Lgals9	3.54075834168075e-15	-0.768671161910895	0.054	0.39	4.74851101202805e-11
Snrnp70	3.58473943475466e-15	-0.291294080420602	0.129	0.523	4.80749405594948e-11
Phb2	3.71062414600535e-15	-0.588249406626524	0.061	0.408	4.97631804220777e-11
Myc	3.77654933234209e-15	-1.00535160475674	0.027	0.343	5.06473030960398e-11
Ndufa11	3.99133524270829e-15	-0.733068437986639	0.041	0.375	5.35277969399609e-11
Plod3	4.08277969776943e-15	-0.522167351494677	0.075	0.424	5.47541585267858e-11
Slc15a3	4.23312825565737e-15	1.35311422458165	0.401	0.187	5.6770483036621e-11
Dynll1	4.26178492635383e-15	-0.378051902919828	0.163	0.583	5.71547976473312e-11
Pofut2	4.31351381683298e-15	-0.609070450939332	0.054	0.391	5.78485337975471e-11
Oaf	4.42504550864469e-15	-1.02235748948907	0.027	0.344	5.93442853164339e-11
Eif4h	4.76429774131217e-15	-0.314192629812061	0.143	0.562	6.38939970087376e-11
Csn3	5.03112646654499e-15	-2.27748724821043	0.095	0.436	6.74724370428349e-11
Cfl1	5.04343843426962e-15	-0.288738102382522	0.265	0.765	6.76375528419899e-11
Cct6a	5.26457243608333e-15	-0.580543877942121	0.061	0.411	7.06031809403136e-11
Col6a1	5.75985121951016e-15	-2.30997477742218	0.02	0.328	7.72453647048507e-11
Eif4b	5.83873932055085e-15	-0.426698431102436	0.054	0.391	7.83033330279075e-11
Sdf4	5.8810667000537e-15	-0.414984265857657	0.095	0.461	7.88709855144201e-11
Reep5	5.88503629099618e-15	-0.663747141899592	0.054	0.387	7.89242216985498e-11
Mlec	5.9352060854954e-15	-0.536925540789004	0.034	0.361	7.95970488125789e-11
Fat1	6.016925445219e-15	-0.779565023197258	0.034	0.359	8.0692987145832e-11
Col6a2	6.36430275895178e-15	-2.19594775897489	0.007	0.313	8.53516643003023e-11
Rer1	6.39429002827659e-15	-0.487632911504216	0.048	0.384	8.57538235692174e-11
Cltb	6.43198708157687e-15	-0.736313227233064	0.048	0.372	8.62593787510274e-11
Csnk1e	6.64510878126615e-15	-0.576785811653454	0.048	0.377	8.91175538655603e-11
Ugdh	6.80604942259041e-15	-1.07664323588328	0.034	0.353	9.127592880636e-11
Cmpk1	7.06004443740995e-15	-0.484969324690581	0.068	0.415	9.46822559501049e-11
Cdk4	7.42279815712073e-15	-0.609549443304157	0.041	0.369	9.95471460851461e-11
Igfbp3	7.45179883012066e-15	-1.79440603122911	0.027	0.343	9.99360741107482e-11
Smad7	7.57259745004832e-15	-0.408946864818859	0.122	0.512	1.01556104402598e-10
Supt5	8.03075332897277e-15	-0.311696432986101	0.075	0.428	1.07700432894854e-10
Eif1a	8.12819082488523e-15	-0.3739748993855	0.088	0.458	1.09007167152536e-10
Aco2	8.35507195701053e-15	-0.564692580958029	0.048	0.384	1.12049870015468e-10
Col3a1	8.51325798015016e-15	-3.18361727889628	0.034	0.341	1.14171302771794e-10
Zfp36l1	8.52900956475928e-15	-0.289067803981516	0.184	0.599	1.14382547272987e-10
Tcp11l2	9.43567800746284e-15	-0.652934272520474	0.041	0.361	1.26541877758084e-10
Tubb4b	9.63515640299244e-15	-0.761847414631009	0.048	0.377	1.29217082520532e-10
Rnase4	1.04225890328754e-14	-1.12826107056226	0.027	0.34	1.39777341519893e-10
Aprt	1.06597735746307e-14	-0.325314938984567	0.102	0.472	1.42958223409373e-10
Kcmf1	1.11379164738613e-14	-0.519041902419176	0.082	0.434	1.49370597830955e-10
Eif3c	1.13692476330587e-14	-0.52060515447421	0.048	0.372	1.5247298000695e-10
Hivep2	1.1431965748839e-14	-0.790395215487787	0.034	0.348	1.5331409265768e-10
Ykt6	1.18736631676509e-14	-0.429330618188497	0.061	0.394	1.59237696741366e-10
Cox7a2	1.23529996829741e-14	-0.324719442082623	0.088	0.445	1.65666078748365e-10
Dag1	1.33570062916282e-14	-0.734529969492106	0.027	0.339	1.79130811377025e-10
Ccrn4l	1.35232056944924e-14	-0.616553012012752	0.061	0.395	1.81359711568838e-10
Txnl4a	1.35946971474478e-14	-0.408731107276219	0.116	0.491	1.82318483444422e-10
Ssr1	1.43837288806721e-14	-0.411294899211	0.068	0.413	1.92900188018693e-10
Myof	1.4572988193821e-14	-0.685604713791564	0.041	0.368	1.95438344667333e-10
Gdi2	1.49889339595282e-14	-0.400272924065384	0.129	0.512	2.01016593331232e-10
Ap2s1	1.51562841444244e-14	-0.43920785933224	0.075	0.424	2.03260926660875e-10
Set	1.6464529974294e-14	-0.644551225231104	0.048	0.376	2.20805811485257e-10
Cxcl16	1.77893744058746e-14	-0.453123570834765	0.102	0.463	2.38573300157184e-10
Mmp2	1.82777967712657e-14	-1.65278421497409	0.02	0.329	2.45123532499445e-10
S100a1	1.83212972937091e-14	-0.836535176117413	0.027	0.336	2.45706918005933e-10
Eif3l	1.87168229569018e-14	-0.648935200590877	0.048	0.366	2.5101131267501e-10
Fkbp8	2.07796469394152e-14	-0.361912455068071	0.068	0.4	2.78675845104497e-10
Ppp2r1a	2.25144618717659e-14	-0.415124831546206	0.075	0.414	3.01941448162252e-10
Samd4b	2.26746536697276e-14	-0.34759132703237	0.068	0.407	3.04089780364717e-10
Vimp	2.27236525743449e-14	-0.522937652751375	0.068	0.399	3.04746904674539e-10
Swi5	2.34749490086761e-14	-0.53795539108014	0.048	0.36	3.14822541155355e-10
Tmem43	2.42028789955371e-14	-0.67174907349922	0.061	0.389	3.24584810209147e-10
Wls	2.52789442487314e-14	-0.60886493354397	0.048	0.369	3.39015921319737e-10
Anapc5	2.54615118949965e-14	-0.707063151342382	0.027	0.331	3.41464336023798e-10
Cct8	2.56574726393499e-14	-0.583831239919352	0.054	0.38	3.44092365566321e-10
Dnajb1	2.61774160990339e-14	-0.578067456043805	0.048	0.372	3.51065327304144e-10
Ube2z	2.64199751587011e-14	-0.36089705752746	0.068	0.395	3.5431828685334e-10
Sept2	2.7846802173106e-14	-0.572057752957477	0.061	0.385	3.73453463943524e-10
Col1a2	2.79963047966863e-14	-3.12749669023365	0.088	0.389	3.75458443628359e-10
