p_val	avg_logFC	pct.1	pct.2	p_val_adj
Atox1	8.86113931128658e-21	-0.728653836591356	0.225	0.621	1.18836739303664e-16
Map1lc3a	1.33906808757837e-20	-0.608302983720157	0.064	0.405	1.79582421225136e-16
Cdc42se2	1.48644774982e-20	1.26638384417963	0.39	0.18	1.99347507728361e-16
Jun	1.52627449418636e-20	-0.598860581226289	0.225	0.613	2.04688672415332e-16
Tpt1	1.5719238978546e-20	0.436243044028179	0.959	0.906	2.1081071394128e-16
Rpl21	1.73445028494784e-20	0.705537268003396	0.807	0.769	2.32607127714355e-16
Gng12	1.84713696322593e-20	-0.645556593609025	0.078	0.412	2.47719538138229e-16
Gdpd3	1.899491438322e-20	1.17911662489658	0.454	0.23	2.54740796793364e-16
Clic4	2.00989930076128e-20	-0.647807431820889	0.128	0.488	2.69547595225095e-16
Col8a1	2.09735047933451e-20	-1.56407098753406	0.018	0.319	2.81275672783551e-16
Col6a2	2.18324140334167e-20	-2.0316639362989	0.018	0.319	2.92794504602151e-16
Rps11	2.56604014915856e-20	0.72158348775667	0.789	0.787	3.44131644403655e-16
Nbl1	2.60728694967435e-20	-0.964996625326285	0.046	0.367	3.49663252820827e-16
Csf1	2.63336476050855e-20	-1.31481350931204	0.028	0.331	3.53160548031801e-16
Gadd45g	2.66645427799552e-20	-0.886271963073697	0.073	0.413	3.5759818322198e-16
Fscn1	2.7569049317245e-20	-0.96765832383469	0.028	0.334	3.69728520393573e-16
Mcfd2	2.86646836531245e-20	-0.515230162389967	0.073	0.406	3.84422072472053e-16
Lpp	2.87987592094921e-20	-0.591199287295624	0.055	0.382	3.86220159758498e-16
Col12a1	2.91174957828694e-20	-2.12184262170781	0.023	0.324	3.90494735944061e-16
Efemp2	3.16521474987543e-20	-0.906828859768276	0.014	0.313	4.24486950105793e-16
Thbs2	3.18258608182058e-20	-2.18341892578005	0.032	0.333	4.26816619432958e-16
Rpl32	3.23630900470121e-20	0.533194566098306	0.913	0.884	4.34021400620479e-16
Cxcl14	3.35228200903379e-20	-2.00879530163201	0.009	0.305	4.49574540231521e-16
Col7a1	3.56021293742672e-20	-1.2633329018453	0.028	0.333	4.77460157038297e-16
Lcp1	3.78414065325477e-20	0.849419531685917	0.532	0.284	5.07491103007997e-16
Col5a1	3.96569445858433e-20	-1.87453058918619	0.018	0.316	5.31839283840745e-16
Rhob	3.97250498615151e-20	-0.610828328115233	0.06	0.381	5.3275264369278e-16
Slc2a1	4.21425046810298e-20	-0.629992121708233	0.197	0.575	5.65173130277291e-16
Col1a1	4.25101916378464e-20	-2.97660339614772	0.046	0.342	5.70104180055159e-16
Fbn1	4.452046228753e-20	-1.62305418497998	0.023	0.322	5.97063919738064e-16
Rgs2	4.5034085636091e-20	1.35177799014183	0.5	0.284	6.03952122465616e-16
Tspan4	4.7523318021798e-20	-0.841066952090292	0.046	0.357	6.37335217990333e-16
Col1a2	5.59646646478259e-20	-3.22608151523739	0.101	0.396	7.50542117591992e-16
Nid1	5.75071421465577e-20	-1.34350951314706	0.032	0.331	7.71228283327485e-16
Sphk1	5.82589929750668e-20	-0.72487312410332	0.05	0.369	7.81311354788621e-16
Ist1	5.98424349932216e-20	-0.432720108981374	0.115	0.47	8.02546895694095e-16
Lrrc59	6.20083261014104e-20	-0.617199243747251	0.147	0.505	8.31593661346015e-16
Neurl3	7.33459426615723e-20	1.16336720989623	0.284	0.099	9.83642437034347e-16
Vcan	7.34703403842392e-20	-0.843325908452376	0.009	0.302	9.85310734893033e-16
Tubb2b	1.21685030217662e-19	-0.715811961007886	0.005	0.293	1.63191794024907e-15
Serping1	1.23902632660937e-19	-2.20165827566767	0.041	0.333	1.66165820661583e-15
Plekha2	1.24793969076188e-19	1.1233233376403	0.284	0.101	1.67361191928075e-15
Plk3	1.43735208300249e-19	-0.651859856105464	0.096	0.431	1.92763287851465e-15
Nr3c1	1.49841132984467e-19	1.30813466824657	0.463	0.271	2.00951943445469e-15
X1500015O10Rik	1.62015212791334e-19	-1.54882733209929	0.023	0.315	2.17278601874458e-15
Zfp36l1	1.75211812780728e-19	1.23628331006431	0.67	0.573	2.34976562120234e-15
Eif1a	1.80261814225818e-19	-0.535744857180873	0.115	0.465	2.41749119058244e-15
Ccnl1	1.80565625174646e-19	-0.639593197320417	0.248	0.635	2.42156559921718e-15
Angptl2	1.85463430226642e-19	-1.17481985089721	0.028	0.318	2.48725006276949e-15
Gpx3	1.91692567128026e-19	-1.44373349868867	0.037	0.334	2.57078901775396e-15
Ppp1r15a	1.989959329391e-19	-0.549764380542616	0.216	0.61	2.66873445664628e-15
Pcolce	2.06050495967286e-19	-1.40652559408175	0.009	0.295	2.76334320141728e-15
Samd4b	2.21843587848497e-19	-0.543306428948806	0.083	0.415	2.97514435663619e-15
Tnfaip2	2.37887953000223e-19	-1.00820567463718	0.023	0.317	3.19031533768599e-15
Baiap2	2.4548944881171e-19	-0.6949993096791	0.124	0.465	3.29225899801384e-15
Atpif1	2.49604526913564e-19	-0.647243132399376	0.11	0.449	3.3474463104378e-15
Col3a1	2.58168299145875e-19	-3.16341648759182	0.06	0.347	3.46229505984534e-15
Ifi27l2a	2.70264178987265e-19	1.09094405092114	0.312	0.119	3.62451290439821e-15
Adamts2	2.70965047465202e-19	-1.53646232305916	0.005	0.287	3.63391225155583e-15
Rhbdf1	2.80738644763431e-19	-0.709466265613323	0.014	0.302	3.76498596492237e-15
Plxnb2	3.21393716084726e-19	-0.724438120112034	0.046	0.355	4.31021112641226e-15
Pxdn	3.44660384047067e-19	-0.779705190877623	0.018	0.307	4.62224041045522e-15
Ctsa	3.8115697468704e-19	-0.691267476520406	0.17	0.534	5.11169618752789e-15
Prss23	4.24789761190818e-19	-1.07111127485548	0.009	0.294	5.69685548733006e-15
Jak2	4.48890417003537e-19	1.19148622667913	0.454	0.253	6.02006938243444e-15
Fkbp9	4.89024280285574e-19	-0.771079045793996	0.032	0.32	6.55830462290984e-15
Phldb1	4.93325693545626e-19	-0.751015397150956	0.014	0.298	6.61599087614039e-15
Bgn	5.0175057535442e-19	-2.46078868874849	0.06	0.347	6.72897696607812e-15
Col18a1	5.636784728516e-19	-1.61873206141371	0.041	0.337	7.5594919994128e-15
Mtch1	5.89317933449801e-19	-0.551616002793405	0.151	0.499	7.90334280549528e-15
Krt8	6.75300550273989e-19	-1.63046195186184	0.101	0.403	9.05645567972447e-15
Ptpn23	7.66078958983275e-19	-0.580022505975327	0.096	0.427	1.02738849189247e-14
Igfbp3	7.88641819356942e-19	-1.75624447213723	0.055	0.349	1.05764754393959e-14
Spon1	8.55479328595821e-19	-1.68955004286637	0.009	0.287	1.14728332757986e-14
Capns1	8.73180687196622e-19	-0.578494844483974	0.344	0.736	1.17102261959939e-14
Col5a3	8.80935179340877e-19	-1.6419313930002	0.041	0.332	1.18142216901405e-14
Nfix	1.03286659588643e-18	-0.628424833758095	0.018	0.306	1.3851773917433e-14
Mafk	1.37746265930103e-18	-0.596016123957858	0.092	0.423	1.84731517238861e-14
Prkar1a	1.39255481573245e-18	0.841998262880927	0.688	0.648	1.86755526337879e-14
Gsto1	1.44627095221337e-18	-0.798733624346269	0.119	0.451	1.93959397401335e-14
Gpc1	1.52726537017176e-18	-0.802440577035106	0.078	0.386	2.04821558793734e-14
Kdelr2	1.60917987566445e-18	-0.581223530431542	0.138	0.487	2.1580711312536e-14
Pvr	1.94914554828797e-18	-0.610646533233667	0.078	0.401	2.61399909480899e-14
Tmsb4x	2.07513554766091e-18	0.561661135489557	0.959	0.938	2.78296428296804e-14
Fstl1	2.09729435596387e-18	-1.85990077131012	0.06	0.345	2.81268146078315e-14
Loxl1	2.16034734048974e-18	-1.4111467146622	0.009	0.284	2.89724181833079e-14
Parva	2.21126371418828e-18	-0.648524224451766	0.023	0.302	2.96552576709791e-14
Rpl37	2.28665714362275e-18	0.650056483180956	0.83	0.811	3.06663589531247e-14
Sox9	2.5056195564589e-18	-0.931502710222823	0.046	0.341	3.36028638716704e-14
Lamb2	2.85733991612263e-18	-0.728037828699471	0.009	0.284	3.83197856151206e-14
Smap2	3.02400842989809e-18	1.47464791005829	0.376	0.185	4.05549770533633e-14
S100a1	3.08458897334997e-18	-0.802744530121895	0.05	0.342	4.13674227215964e-14
Rpl9	3.09696283396505e-18	0.66314783979042	0.83	0.843	4.15333685663054e-14
Btg1	3.12570605899508e-18	1.03620418525456	0.624	0.495	4.1918843957183e-14
Clu	3.14318599636556e-18	-1.73047418248517	0.055	0.345	4.21532673972586e-14
Rab1	3.15948624618339e-18	-0.558325075453759	0.284	0.652	4.23718700475655e-14
Rps15	3.18997685598646e-18	0.44100588468668	0.899	0.889	4.27807796156344e-14
Cd24a	3.27557096177861e-18	-1.01734886987208	0.078	0.379	4.39286821684129e-14
Ctsh	3.31017215760058e-18	-0.657896119438385	0.069	0.384	4.43927188055814e-14
Actn4	4.60921566395288e-18	-0.509706901398821	0.275	0.654	6.1814191269272e-14
Fam46a	4.72356292527104e-18	1.36263869601519	0.335	0.149	6.33477023908099e-14
Rcn3	5.52645655361169e-18	-1.14257080390908	0.014	0.287	7.41153088404864e-14
Tspan13	6.22800028735307e-18	1.11220108624524	0.349	0.151	8.3523711853692e-14
Ext1	6.40356320655072e-18	-0.515762282865671	0.106	0.431	8.58781861630516e-14
Ptprf	6.78883225345243e-18	-0.791052478883132	0.014	0.284	9.10450293510505e-14
Gaa	7.1191910692265e-18	-0.571886098643215	0.041	0.331	9.54754714293966e-14
Ppp1r14b	8.05313678986981e-18	-0.537509510403331	0.11	0.438	1.08000617488944e-13
Tmed3	9.06347972762887e-18	-0.693785378922868	0.11	0.425	1.21550326627231e-13
Epha2	9.85654373834699e-18	-0.981127301223381	0.037	0.322	1.32186108074972e-13
Ptgfrn	1.03419766462441e-17	-0.64568165748637	0.032	0.311	1.38696248802779e-13
Irx2	1.07605341248945e-17	-0.777660071509725	0.018	0.293	1.4430952314896e-13
S100a4	1.18760183902811e-17	1.10028496112787	0.427	0.222	1.59269282632059e-13
Atp6v1e1	1.21091173310932e-17	-0.356014915049179	0.202	0.591	1.62395372527291e-13
Mafb	1.30021608657914e-17	-1.12490939497167	0.014	0.285	1.74371979371129e-13
Myo1c	1.34528845641907e-17	-0.564162439353173	0.064	0.357	1.80416634890362e-13
Plekhm2	1.69431263312377e-17	-0.628168750596412	0.041	0.328	2.27224267228229e-13
Pofut2	1.87247286693466e-17	-0.564356035489195	0.092	0.396	2.51117336184607e-13
Klf5	1.87793096384454e-17	-0.743472481640209	0.032	0.312	2.51849321561191e-13
Mir22hg	1.9913315024005e-17	-0.634696979816706	0.078	0.383	2.67057467786931e-13
Sqstm1	2.04685383657526e-17	-0.428477578687223	0.651	0.875	2.74503568023108e-13
Dag1	2.05507096297876e-17	-0.636267553940644	0.06	0.344	2.75605566845082e-13
Ahnak	2.08923558719409e-17	-0.565624270301908	0.404	0.727	2.801873845986e-13
F3	2.25694622522574e-17	-1.21159921654681	0.041	0.318	3.02679058265024e-13
Rbfox2	2.28791545004151e-17	-0.413441678966289	0.023	0.298	3.06832341005067e-13
Cd151	2.30168948618287e-17	-0.745261546545226	0.041	0.32	3.08679576991985e-13
Csnk1e	2.32427816328191e-17	-0.52454116697914	0.083	0.382	3.11708944477737e-13
Tceal8	2.72147852585354e-17	-0.650387946786093	0.037	0.308	3.64977485102219e-13
Htra3	2.75759249668281e-17	-0.955108917758327	0.005	0.263	3.69820729730131e-13
Stk4	2.81549625631418e-17	1.03770727647575	0.261	0.095	3.77586202934294e-13
Erp29	2.91358875747448e-17	-0.506991879374747	0.147	0.489	3.90741388264902e-13
Atp1a1	3.26327235093351e-17	-0.516889947073085	0.193	0.538	4.37637454983694e-13
Cpe	3.2675848188323e-17	-1.12466414277738	0.037	0.315	4.382158000536e-13
Efhd2	3.2941446710233e-17	-0.662801203735837	0.225	0.555	4.41777741830935e-13
Gnl3	3.4335862486653e-17	-0.51967102737492	0.069	0.365	4.60478251808503e-13
Bsg	3.49771352853667e-17	-0.636375045088738	0.353	0.704	4.69078361312052e-13
Lhfpl2	3.66352052856761e-17	-0.745458559077671	0.014	0.276	4.91314738086202e-13
Rcn1	4.59258454071275e-17	-0.498630199839819	0.05	0.341	6.15911512754987e-13
Ccrn4l	4.71926464417563e-17	-0.57239905328439	0.092	0.401	6.32900581430394e-13
Runx1	4.74951326498338e-17	-0.470863348449467	0.142	0.476	6.36957223966921e-13
Yap1	4.79313163827913e-17	-0.583097298224017	0.009	0.271	6.42806884009614e-13
Prkcdbp	4.88022412989038e-17	-0.744811099963769	0.018	0.277	6.54486858059599e-13
Rps29	5.15971810570494e-17	0.667143072399224	0.794	0.814	6.91969795156089e-13
Ppp1r13l	5.42898445493035e-17	-0.652677599737013	0.018	0.277	7.28081105250709e-13
Apoe	6.12326042831659e-17	-3.20724663790159	0.078	0.352	8.21190456041538e-13
Gas6	6.12982675722547e-17	-0.924049086957528	0.005	0.261	8.22071066411508e-13
Serpinb6a	6.20342444082947e-17	-0.540470723860648	0.147	0.481	8.31941251759641e-13
B4galt5	6.41537002673086e-17	-0.811422880894401	0.101	0.397	8.60365274284876e-13
Rpn1	6.53055144795401e-17	-0.466854435287585	0.161	0.499	8.75812254685112e-13
Trip10	6.69181857947588e-17	-0.610149438130944	0.037	0.308	8.97439789693511e-13
Rps4x	6.70100271667928e-17	0.624358493321561	0.734	0.712	8.98671474333858e-13
Nes	7.38403567974712e-17	-0.807339522143115	0.009	0.263	9.90273025010886e-13
Vim	7.46453522833045e-17	-0.841688053139098	0.537	0.735	1.0010688194714e-12
Sdc2	8.02256463524171e-17	-0.65940512618354	0.014	0.271	1.07590614323227e-12
Itga5	8.10436293805639e-17	-0.76600787152209	0.014	0.272	1.08687611362274e-12
Hexa	8.56880614746909e-17	-0.660469869897527	0.078	0.379	1.14916259243708e-12
Cfh	8.883849367697e-17	-0.97676393124547	0.005	0.257	1.19141303870184e-12
Pdia6	9.62639752487083e-17	-0.453997926662946	0.248	0.622	1.29099617206043e-12
Pgf	1.03856410974649e-16	-1.16052736633076	0.018	0.275	1.39281832758102e-12
Ncln	1.06798487333297e-16	-0.65660988658221	0.028	0.284	1.43227451362685e-12
Ctsc	1.12377042320641e-16	-0.833744524795842	0.142	0.454	1.50708851456212e-12
Pttg1ip	1.18810093641503e-16	-0.438065557721296	0.225	0.571	1.5933621658262e-12
Prdx5	1.1907583852693e-16	-0.584172776176274	0.11	0.426	1.59692607048465e-12
Rhoq	1.1934399212686e-16	-0.360887889596015	0.073	0.367	1.60052227841331e-12
Osmr	1.27746965864394e-16	-0.676633514304406	0.032	0.297	1.71321455920739e-12
Rpl23a	1.31869486364256e-16	0.50428855804893	0.826	0.824	1.76850168163104e-12
Ndrg1	1.323321817555e-16	-0.539248402622694	0.225	0.581	1.77470688952302e-12
Prex1	1.32999305291791e-16	1.03763546296266	0.275	0.105	1.7836536832682e-12
Serpina3n	1.53925651113064e-16	-1.49877245849914	0.009	0.26	2.0642969070773e-12
Zyx	1.5588211232164e-16	-0.52176968609272	0.147	0.481	2.09053500834552e-12
Atf5	1.60788636604457e-16	-0.519068172544959	0.046	0.324	2.15633640550237e-12
Loxl3	1.63356422193081e-16	-0.947898107408101	0.014	0.264	2.19077297803141e-12
Vkorc1	2.08260378787705e-16	-0.591913056166945	0.073	0.359	2.79297993992191e-12
Elovl1	2.18322691941209e-16	-0.353724076989975	0.101	0.402	2.92792562162355e-12
Cmtm3	2.19572634696483e-16	-0.576552113933808	0.064	0.345	2.94468860391454e-12
Lhfp	2.19847049733129e-16	-0.753091205139443	0.018	0.268	2.94836878397099e-12
Slc39a14	2.27269747944548e-16	-0.652151615411884	0.055	0.33	3.04791458968433e-12
Tmem176a	2.35447232755775e-16	-0.332870661428148	0.087	0.404	3.15758283848769e-12
Akt1	2.40033473390588e-16	-0.36049881619875	0.165	0.519	3.21908891164118e-12
Sox4	2.60114785826569e-16	-0.648627885464349	0.032	0.3	3.48839939272012e-12
Rras	2.62801150939705e-16	-0.55598387072771	0.023	0.281	3.52442623525239e-12
Atp6v1a	2.94707719868404e-16	-0.492745391151014	0.156	0.484	3.95232523115517e-12
Flna	3.02064718319244e-16	-0.550413479713021	0.358	0.694	4.05098993737938e-12
F11r	3.64655290304635e-16	-0.718329686354686	0.028	0.286	4.89039209827546e-12
Dst	3.69319088593403e-16	-0.436483035165827	0.073	0.362	4.95293829712613e-12
Spsb1	3.70702248299877e-16	-0.591076236508938	0.073	0.358	4.97148785194965e-12
Sep15	4.19313920336038e-16	-0.423440768740148	0.303	0.659	5.6234189856266e-12
Klhl21	4.1962205694054e-16	-0.555417717810602	0.073	0.355	5.62755140562959e-12
Sdc3	4.28669687131567e-16	-0.631345994214595	0.028	0.284	5.74888917412144e-12
Plec	4.41908428784308e-16	-0.453292559417998	0.22	0.568	5.92643393842635e-12
Cpxm1	4.8071220889695e-16	-1.75349339838537	0.018	0.267	6.44683143351699e-12
Cd302	4.82782384470616e-16	-0.697340972684195	0.014	0.262	6.47459455813543e-12
Krt7	4.8438731864269e-16	-1.42962321558501	0.06	0.322	6.49611833031712e-12
Moxd1	5.09605920305444e-16	-0.823376108833646	0.018	0.271	6.83432499721631e-12
Rnf19b	5.1227034896891e-16	-0.404379453900746	0.197	0.55	6.87005765002205e-12
Mgp	5.39371430671664e-16	-1.97365567705563	0.009	0.255	7.23351025673769e-12
Fads3	5.45684833056838e-16	-0.545566282307218	0.037	0.303	7.31817929612525e-12
Rab31	5.56205955910932e-16	-0.619980854659415	0.05	0.321	7.4592780747215e-12
P4ha2	5.6411578657591e-16	-0.704664176466287	0.009	0.251	7.56535681376953e-12
Gm6682	6.33409280610773e-16	-0.594042042777603	0.046	0.307	8.49465186227108e-12
Prnp	6.36585691609096e-16	-0.589778745932805	0.064	0.337	8.53725071016959e-12
Cndp2	7.24899468049373e-16	-0.608983458555015	0.115	0.401	9.72162676601014e-12
Dlgap4	7.25882437851182e-16	-0.483919780900749	0.096	0.395	9.73480937402221e-12
Cyb5r3	7.67608313866696e-16	-0.508423773726957	0.147	0.464	1.02943950972663e-11
Ano6	7.69212638168738e-16	-0.37962198486008	0.101	0.401	1.03159106904809e-11
Epcam	8.63170785015601e-16	-1.13364311935553	0.119	0.394	1.15759833978442e-11
Tgfbi	8.71273742122704e-16	-1.23866124709237	0.037	0.29	1.16846521556076e-11
Frmd6	9.01149629388829e-16	-0.623690075326476	0.041	0.302	1.20853176797336e-11
Igsf3	9.86953847951475e-16	-0.53470512458595	0.009	0.254	1.32360380548772e-11
Ifrd1	1.06977010378179e-15	-0.461984665018168	0.358	0.727	1.43466868618176e-11
D8Ertd82e	1.23481129617018e-15	-0.65331563154154	0.032	0.282	1.65600542929383e-11
X1810013L24Rik	1.25799696617634e-15	-0.503433005628055	0.032	0.286	1.68709973133908e-11
Ptrf	1.45998022807273e-15	-0.570270126297168	0.069	0.347	1.95797948386834e-11
Lbp	1.50404705885772e-15	-1.05599559601829	0.018	0.262	2.0170775106341e-11
Pxn	1.59415957410957e-15	-0.418932383957245	0.119	0.425	2.13792740483834e-11
Stat5a	1.6460054688424e-15	1.17770791386139	0.28	0.117	2.20745793426454e-11
Ccl7	1.65732439932849e-15	-2.0509257298282	0.023	0.265	2.22263775193943e-11
Ninj1	1.74434693517978e-15	-0.768562758521678	0.174	0.482	2.3393436747696e-11
Jag1	1.92589040364559e-15	-0.567972203511966	0.041	0.301	2.5828116203291e-11
Esd	2.00256844744576e-15	-0.537928255996491	0.17	0.486	2.68564454486951e-11
Itgb4	2.08391090388879e-15	-1.19108275849937	0.018	0.258	2.79473291320526e-11
Emilin2	2.12893279816836e-15	-0.890898399014492	0.032	0.284	2.85511177562359e-11
Ece1	2.14685184661031e-15	-0.369137170729915	0.106	0.397	2.87914301148909e-11
Riok3	2.15201394156207e-15	-0.446731004505434	0.128	0.437	2.88606589702889e-11
Cltb	2.16145678393099e-15	-0.506621808997581	0.096	0.376	2.89872969292985e-11
Aprt	2.16647115456263e-15	-0.532321987179724	0.161	0.475	2.90545446538395e-11
Map1b	2.49846353095812e-15	-0.594774877719125	0.014	0.251	3.35068944136793e-11
Anxa4	2.57365864659596e-15	-0.536500776220719	0.078	0.356	3.45153361094984e-11
Fasn	2.62673857349184e-15	-0.485656417957566	0.083	0.362	3.5227191009099e-11
Tcf4	2.73884318404413e-15	-0.556283311550511	0.073	0.351	3.67306259412158e-11
Ccl2	3.01000150258124e-15	-2.1434522941133	0.046	0.295	4.0367130151117e-11
Mxra8	3.01934664829973e-15	-0.750454078781161	0.023	0.266	4.04924579003477e-11
Tuba4a	3.10492159015329e-15	-0.65228876946988	0.124	0.417	4.16401034455457e-11
Ccdc80	3.14054169217196e-15	-1.22272679461283	0.028	0.27	4.21178046337181e-11
Slc39a7	3.27516760675637e-15	-0.358197172388862	0.151	0.471	4.39232727742096e-11
Rps5	3.28735213098818e-15	0.451657068597989	0.917	0.902	4.40866794286825e-11
Prdx1	3.44738328713168e-15	-0.529984480756335	0.385	0.724	4.6232857263723e-11
Tmem64	3.4573640900728e-15	1.28698771556841	0.294	0.131	4.63667098119663e-11
Sgms2	3.66900820958708e-15	-0.723026105786101	0.014	0.251	4.92050690987723e-11
Fgl2	3.82092213640695e-15	1.02351284090028	0.326	0.147	5.12423867713536e-11
Lamc2	3.82322544705223e-15	-1.20600920086576	0.032	0.283	5.12732764704175e-11
Csrp2	4.35083937349094e-15	-0.735020420407661	0.037	0.289	5.8349106837887e-11
Colgalt1	4.56429306541908e-15	-0.562383627579192	0.064	0.325	6.12117343003353e-11
Eif3b	4.67387714034779e-15	-0.402857689804626	0.183	0.514	6.26813663292042e-11
Gns	4.8537345794468e-15	-0.497352669046897	0.083	0.359	6.50934344449611e-11
Limd2	4.97201935319277e-15	1.14657676994815	0.349	0.178	6.66797515456683e-11
Fst	5.53843319390622e-15	-1.03492053817647	0.018	0.254	7.42759275634763e-11
Zfand2a	6.05482722413112e-15	-0.585236478706841	0.06	0.318	8.12012879028225e-11
Itpkc	6.16217493384205e-15	-0.65547871017181	0.023	0.259	8.26409280377558e-11
Sar1a	6.39957570724329e-15	-0.258526450607383	0.183	0.525	8.58247098098398e-11
Spry2	6.41204238683871e-15	-0.553753900169809	0.064	0.33	8.5991900449894e-11
Krt14	7.05975407302272e-15	-2.55466362676074	0.037	0.279	9.46783618733077e-11
Cep170b	7.07995287798019e-15	-0.497383864245938	0.046	0.299	9.49492480465924e-11
Dazap2	7.58273582267539e-15	0.869734883517976	0.61	0.538	1.016920701179e-10
Il1rn	7.80711767393434e-15	-1.77295200487407	0.05	0.299	1.04701255125133e-10
Vcp	7.84800993205261e-15	-0.374511064743371	0.248	0.6	1.05249661198758e-10
Dcn	8.9479786508659e-15	-2.11700081217383	0.037	0.275	1.20001341686763e-10
Fxyd3	9.17727403915607e-15	-1.17957170019486	0.078	0.333	1.23076422139122e-10
Plod2	9.43227429292349e-15	-0.552571454729489	0.023	0.262	1.26496230542397e-10
Loxl2	1.12221268085854e-14	-1.02779402437584	0.023	0.253	1.50499942629939e-10
Grina	1.20254293687484e-14	-0.476847844675484	0.11	0.403	1.61273033264285e-10
Sat1	1.25498194026783e-14	-0.48628298194833	0.33	0.678	1.68305628009319e-10
Gm14005	1.26199657716515e-14	-0.486042551712805	0.046	0.297	1.69246360963618e-10
Med13l	1.2779599398909e-14	-0.380141954655331	0.083	0.357	1.71387207538769e-10
Sptbn1	1.37759711348306e-14	-0.411628950620571	0.128	0.418	1.84749548889213e-10
Hes1	1.43081670509044e-14	-0.892812937854781	0.023	0.257	1.9188682831968e-10
Gpx1	1.45412043075546e-14	-0.391394391242109	0.399	0.757	1.95012090968615e-10
X1110038B12Rik	1.49797211304429e-14	-0.511276619302903	0.083	0.349	2.0089304008037e-10
Ubtd1	1.73372957733014e-14	-0.561843858505225	0.028	0.261	2.32510473615745e-10
Rpl12	1.93184861199053e-14	0.486441516932941	0.839	0.85	2.5908021735405e-10
Gfpt2	1.95571455083501e-14	-0.961362448953385	0.028	0.264	2.62280878412483e-10
Kctd11	1.97191887642561e-14	-0.658032938984807	0.028	0.259	2.64454040517439e-10
Fxyd5	2.01245185902317e-14	0.784568636051007	0.61	0.488	2.69889918813598e-10
Eaf1	2.04869405271975e-14	-0.256016838969584	0.11	0.394	2.74750359410245e-10
Lsr	2.05795050702875e-14	-0.687691342530364	0.028	0.266	2.75991742497625e-10
Pqlc1	2.11148992043685e-14	-0.522882524740524	0.096	0.369	2.83171913229786e-10
Eif4ebp1	2.38860637009784e-14	-0.443765185535574	0.092	0.366	3.20336000293821e-10
Txn1	2.43256972494447e-14	-0.508407175408924	0.353	0.71	3.26231925812303e-10
Lima1	2.6198851106924e-14	-0.487353665585245	0.037	0.278	3.51352792194958e-10
Ryk	2.67767305140351e-14	-0.472096365790701	0.028	0.26	3.59102732923725e-10
Rhbdf2	2.75051302494467e-14	-0.482201702419891	0.055	0.309	3.6887130177533e-10
Cebpd	2.84748974732005e-14	-0.919941325907428	0.046	0.289	3.81876850013092e-10
Psmd3	2.87738984365142e-14	-0.381733899707468	0.147	0.447	3.85886751932092e-10
Plbd2	3.01780917747764e-14	-0.454827297864656	0.046	0.293	4.04718388791527e-10
Lama5	3.06854923056033e-14	-0.924515961545186	0.028	0.259	4.11523137310446e-10
Plxdc2	3.13054725176927e-14	-0.561499424254705	0.028	0.262	4.19837691934777e-10
Trf	3.21014513601313e-14	-1.80386417982377	0.22	0.479	4.30512564190721e-10
Gde1	3.42347393863462e-14	-0.594492824589928	0.101	0.366	4.59122089910289e-10
Fblim1	3.43915580469072e-14	-0.512316235619434	0.046	0.291	4.61225184967073e-10
Dsp	3.60317588042008e-14	-0.98360389934119	0.028	0.259	4.83221917323137e-10
Napa	3.85453509591249e-14	-0.284007817071348	0.206	0.536	5.16931701712824e-10
Ppap2c	4.17548814692466e-14	-0.623339859310726	0.041	0.278	5.59974715384066e-10
Plau	4.57940271131943e-14	-0.672633750356901	0.05	0.294	6.14143697615049e-10
Plod1	4.78850372796546e-14	-0.45539679636269	0.046	0.286	6.42186234957448e-10
Prdx2	5.17022603044429e-14	-0.325603950577552	0.119	0.402	6.93379012942883e-10
Pls3	5.38208865736254e-14	-0.557204068240272	0.046	0.281	7.2179190983889e-10
Sh3pxd2a	5.38280121708324e-14	-0.486171554355338	0.05	0.291	7.21887471223033e-10
Pkm	7.33723992797764e-14	-0.432799476263343	0.495	0.823	9.83997246741082e-10
Zfand5	7.96303213972365e-14	-0.467224499714518	0.161	0.456	1.06792224025834e-09
Tmem43	8.02406018217245e-14	-0.475759272139062	0.119	0.393	1.07610671103115e-09
Ddost	9.3334159063287e-14	-0.367249053421011	0.165	0.467	1.25170440719774e-09
Map4k4	9.54642204854689e-14	-0.25239147411195	0.229	0.578	1.28027066093062e-09
Fhl2	9.70807252801805e-14	-0.499707582766189	0.037	0.274	1.3019496067325e-09
Sec61a1	9.88462223174705e-14	-0.309390483780342	0.243	0.581	1.3256266874996e-09
Coq10b	1.13627932514727e-13	-0.313101624950592	0.11	0.394	1.523864202955e-09
Ccnl2	1.15283679569468e-13	-0.313786040658616	0.22	0.547	1.54606942670614e-09
Rps9	1.19303242683538e-13	0.423428897742728	0.927	0.915	1.59997578762893e-09
Top1	1.35614520805455e-13	-0.390643157315839	0.179	0.476	1.81872633852196e-09
Aplp2	1.37052285809372e-13	-0.404656835570833	0.216	0.536	1.83800820498949e-09
Pla1a	1.41533578693439e-13	-0.914149122420202	0.032	0.257	1.89810682385771e-09
Abl2	1.44419995787043e-13	-0.423827991175304	0.073	0.326	1.93681656350004e-09
Rps23	1.50275690520776e-13	0.636574650405347	0.729	0.762	2.01534728557412e-09
Trp53inp2	1.6063287044875e-13	-0.297456442811981	0.06	0.302	2.15424742558818e-09
